JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    44.000,    10.000,   446.419,     3.433,     0.000,     0.000,     0.000,     0.360,    72.669,   426.140,     1.000,     3.743,  -149.248,     0.000,   220.531,   322.445,    19.916,    27.418,    24.569,    25.766,     0.254,     0.841,     1.095,     1.095, 0.000E+00, 0.000E+00,
    44.100,    10.000,   446.430,     3.364,     0.000,     0.000,     0.000,     0.358,    72.680,   426.140,     1.000,     3.733,  -155.640,     0.000,   217.082,   322.124,    20.675,    29.922,    24.610,    25.719,     0.244,     0.831,     1.075,     1.075, 0.000E+00, 0.000E+00,
    44.200,    10.000,   446.440,     3.303,     0.000,     0.000,     0.000,     0.356,    72.690,   426.140,     1.000,     3.723,  -158.548,     0.000,   215.396,   321.838,    21.609,    30.496,    24.648,    25.695,     0.236,     0.826,     1.062,     1.062, 0.000E+00, 0.000E+00,
    44.300,    10.000,   446.451,     3.237,     0.000,     0.000,     2.987,     0.355,    72.701,   426.140,     1.000,     3.713,  -163.997,     2.818,   213.009,   321.532,    24.736,    33.556,    24.680,    25.687,     0.229,     0.820,     1.049,     1.049, 0.000E+00, 0.000E+00,
    44.400,    10.000,   446.461,     3.224,     0.000,     0.000,   219.481,     0.354,    72.711,   426.140,     1.000,     3.706,    78.166,   207.057,   225.911,   321.470,    20.511,    12.822,    24.710,    25.686,     0.222,     0.814,     1.037,     1.037, 0.000E+00, 0.000E+00,
    44.500,    10.000,   446.471,     3.408,     0.000,     0.000,   518.057,     0.353,    72.721,   426.140,     1.000,     3.715,   400.021,   488.733,   242.354,   322.328,    24.339,   -15.599,    24.735,    25.701,     0.217,     0.809,     1.026,     1.026, 0.000E+00, 0.000E+00,
    44.600,    10.000,   446.481,     3.587,     0.000,     0.000,   482.420,     0.358,    72.731,   426.140,     1.000,     3.734,   383.722,   455.114,   253.536,   323.163,    31.569,   -29.804,    24.705,    25.962,     0.240,     0.837,     1.077,     1.077, 0.000E+00, 0.000E+00,
    44.700,    10.000,   446.491,     3.664,     0.000,     0.000,   167.475,     0.384,    72.741,   426.140,     1.000,     3.745,    85.459,   157.995,   248.982,   323.520,    20.944,   -22.945,    24.375,    27.381,     0.378,     0.964,     1.342,     1.342, 0.000E+00, 0.000E+00,
    44.800,    10.000,   446.501,     3.634,     0.000,     0.000,     0.000,     0.382,    72.751,   426.140,     1.000,     3.744,   -97.537,     0.000,   237.295,   323.383,    11.453,    -0.004,    24.400,    27.357,     0.364,     0.954,     1.318,     1.318, 0.000E+00, 0.000E+00,
    44.900,    10.000,   446.512,     3.577,     0.000,     0.000,     0.000,     0.380,    72.762,   426.140,     1.000,     3.740,  -122.851,     0.000,   228.169,   323.117,    16.362,    11.541,    24.424,    27.333,     0.352,     0.944,     1.296,     1.296, 0.000E+00, 0.000E+00,
    45.000,    10.000,   446.522,     3.525,     0.000,     0.000,     0.000,     0.378,    72.772,   426.140,     1.000,     3.734,  -128.679,     0.000,   227.975,   322.875,    19.884,    13.895,    24.444,    27.324,     0.344,     0.935,     1.279,     1.279, 0.000E+00, 0.000E+00,
    45.100,    10.000,   446.534,     3.489,     0.000,     0.000,     0.000,     0.377,    72.784,   426.140,     1.000,     3.729,  -105.020,     0.000,   234.188,   322.705,    13.056,     3.447,    24.461,    27.327,     0.339,     0.930,     1.269,     1.269, 0.000E+00, 0.000E+00,
    45.200,    10.000,   446.550,     3.442,     0.000,     0.000,     0.000,     0.376,    72.800,   426.140,     1.000,     3.723,  -151.164,     0.000,   218.013,   322.486,    20.945,    25.747,    24.476,    27.315,     0.332,     0.923,     1.255,     1.255, 0.000E+00, 0.000E+00,
    45.300,    10.000,   446.569,     3.386,     0.000,     0.000,     6.226,     0.374,    72.819,   426.140,     1.000,     3.715,  -147.399,     5.874,   216.702,   322.223,    20.508,    27.244,    24.491,    27.299,     0.327,     0.917,     1.243,     1.243, 0.000E+00, 0.000E+00,
    45.400,    10.000,   446.589,     3.394,     0.000,     0.000,   226.946,     0.373,    72.839,   426.140,     1.000,     3.712,   102.777,   214.100,   230.500,   322.262,    11.766,     7.796,    24.506,    27.285,     0.322,     0.912,     1.234,     1.234, 0.000E+00, 0.000E+00,
    45.500,    10.000,   446.609,     3.573,     0.000,     0.000,   519.053,     0.375,    72.859,   426.140,     1.000,     3.725,   420.429,   489.673,   246.292,   323.098,     7.187,   -14.749,    24.502,    27.400,     0.329,     0.918,     1.247,     1.247, 0.000E+00, 0.000E+00,
    45.600,    10.000,   446.629,     3.675,     0.000,     0.000,   471.654,     0.384,    72.879,   426.140,     1.000,     3.746,   426.582,   444.956,   272.563,   323.574,     8.910,   -41.547,    24.418,    28.051,     0.379,     0.962,     1.341,     1.341, 0.000E+00, 0.000E+00,
    45.700,    10.000,   446.650,     3.697,     0.000,     0.000,   162.979,     0.385,    72.900,   426.140,     1.000,     3.763,   137.456,   153.754,   276.413,   323.675,    13.116,   -44.081,    24.414,    28.190,     0.383,     0.966,     1.348,     1.348, 0.000E+00, 0.000E+00,
    45.800,    10.000,   446.670,     3.689,     0.000,     0.000,     0.000,     0.384,    72.920,   426.140,     1.000,     3.765,   -66.522,     0.000,   252.764,   323.637,    16.705,   -21.056,    24.431,    28.243,     0.380,     0.963,     1.343,     1.343, 0.000E+00, 0.000E+00,
    45.900,    10.000,   446.690,     3.660,     0.000,     0.000,     0.000,     0.384,    72.940,   426.140,     1.000,     3.764,   -95.710,     0.000,   242.117,   323.501,    20.036,    -5.709,    24.454,    28.286,     0.379,     0.961,     1.340,     1.340, 0.000E+00, 0.000E+00,
    46.000,    10.000,   446.710,     3.617,     0.000,     0.000,     0.000,     0.383,    72.960,   426.140,     1.000,     3.761,  -115.886,     0.000,   232.928,   323.301,    20.010,     5.502,    24.474,    28.324,     0.374,     0.957,     1.331,     1.331, 0.000E+00, 0.000E+00,
    46.100,    10.000,   446.731,     3.569,     0.000,     0.000,     0.000,     0.382,    72.981,   426.140,     1.000,     3.757,  -127.704,     0.000,   228.594,   323.080,    22.116,    11.103,    24.493,    28.364,     0.370,     0.953,     1.323,     1.323, 0.000E+00, 0.000E+00,
    46.200,    10.000,   446.751,     3.529,     0.000,     0.000,     0.000,     0.382,    73.001,   426.140,     1.000,     3.752,  -142.831,     0.000,   222.446,   322.893,    22.367,    20.015,    24.510,    28.408,     0.366,     0.950,     1.316,     1.316, 0.000E+00, 0.000E+00,
    46.300,    10.000,   446.771,     3.484,     0.000,     0.000,     6.973,     0.381,    73.021,   426.140,     1.000,     3.746,  -127.563,     6.579,   225.858,   322.683,    22.292,    15.024,    24.526,    28.450,     0.362,     0.945,     1.307,     1.307, 0.000E+00, 0.000E+00,
    46.400,    10.000,   446.791,     3.486,     0.000,     0.000,   239.900,     0.378,    73.041,   426.140,     1.000,     3.745,   126.403,   226.320,   238.689,   322.691,    18.621,    -2.706,    24.542,    28.467,     0.349,     0.935,     1.284,     1.284, 0.000E+00, 0.000E+00,
    46.500,    10.000,   446.811,     3.664,     0.000,     0.000,   526.031,     0.379,    73.061,   426.140,     1.000,     3.761,   466.371,   496.255,   266.668,   323.521,    19.199,   -46.167,    24.531,    28.606,     0.353,     0.939,     1.292,     1.292, 0.000E+00, 0.000E+00,
    46.600,    10.000,   446.832,     3.728,     0.000,     0.000,   388.606,     0.388,    73.082,   426.140,     1.000,     3.785,   364.349,   366.610,   287.026,   323.821,    26.963,   -61.497,    24.439,    29.074,     0.400,     0.977,     1.377,     1.377, 0.000E+00, 0.000E+00,
    46.700,    10.000,   446.852,     3.741,     0.000,     0.000,    83.981,     0.388,    73.102,   426.140,     1.000,     3.796,    89.499,    79.228,   305.228,   323.884,    18.216,   -47.144,    24.441,    29.169,     0.400,     0.977,     1.377,     1.377, 0.000E+00, 0.000E+00,
    46.800,    10.000,   446.872,     3.728,     0.000,     0.000,     0.000,     0.385,    73.122,   426.140,     1.000,     3.798,   -63.342,     0.000,   259.070,   323.823,    12.368,   -13.779,    24.457,    29.173,     0.383,     0.963,     1.346,     1.346, 0.000E+00, 0.000E+00,
    46.900,    10.000,   446.893,     3.687,     0.000,     0.000,     0.000,     0.381,    73.143,   426.140,     1.000,     3.796,   -91.320,     0.000,   247.420,   323.631,    11.178,     3.931,    24.477,    29.150,     0.361,     0.946,     1.307,     1.307, 0.000E+00, 0.000E+00,
    47.000,    10.000,   446.914,     3.648,     0.000,     0.000,     0.000,     0.378,    73.164,   426.140,     1.000,     3.794,   -85.066,     0.000,   250.303,   323.445,     9.030,     2.893,    24.494,    29.157,     0.347,     0.934,     1.281,     1.281, 0.000E+00, 0.000E+00,
    47.100,    10.000,   446.935,     3.626,     0.000,     0.000,     0.000,     0.377,    73.185,   426.140,     1.000,     3.791,   -68.107,     0.000,   256.721,   323.343,     3.584,    -2.099,    24.511,    29.190,     0.341,     0.928,     1.269,     1.269, 0.000E+00, 0.000E+00,
    47.200,    10.000,   446.956,     3.612,     0.000,     0.000,     0.000,     0.376,    73.206,   426.140,     1.000,     3.788,   -72.325,     0.000,   255.699,   323.278,     3.056,     1.690,    24.527,    29.235,     0.338,     0.926,     1.264,     1.264, 0.000E+00, 0.000E+00,
    47.300,    10.000,   446.977,     3.594,     0.000,     0.000,     3.736,     0.376,    73.227,   426.140,     1.000,     3.785,   -75.994,     3.524,   255.153,   323.195,     6.203,     5.273,    24.545,    29.273,     0.337,     0.925,     1.261,     1.261, 0.000E+00, 0.000E+00,
    47.400,    10.000,   446.998,     3.595,     0.000,     0.000,    69.189,     0.376,    73.248,   426.140,     1.000,     3.783,     7.282,    65.273,   263.706,   323.199,     1.611,    -3.113,    24.563,    29.300,     0.333,     0.922,     1.255,     1.255, 0.000E+00, 0.000E+00,
    47.500,    10.000,   447.019,     3.644,     0.000,     0.000,   163.389,     0.374,    73.269,   426.140,     1.000,     3.787,   105.670,   154.141,   266.357,   323.429,    -0.025,    -8.576,    24.580,    29.316,     0.326,     0.915,     1.241,     1.241, 0.000E+00, 0.000E+00,
    47.600,    10.000,   447.040,     3.733,     0.000,     0.000,   320.104,     0.380,    73.290,   426.140,     1.000,     3.797,   278.438,   301.985,   270.316,   323.845,    -4.019,   -25.963,    24.540,    29.651,     0.359,     0.945,     1.304,     1.304, 0.000E+00, 0.000E+00,
    47.700,    10.000,   447.061,     3.758,     0.000,     0.000,   162.470,     0.387,    73.311,   426.140,     1.000,     3.809,   117.711,   153.273,   260.724,   323.962,    -1.586,   -26.089,    24.474,    30.023,     0.397,     0.972,     1.369,     1.369, 0.000E+00, 0.000E+00,
    47.800,    10.000,   447.083,     3.743,     0.000,     0.000,     0.000,     0.384,    73.333,   426.140,     1.000,     3.810,   -76.228,     0.000,   245.827,   323.893,     3.095,    -4.933,    24.488,    30.029,     0.382,     0.961,     1.342,     1.342, 0.000E+00, 0.000E+00,
    47.900,    10.000,   447.104,     3.699,     0.000,     0.000,     0.000,     0.382,    73.354,   426.140,     1.000,     3.807,  -102.898,     0.000,   235.604,   323.687,     8.267,     6.548,    24.508,    30.021,     0.367,     0.949,     1.316,     1.316, 0.000E+00, 0.000E+00,
    48.000,    10.000,   447.126,     3.656,     0.000,     0.000,     0.000,     0.380,    73.376,   426.140,     1.000,     3.803,  -127.390,     0.000,   227.206,   323.484,    14.274,    16.838,    24.528,    30.037,     0.360,     0.943,     1.302,     1.302, 0.000E+00, 0.000E+00,
    48.100,    10.000,   447.148,     3.609,     0.000,     0.000,     0.000,     0.380,    73.398,   426.140,     1.000,     3.797,  -139.355,     0.000,   223.476,   323.267,    17.951,    21.613,    24.552,    30.061,     0.356,     0.940,     1.296,     1.296, 0.000E+00, 0.000E+00,
    48.200,    10.000,   447.170,     3.569,     0.000,     0.000,     0.000,     0.379,    73.420,   426.140,     1.000,     3.791,  -136.606,     0.000,   223.999,   323.079,    17.697,    19.829,    24.574,    30.084,     0.354,     0.938,     1.292,     1.292, 0.000E+00, 0.000E+00,
    48.300,    10.000,   447.192,     3.528,     0.000,     0.000,     6.224,     0.378,    73.442,   426.140,     1.000,     3.785,  -142.767,     5.872,   220.273,   322.887,    21.346,    24.680,    24.596,    30.100,     0.349,     0.934,     1.282,     1.282, 0.000E+00, 0.000E+00,
    48.400,    10.000,   447.214,     3.516,     0.000,     0.000,   184.134,     0.376,    73.464,   426.140,     1.000,     3.782,    62.979,   173.711,   231.621,   322.831,    13.089,     6.434,    24.617,    30.100,     0.339,     0.925,     1.264,     1.264, 0.000E+00, 0.000E+00,
    48.500,    10.000,   447.237,     3.634,     0.000,     0.000,   383.571,     0.374,    73.487,   426.140,     1.000,     3.792,   307.204,   361.860,   250.858,   323.384,    -6.335,   -11.535,    24.634,    30.102,     0.326,     0.914,     1.240,     1.240, 0.000E+00, 0.000E+00,
    48.600,    10.000,   447.259,     3.750,     0.000,     0.000,   337.453,     0.380,    73.509,   426.140,     1.000,     3.807,   275.124,   318.352,   259.832,   323.924,    -4.046,   -16.818,    24.585,    30.451,     0.356,     0.940,     1.296,     1.296, 0.000E+00, 0.000E+00,
    48.700,    10.000,   447.281,     3.776,     0.000,     0.000,    33.907,     0.388,    73.531,   426.140,     1.000,     3.815,    19.766,    31.988,   287.496,   324.044,    -4.928,   -19.397,    24.490,    30.970,     0.400,     0.978,     1.378,     1.378, 0.000E+00, 0.000E+00,
    48.800,    10.000,   447.304,     3.763,     0.000,     0.000,     0.000,     0.384,    73.554,   426.140,     1.000,     3.816,   -50.270,     0.000,   259.371,   323.984,    -3.092,   -11.252,    24.511,    30.930,     0.379,     0.960,     1.338,     1.338, 0.000E+00, 0.000E+00,
    48.900,    10.000,   447.327,     3.739,     0.000,     0.000,     0.000,     0.380,    73.577,   426.140,     1.000,     3.814,   -61.636,     0.000,   252.951,   323.872,    -0.006,    -9.279,    24.532,    30.902,     0.360,     0.945,     1.304,     1.304, 0.000E+00, 0.000E+00,
    49.000,    10.000,   447.349,     3.715,     0.000,     0.000,     0.000,     0.378,    73.599,   426.140,     1.000,     3.813,   -64.073,     0.000,   248.870,   323.763,    -1.553,    -9.266,    24.552,    30.888,     0.345,     0.933,     1.278,     1.278, 0.000E+00, 0.000E+00,
    49.100,    10.000,   447.372,     3.690,     0.000,     0.000,     0.000,     0.376,    73.622,   426.140,     1.000,     3.811,   -77.637,     0.000,   246.955,   323.643,     7.012,    -6.063,    24.571,    30.874,     0.333,     0.923,     1.256,     1.256, 0.000E+00, 0.000E+00,
    49.200,    10.000,   447.395,     3.664,     0.000,     0.000,     0.000,     0.374,    73.645,   426.140,     1.000,     3.808,   -74.583,     0.000,   243.011,   323.521,     2.702,    -8.628,    24.589,    30.860,     0.322,     0.914,     1.236,     1.236, 0.000E+00, 0.000E+00,
    49.300,    10.000,   447.418,     3.641,     0.000,     0.000,     4.232,     0.372,    73.668,   426.140,     1.000,     3.805,   -74.061,     3.993,   242.988,   323.417,     3.580,    -5.954,    24.607,    30.845,     0.313,     0.907,     1.220,     1.220, 0.000E+00, 0.000E+00,
    49.400,    10.000,   447.441,     3.664,     0.000,     0.000,   224.022,     0.371,    73.691,   426.140,     1.000,     3.806,   158.412,   211.342,   248.852,   323.523,    -5.090,   -16.651,    24.625,    30.843,     0.308,     0.904,     1.212,     1.212, 0.000E+00, 0.000E+00,
    49.500,    10.000,   447.464,     3.779,     0.000,     0.000,   463.234,     0.381,    73.714,   426.140,     1.000,     3.820,   412.297,   437.014,   266.958,   324.062,     0.446,   -32.833,    24.553,    31.388,     0.360,     0.948,     1.308,     1.308, 0.000E+00, 0.000E+00,
    49.600,    10.000,   447.487,     3.817,     0.000,     0.000,   403.116,     0.388,    73.737,   426.140,     1.000,     3.840,   366.113,   380.298,   272.616,   324.237,    -0.746,   -36.689,    24.495,    31.855,     0.396,     0.981,     1.377,     1.377, 0.000E+00, 0.000E+00,
    49.700,    10.000,   447.510,     3.830,     0.000,     0.000,    37.410,     0.388,    73.760,   426.140,     1.000,     3.851,    45.785,    35.292,   302.434,   324.297,     1.117,   -33.473,    24.494,    31.958,     0.395,     0.982,     1.377,     1.377, 0.000E+00, 0.000E+00,
    49.800,    10.000,   447.534,     3.827,     0.000,     0.000,     0.000,     0.385,    73.784,   426.140,     1.000,     3.852,   -36.292,     0.000,   263.892,   324.283,    -6.958,   -17.141,    24.509,    31.926,     0.379,     0.968,     1.346,     1.346, 0.000E+00, 0.000E+00,
    49.900,    10.000,   447.559,     3.817,     0.000,     0.000,     0.000,     0.381,    73.809,   426.140,     1.000,     3.852,   -25.328,     0.000,   268.925,   324.239,    -9.110,   -20.876,    24.529,    31.843,     0.359,     0.951,     1.309,     1.309, 0.000E+00, 0.000E+00,
    50.000,    10.000,   447.584,     3.821,     0.000,     0.000,     0.000,     0.374,    73.834,   426.140,     1.000,     3.853,   -10.849,     0.000,   275.840,   324.257,   -11.457,   -26.112,    24.569,    31.605,     0.324,     0.920,     1.244,     1.244, 0.000E+00, 0.000E+00,
    50.100,    10.000,   447.611,     3.826,     0.000,     0.000,     0.000,     0.369,    73.861,   426.140,     1.000,     3.854,     0.077,     0.000,   285.525,   324.281,    -9.633,   -29.200,    24.591,    31.410,     0.297,     0.893,     1.190,     1.190, 0.000E+00, 0.000E+00,
    50.200,    10.000,   447.639,     3.831,     0.000,     0.000,     0.000,     0.370,    73.889,   426.140,     1.000,     3.855,     8.252,     0.000,   293.078,   324.306,    -8.684,   -30.795,    24.582,    31.499,     0.301,     0.896,     1.196,     1.196, 0.000E+00, 0.000E+00,
    50.300,    10.000,   447.668,     3.837,     0.000,     0.000,     0.996,     0.370,    73.918,   426.140,     1.000,     3.856,     2.160,     0.939,   292.260,   324.330,    -8.326,   -24.965,    24.576,    31.592,     0.303,     0.898,     1.201,     1.201, 0.000E+00, 0.000E+00,
    50.400,    10.000,   447.699,     3.843,     0.000,     0.000,    41.796,     0.368,    73.949,   426.140,     1.000,     3.858,    29.917,    39.430,   288.258,   324.361,    -5.657,   -20.932,    24.583,    31.548,     0.294,     0.887,     1.181,     1.181, 0.000E+00, 0.000E+00,
    50.500,    10.000,   447.732,     3.856,     0.000,     0.000,    72.739,     0.369,    73.982,   426.140,     1.000,     3.861,    53.933,    68.621,   285.854,   324.422,    -7.066,   -16.813,    24.576,    31.688,     0.300,     0.893,     1.193,     1.193, 0.000E+00, 0.000E+00,
    50.600,    10.000,   447.768,     3.871,     0.000,     0.000,   183.977,     0.374,    74.018,   426.140,     1.000,     3.866,   155.764,   173.564,   279.546,   324.490,    -5.532,   -21.612,    24.558,    32.016,     0.324,     0.916,     1.241,     1.241, 0.000E+00, 0.000E+00,
    50.700,    10.000,   447.806,     3.872,     0.000,     0.000,   116.360,     0.390,    74.056,   426.140,     1.000,     3.874,    72.732,   109.774,   265.900,   324.494,    -3.511,   -18.041,    24.478,    32.934,     0.403,     0.993,     1.396,     1.396, 0.000E+00, 0.000E+00,
    50.800,    10.000,   447.847,     3.856,     0.000,     0.000,     0.000,     0.385,    74.097,   426.140,     1.000,     3.875,   -65.483,     0.000,   257.551,   324.421,     2.027,    -3.414,    24.496,    32.753,     0.377,     0.970,     1.347,     1.347, 0.000E+00, 0.000E+00,
    50.900,    10.000,   447.888,     3.813,     0.000,     0.000,     0.000,     0.380,    74.138,   434.500,     1.000,     3.873,   -64.858,     0.000,   256.265,   324.220,     1.001,    -4.099,    24.517,    32.591,     0.352,     0.947,     1.299,     1.299, 0.000E+00, 0.000E+00,
    51.000,    10.000,   447.929,     3.777,     0.000,     0.000,     0.000,     0.376,    74.179,   434.500,     1.000,     3.871,   -78.255,     0.000,   250.720,   324.051,     5.036,    -0.112,    24.538,    32.491,     0.331,     0.930,     1.261,     1.261, 0.000E+00, 0.000E+00,
    51.100,    10.000,   447.970,     3.747,     0.000,     0.000,     0.000,     0.373,    74.220,   434.500,     1.000,     3.868,   -76.984,     0.000,   250.009,   323.912,     4.306,    -1.225,    24.552,    32.441,     0.317,     0.918,     1.234,     1.234, 0.000E+00, 0.000E+00,
    51.200,    10.000,   448.011,     3.709,     0.000,     0.000,     0.000,     0.370,    74.261,   434.500,     1.000,     3.866,   -82.131,     0.000,   247.052,   323.734,     5.197,     0.251,    24.566,    32.391,     0.300,     0.903,     1.203,     1.203, 0.000E+00, 0.000E+00,
    51.300,    10.000,   448.051,     3.674,     0.000,     0.000,     4.979,     0.368,    74.301,   434.500,     1.000,     3.863,   -78.901,     4.697,   245.514,   323.569,     5.327,     0.217,    24.580,    32.355,     0.286,     0.890,     1.176,     1.176, 0.000E+00, 0.000E+00,
    51.400,    10.000,   448.090,     3.681,     0.000,     0.000,   139.305,     0.365,    74.340,   434.500,     1.000,     3.862,    85.674,   131.419,   260.006,   323.603,    -3.975,   -13.876,    24.593,    32.310,     0.272,     0.876,     1.147,     1.147, 0.000E+00, 0.000E+00,
    51.500,    10.000,   448.130,     3.843,     0.000,     0.000,   421.433,     0.367,    74.380,   434.500,     1.000,     3.875,   377.817,   397.578,   268.843,   324.357,    -8.224,   -27.529,    24.581,    32.532,     0.281,     0.886,     1.167,     1.167, 0.000E+00, 0.000E+00,
    51.600,    10.000,   448.169,     3.896,     0.000,     0.000,   279.263,     0.385,    74.419,   434.500,     1.000,     3.892,   280.794,   263.456,   292.970,   324.610,   -11.890,   -37.088,    24.508,    33.537,     0.379,     0.972,     1.349,     1.349, 0.000E+00, 0.000E+00,
    51.700,    10.000,   448.207,     3.903,     0.000,     0.000,    88.248,     0.387,    74.457,   434.500,     1.000,     3.903,   116.081,    83.253,   300.494,   324.639,   -18.211,   -38.763,    24.503,    33.699,     0.389,     0.981,     1.370,     1.370, 0.000E+00, 0.000E+00,
    51.800,    10.000,   448.246,     3.913,     0.000,     0.000,     0.000,     0.385,    74.496,   434.500,     1.000,     3.906,     5.138,     0.000,   284.503,   324.689,   -17.573,   -27.751,    24.509,    33.666,     0.376,     0.970,     1.347,     1.347, 0.000E+00, 0.000E+00,
    51.900,    10.000,   448.284,     3.932,     0.000,     0.000,     0.000,     0.379,    74.534,   434.500,     1.000,     3.908,     2.905,     0.000,   285.159,   324.778,   -14.186,   -28.337,    24.529,    33.477,     0.345,     0.944,     1.289,     1.289, 0.000E+00, 0.000E+00,
    52.000,    10.000,   448.323,     3.944,     0.000,     0.000,     0.000,     0.375,    74.573,   434.500,     1.000,     3.909,    -6.040,     0.000,   279.196,   324.834,   -15.630,   -23.968,    24.551,    33.349,     0.322,     0.924,     1.246,     1.246, 0.000E+00, 0.000E+00,
    52.100,    10.000,   448.361,     3.960,     0.000,     0.000,     0.000,     0.372,    74.611,   434.500,     1.000,     3.911,    31.583,     0.000,   295.192,   324.907,   -23.412,   -37.885,    24.569,    33.286,     0.309,     0.911,     1.220,     1.220, 0.000E+00, 0.000E+00,
    52.200,    10.000,   448.400,     3.988,     0.000,     0.000,     0.000,     0.370,    74.650,   434.500,     1.000,     3.915,    31.748,     0.000,   292.903,   325.040,   -26.936,   -36.949,    24.581,    33.218,     0.297,     0.899,     1.196,     1.196, 0.000E+00, 0.000E+00,
    52.300,    10.000,   448.442,     4.011,     0.000,     0.000,     4.481,     0.369,    74.692,   434.500,     1.000,     3.918,    53.206,     4.228,   296.336,   325.148,   -31.557,   -46.234,    24.580,    33.205,     0.292,     0.894,     1.186,     1.186, 0.000E+00, 0.000E+00,
    52.400,    10.000,   448.486,     4.067,     0.000,     0.000,   112.488,     0.368,    74.736,   434.500,     1.000,     3.924,   170.176,   106.121,   306.353,   325.411,   -31.942,   -51.171,    24.586,    33.143,     0.288,     0.888,     1.176,     1.176, 0.000E+00, 0.000E+00,
    52.500,    10.000,   448.533,     4.218,     0.000,     0.000,   296.969,     0.367,    74.783,   434.500,     1.000,     3.940,   360.299,   280.160,   313.164,   326.121,   -34.747,   -58.349,    24.580,    33.092,     0.286,     0.884,     1.170,     1.170, 0.000E+00, 0.000E+00,
    52.600,    10.000,   448.584,     4.399,     0.000,     0.000,   433.254,     0.367,    74.834,   434.500,     1.000,     3.962,   464.428,   408.730,   296.323,   326.971,   -33.760,   -52.585,    24.572,    33.053,     0.285,     0.882,     1.167,     1.167, 0.000E+00, 0.000E+00,
    52.700,    10.000,   448.639,     4.479,     0.000,     0.000,    94.224,     0.367,    74.889,   434.500,     1.000,     3.977,   157.355,    88.890,   315.745,   327.347,   -32.569,   -47.498,    24.566,    33.015,     0.285,     0.881,     1.166,     1.166, 0.000E+00, 0.000E+00,
    52.800,    10.000,   448.698,     4.428,     0.000,     0.000,     0.000,     0.366,    74.948,   434.500,     1.000,     3.979,    23.755,     0.000,   288.950,   327.110,   -22.530,   -39.385,    24.564,    32.976,     0.282,     0.877,     1.159,     1.159, 0.000E+00, 0.000E+00,
    52.900,    10.000,   448.759,     4.378,     0.000,     0.000,     0.000,     0.365,    75.009,   434.500,     1.000,     3.979,    11.044,     0.000,   281.316,   326.874,   -21.498,   -35.104,    24.565,    32.970,     0.281,     0.873,     1.154,     1.154, 0.000E+00, 0.000E+00,
    53.000,    10.000,   448.823,     4.345,     0.000,     0.000,     0.000,     0.365,    75.073,   434.500,     1.000,     3.978,    13.349,     0.000,   279.568,   326.716,   -24.555,   -35.943,    24.569,    32.979,     0.279,     0.869,     1.148,     1.148, 0.000E+00, 0.000E+00,
    53.100,    10.000,   448.888,     4.314,     0.000,     0.000,     0.000,     0.364,    75.138,   434.500,     1.000,     3.977,   -18.366,     0.000,   264.961,   326.573,   -17.086,   -26.159,    24.577,    33.003,     0.276,     0.863,     1.140,     1.140, 0.000E+00, 0.000E+00,
    53.200,    10.000,   448.955,     4.272,     0.000,     0.000,     0.000,     0.363,    75.205,   434.500,     1.000,     3.975,   -56.829,     0.000,   249.943,   326.376,    -6.120,   -13.483,    24.583,    33.019,     0.274,     0.858,     1.132,     1.132, 0.000E+00, 0.000E+00,
    53.300,    10.000,   449.023,     4.231,     0.000,     0.000,     9.958,     0.362,    75.273,   434.500,     1.000,     3.974,   -56.322,     9.395,   246.723,   326.183,    -3.199,   -10.545,    24.601,    32.974,     0.268,     0.852,     1.120,     1.120, 0.000E+00, 0.000E+00,
    53.400,    10.000,   449.092,     4.255,     0.000,     0.000,   237.428,     0.361,    75.342,   434.500,     1.000,     3.978,   202.678,   223.989,   265.058,   326.293,   -13.256,   -26.669,    24.620,    32.913,     0.263,     0.846,     1.109,     1.109, 0.000E+00, 0.000E+00,
    53.500,    10.000,   449.162,     4.437,     0.000,     0.000,   454.342,     0.360,    75.412,   434.500,     1.000,     3.998,   461.015,   428.625,   287.975,   327.148,   -26.679,   -44.885,    24.639,    32.891,     0.259,     0.841,     1.100,     1.100, 0.000E+00, 0.000E+00,
    53.600,    10.000,   449.233,     4.669,     0.000,     0.000,   467.353,     0.359,    75.483,   434.500,     1.000,     4.024,   505.752,   440.899,   303.185,   328.245,   -29.985,   -59.928,    24.650,    32.880,     0.257,     0.836,     1.093,     1.093, 0.000E+00, 0.000E+00,
    53.700,    10.000,   449.307,     4.791,     0.000,     0.000,   141.566,     0.360,    75.557,   434.500,     1.000,     4.041,   196.202,   133.553,   312.860,   328.823,   -27.004,   -51.609,    24.650,    32.901,     0.261,     0.834,     1.095,     1.095, 0.000E+00, 0.000E+00,
    53.800,    10.000,   449.383,     4.786,     0.000,     0.000,     0.000,     0.360,    75.633,   434.500,     1.000,     4.045,    20.869,     0.000,   287.393,   328.799,   -22.885,   -39.390,    24.653,    32.908,     0.265,     0.831,     1.096,     1.096, 0.000E+00, 0.000E+00,
