JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    44.200,    10.000,   446.440,     3.428,     0.025,    21.121,     0.000,     0.377,    39.540,   952.170,     1.000,     3.710,  -160.238,     0.000,   215.396,   322.422,    22.126,    31.085,    25.736,    21.456,     0.404,     0.867,     1.271,     1.271, 0.000E+00, 0.000E+00,
    44.300,    10.000,   446.450,     3.371,     0.025,    21.129,     2.987,     0.374,    39.550,   952.170,     1.000,     3.699,  -165.820,     2.818,   213.009,   322.157,    25.295,    34.196,    25.816,    21.092,     0.389,     0.850,     1.239,     1.239, 0.000E+00, 0.000E+00,
    44.400,    10.000,   446.461,     3.373,     0.024,    21.328,   219.481,     0.371,    39.561,   952.170,     1.000,     3.695,    76.156,   207.057,   225.911,   322.165,    21.124,    13.524,    25.882,    20.805,     0.374,     0.836,     1.210,     1.210, 0.000E+00, 0.000E+00,
    44.500,    10.000,   446.471,     3.575,     0.023,    21.301,   518.057,     0.368,    39.571,   952.170,     1.000,     3.724,   397.141,   488.733,   242.354,   323.105,    25.325,   -14.484,    25.930,    20.617,     0.359,     0.824,     1.184,     1.184, 0.000E+00, 0.000E+00,
    44.600,    10.000,   446.481,     3.768,     0.027,    21.029,   482.420,     0.406,    39.581,   952.170,     1.000,     3.768,   380.468,   455.114,   253.536,   324.010,    32.706,   -28.535,    25.247,    24.298,     0.549,     1.007,     1.556,     1.556, 0.000E+00, 0.000E+00,
    44.700,    10.000,   446.491,     3.798,     0.037,    21.209,   167.475,     0.406,    39.591,   952.170,     1.000,     3.798,    83.074,   157.995,   248.982,   324.148,    21.775,   -22.020,    25.236,    24.426,     0.549,     1.010,     1.559,     1.559, 0.000E+00, 0.000E+00,
    44.800,    10.000,   446.501,     3.767,     0.024,    21.216,     0.000,     0.400,    39.601,   952.170,     1.000,     3.797,   -99.316,     0.000,   237.295,   324.004,    12.000,     0.607,    25.318,    24.065,     0.514,     0.983,     1.497,     1.497, 0.000E+00, 0.000E+00,
    44.900,    10.000,   446.511,     3.707,     0.019,    21.294,     0.000,     0.394,    39.611,   952.170,     1.000,     3.788,  -124.634,     0.000,   228.169,   323.725,    16.917,    12.161,    25.389,    23.754,     0.480,     0.958,     1.438,     1.438, 0.000E+00, 0.000E+00,
    45.000,    10.000,   446.522,     3.648,     0.019,    21.042,     0.000,     0.388,    39.622,   952.170,     1.000,     3.778,  -130.576,     0.000,   227.975,   323.446,    20.508,    14.597,    25.462,    23.432,     0.448,     0.933,     1.381,     1.381, 0.000E+00, 0.000E+00,
    45.100,    10.000,   446.534,     3.604,     0.021,    23.387,     0.000,     0.383,    39.634,   952.170,     1.000,     3.767,  -106.683,     0.000,   234.188,   323.242,    13.585,     4.043,    25.550,    23.018,     0.420,     0.909,     1.329,     1.329, 0.000E+00, 0.000E+00,
    45.200,    10.000,   446.549,     3.556,     0.022,    25.450,     0.000,     0.378,    39.649,   952.170,     1.000,     3.756,  -152.713,     0.000,   218.013,   323.018,    21.422,    26.286,    25.630,    22.639,     0.395,     0.886,     1.281,     1.281, 0.000E+00, 0.000E+00,
    45.300,    10.000,   446.569,     3.499,     0.022,    26.987,     6.226,     0.374,    39.669,   952.170,     1.000,     3.743,  -148.931,     5.874,   216.702,   322.753,    20.977,    27.776,    25.711,    22.253,     0.373,     0.864,     1.236,     1.236, 0.000E+00, 0.000E+00,
    45.400,    10.000,   446.589,     3.506,     0.020,    27.288,   226.946,     0.370,    39.689,   952.170,     1.000,     3.739,   101.219,   214.100,   230.500,   322.781,    12.253,     8.347,    25.788,    21.886,     0.354,     0.844,     1.198,     1.198, 0.000E+00, 0.000E+00,
    45.500,    10.000,   446.609,     3.692,     0.019,    26.912,   519.053,     0.372,    39.709,   952.170,     1.000,     3.767,   418.734,   489.673,   246.292,   323.654,     7.724,   -14.147,    25.767,    22.096,     0.365,     0.854,     1.219,     1.219, 0.000E+00, 0.000E+00,
    45.600,    10.000,   446.629,     3.812,     0.024,    26.896,   471.654,     0.399,    39.729,   952.170,     1.000,     3.812,   424.515,   444.956,   272.563,   324.215,     9.585,   -40.796,    25.278,    24.879,     0.503,     0.985,     1.488,     1.488, 0.000E+00, 0.000E+00,
    45.700,    10.000,   446.649,     3.843,     0.026,    26.862,   162.979,     0.398,    39.749,   952.170,     1.000,     3.843,   135.261,   153.754,   276.413,   324.361,    13.832,   -43.286,    25.284,    24.935,     0.498,     0.982,     1.480,     1.480, 0.000E+00, 0.000E+00,
    45.800,    10.000,   446.670,     3.837,     0.028,    26.817,     0.000,     0.395,    39.770,   952.170,     1.000,     3.845,   -68.697,     0.000,   252.764,   324.331,    17.407,   -20.276,    25.326,    24.794,     0.480,     0.969,     1.449,     1.449, 0.000E+00, 0.000E+00,
    45.900,    10.000,   446.690,     3.796,     0.026,    27.123,     0.000,     0.387,    39.790,   952.170,     1.000,     3.839,   -97.613,     0.000,   242.117,   324.141,    20.633,    -5.044,    25.457,    24.180,     0.439,     0.932,     1.371,     1.371, 0.000E+00, 0.000E+00,
    46.000,    10.000,   446.710,     3.754,     0.019,    26.828,     0.000,     0.384,    39.810,   952.170,     1.000,     3.830,  -117.786,     0.000,   232.928,   323.943,    20.605,     6.166,    25.500,    24.033,     0.421,     0.917,     1.338,     1.338, 0.000E+00, 0.000E+00,
    46.100,    10.000,   446.730,     3.701,     0.018,    26.991,     0.000,     0.379,    39.830,   952.170,     1.000,     3.820,  -129.531,     0.000,   228.594,   323.697,    22.686,    11.742,    25.569,    23.747,     0.398,     0.895,     1.293,     1.293, 0.000E+00, 0.000E+00,
    46.200,    10.000,   446.751,     3.656,     0.020,    26.954,     0.000,     0.375,    39.851,   952.170,     1.000,     3.808,  -144.588,     0.000,   222.446,   323.483,    22.917,    20.633,    25.649,    23.404,     0.376,     0.874,     1.250,     1.250, 0.000E+00, 0.000E+00,
    46.300,    10.000,   446.771,     3.604,     0.014,    27.034,     6.973,     0.371,    39.871,   952.170,     1.000,     3.795,  -129.245,     6.579,   225.858,   323.240,    22.822,    15.620,    25.727,    23.081,     0.356,     0.853,     1.210,     1.210, 0.000E+00, 0.000E+00,
    46.400,    10.000,   446.791,     3.604,     0.002,    26.977,   239.900,     0.368,    39.891,   952.170,     1.000,     3.792,   124.657,   226.320,   238.689,   323.242,    19.183,    -2.073,    25.765,    22.965,     0.339,     0.838,     1.177,     1.177, 0.000E+00, 0.000E+00,
    46.500,    10.000,   446.811,     3.823,    -0.010,    27.208,   526.031,     0.391,    39.911,   952.170,     1.000,     3.823,   463.492,   496.255,   266.668,   324.267,    20.208,   -45.044,    25.366,    25.210,     0.457,     0.952,     1.408,     1.408, 0.000E+00, 0.000E+00,
    46.600,    10.000,   446.831,     3.867,     0.005,    26.790,   388.606,     0.389,    39.931,   952.170,     1.000,     3.867,   361.996,   366.610,   287.026,   324.472,    27.770,   -60.602,    25.391,    25.170,     0.449,     0.945,     1.394,     1.394, 0.000E+00, 0.000E+00,
    46.700,    10.000,   446.852,     3.888,     0.008,    26.853,    83.981,     0.388,    39.952,   952.170,     1.000,     3.888,    87.360,    79.228,   305.228,   324.570,    18.906,   -46.381,    25.413,    25.147,     0.442,     0.939,     1.382,     1.382, 0.000E+00, 0.000E+00,
    46.800,    10.000,   446.872,     3.876,     0.004,    27.330,     0.000,     0.384,    39.972,   952.170,     1.000,     3.888,   -65.347,     0.000,   259.070,   324.512,    12.992,   -13.088,    25.455,    25.007,     0.418,     0.919,     1.338,     1.338, 0.000E+00, 0.000E+00,
    46.900,    10.000,   446.893,     3.834,     0.011,    27.413,     0.000,     0.378,    39.993,   952.170,     1.000,     3.882,   -93.352,     0.000,   247.420,   324.316,    11.816,     4.640,    25.513,    24.785,     0.388,     0.894,     1.283,     1.283, 0.000E+00, 0.000E+00,
    47.000,    10.000,   446.914,     3.794,     0.014,    27.090,     0.000,     0.373,    40.014,   952.170,     1.000,     3.875,   -87.097,     0.000,   250.303,   324.130,     9.667,     3.603,    25.597,    24.436,     0.363,     0.869,     1.231,     1.231, 0.000E+00, 0.000E+00,
    47.100,    10.000,   446.935,     3.776,     0.019,    27.118,     0.000,     0.369,    40.035,   952.170,     1.000,     3.870,   -70.194,     0.000,   256.721,   324.047,     4.237,    -1.369,    25.697,    24.018,     0.343,     0.845,     1.189,     1.189, 0.000E+00, 0.000E+00,
    47.200,    10.000,   446.956,     3.772,     0.021,    27.168,     0.000,     0.367,    40.056,   952.170,     1.000,     3.864,   -74.544,     0.000,   255.699,   324.027,     3.750,     2.465,    25.774,    23.711,     0.334,     0.832,     1.167,     1.167, 0.000E+00, 0.000E+00,
    47.300,    10.000,   446.977,     3.765,     0.020,    27.199,     3.736,     0.366,    40.077,   952.170,     1.000,     3.858,   -78.330,     3.524,   255.153,   323.995,     6.929,     6.083,    25.823,    23.545,     0.331,     0.826,     1.156,     1.156, 0.000E+00, 0.000E+00,
    47.400,    10.000,   446.998,     3.777,     0.016,    27.309,    69.189,     0.365,    40.098,   952.170,     1.000,     3.855,     4.717,    65.273,   263.706,   324.053,     2.419,    -2.210,    25.850,    23.483,     0.328,     0.822,     1.150,     1.150, 0.000E+00, 0.000E+00,
    47.500,    10.000,   447.019,     3.862,     0.018,    27.235,   163.389,     0.381,    40.119,   952.170,     1.000,     3.862,   102.553,   154.141,   266.357,   324.450,     0.967,    -7.472,    25.526,    25.295,     0.406,     0.906,     1.312,     1.312, 0.000E+00, 0.000E+00,
    47.600,    10.000,   447.040,     3.882,     0.015,    27.085,   320.104,     0.381,    40.140,   952.170,     1.000,     3.882,   276.302,   301.985,   270.316,   324.544,    -3.337,   -25.208,    25.533,    25.350,     0.403,     0.903,     1.306,     1.306, 0.000E+00, 0.000E+00,
    47.700,    10.000,   447.061,     3.905,     0.011,    27.261,   162.470,     0.380,    40.161,   952.170,     1.000,     3.905,   115.611,   153.273,   260.724,   324.649,    -0.915,   -25.347,    25.543,    25.388,     0.399,     0.899,     1.298,     1.298, 0.000E+00, 0.000E+00,
    47.800,    10.000,   447.082,     3.891,     0.013,    27.349,     0.000,     0.376,    40.182,   952.170,     1.000,     3.905,   -78.274,     0.000,   245.827,   324.586,     3.737,    -4.222,    25.590,    25.223,     0.380,     0.882,     1.263,     1.263, 0.000E+00, 0.000E+00,
    47.900,    10.000,   447.104,     3.847,     0.021,    27.620,     0.000,     0.370,    40.204,   952.170,     1.000,     3.898,  -104.908,     0.000,   235.604,   324.379,     8.892,     7.242,    25.714,    24.666,     0.349,     0.849,     1.199,     1.199, 0.000E+00, 0.000E+00,
    48.000,    10.000,   447.126,     3.809,     0.024,    27.489,     0.000,     0.365,    40.226,   952.170,     1.000,     3.888,  -129.468,     0.000,   227.206,   324.199,    14.920,    17.556,    25.829,    24.168,     0.328,     0.824,     1.152,     1.152, 0.000E+00, 0.000E+00,
    48.100,    10.000,   447.148,     3.773,     0.024,    27.582,     0.000,     0.363,    40.248,   952.170,     1.000,     3.877,  -141.590,     0.000,   223.476,   324.031,    18.646,    22.389,    25.894,    23.930,     0.318,     0.812,     1.131,     1.131, 0.000E+00, 0.000E+00,
    48.200,    10.000,   447.170,     3.746,     0.019,    27.541,     0.000,     0.362,    40.270,   952.170,     1.000,     3.864,  -139.010,     0.000,   223.999,   323.906,    18.441,    20.662,    25.918,    23.887,     0.316,     0.808,     1.124,     1.124, 0.000E+00, 0.000E+00,
    48.300,    10.000,   447.192,     3.715,     0.008,    27.719,     6.224,     0.362,    40.292,   952.170,     1.000,     3.852,  -145.306,     5.872,   220.273,   323.761,    22.130,    25.559,    25.907,    24.031,     0.313,     0.807,     1.120,     1.120, 0.000E+00, 0.000E+00,
    48.400,    10.000,   447.215,     3.704,     0.001,    27.532,   184.134,     0.361,    40.315,   952.170,     1.000,     3.847,    60.448,   173.711,   231.621,   323.710,    13.867,     7.307,    25.884,    24.230,     0.306,     0.805,     1.110,     1.110, 0.000E+00, 0.000E+00,
    48.500,    10.000,   447.237,     3.822,    -0.009,    27.701,   383.571,     0.361,    40.337,   952.170,     1.000,     3.866,   304.660,   361.860,   250.858,   324.259,    -5.546,   -10.656,    25.819,    24.658,     0.301,     0.806,     1.108,     1.108, 0.000E+00, 0.000E+00,
    48.600,    10.000,   447.259,     3.903,    -0.016,    27.632,   337.453,     0.373,    40.359,   952.170,     1.000,     3.895,   272.989,   318.352,   259.832,   324.643,    -3.374,   -16.074,    25.646,    25.683,     0.363,     0.866,     1.228,     1.228, 0.000E+00, 0.000E+00,
    48.700,    10.000,   447.282,     3.950,    -0.016,    27.740,    33.907,     0.374,    40.382,   952.170,     1.000,     3.907,    17.270,    31.988,   287.496,   324.860,    -4.130,   -18.516,    25.523,    26.393,     0.366,     0.878,     1.243,     1.243, 0.000E+00, 0.000E+00,
    48.800,    10.000,   447.304,     3.926,    -0.014,    27.878,     0.000,     0.375,    40.404,   952.170,     1.000,     3.904,   -52.526,     0.000,   259.371,   324.748,    -2.383,   -10.468,    25.422,    26.986,     0.364,     0.884,     1.248,     1.248, 0.000E+00, 0.000E+00,
    48.900,    10.000,   447.326,     3.895,    -0.003,    27.620,     0.000,     0.373,    40.426,   952.170,     1.000,     3.899,   -63.783,     0.000,   252.951,   324.603,     0.665,    -8.535,    25.406,    27.147,     0.351,     0.878,     1.229,     1.229, 0.000E+00, 0.000E+00,
    49.000,    10.000,   447.349,     3.864,    -0.003,    27.543,     0.000,     0.370,    40.449,   952.170,     1.000,     3.894,   -66.142,     0.000,   248.870,   324.460,    -0.903,    -8.545,    25.421,    27.143,     0.336,     0.866,     1.202,     1.202, 0.000E+00, 0.000E+00,
    49.100,    10.000,   447.372,     3.832,    -0.004,    27.800,     0.000,     0.368,    40.472,   952.170,     1.000,     3.888,   -79.564,     0.000,   246.955,   324.308,     7.609,    -5.399,    25.427,    27.174,     0.323,     0.856,     1.179,     1.179, 0.000E+00, 0.000E+00,
    49.200,    10.000,   447.395,     3.799,    -0.004,    27.752,     0.000,     0.366,    40.495,   952.170,     1.000,     3.882,   -76.453,     0.000,   243.011,   324.155,     3.287,    -7.977,    25.431,    27.215,     0.311,     0.848,     1.158,     1.158, 0.000E+00, 0.000E+00,
    49.300,    10.000,   447.418,     3.770,    -0.001,    27.733,     4.232,     0.364,    40.518,   952.170,     1.000,     3.876,   -75.834,     3.993,   242.988,   324.020,     4.133,    -5.338,    25.440,    27.237,     0.299,     0.839,     1.138,     1.138, 0.000E+00, 0.000E+00,
    49.400,    10.000,   447.441,     3.788,     0.007,    27.794,   224.022,     0.360,    40.541,   952.170,     1.000,     3.877,   156.645,   211.342,   248.852,   324.103,    -4.529,   -16.026,    25.503,    26.986,     0.284,     0.817,     1.102,     1.102, 0.000E+00, 0.000E+00,
    49.500,    10.000,   447.464,     3.911,    -0.005,    27.803,   463.234,     0.364,    40.564,   952.170,     1.000,     3.905,   410.414,   437.014,   266.958,   324.678,     1.048,   -32.168,    25.478,    27.269,     0.315,     0.845,     1.160,     1.160, 0.000E+00, 0.000E+00,
    49.600,    10.000,   447.487,     4.058,    -0.014,    27.795,   403.116,     0.365,    40.587,   952.170,     1.000,     3.944,   362.593,   380.298,   272.616,   325.369,     0.391,   -35.439,    25.442,    27.523,     0.310,     0.845,     1.155,     1.155, 0.000E+00, 0.000E+00,
    49.700,    10.000,   447.511,     4.116,    -0.019,    27.856,    37.410,     0.366,    40.611,   952.170,     1.000,     3.960,    41.478,    35.292,   302.434,   325.638,     2.531,   -31.922,    25.354,    28.036,     0.311,     0.853,     1.163,     1.163, 0.000E+00, 0.000E+00,
    49.800,    10.000,   447.534,     4.073,    -0.024,    28.202,     0.000,     0.368,    40.634,   952.170,     1.000,     3.959,   -40.140,     0.000,   263.892,   325.437,    -5.674,   -15.731,    25.248,    28.643,     0.317,     0.866,     1.183,     1.183, 0.000E+00, 0.000E+00,
    49.900,    10.000,   447.559,     4.034,    -0.017,    28.123,     0.000,     0.369,    40.659,   952.170,     1.000,     3.957,   -28.853,     0.000,   268.925,   325.255,    -7.915,   -19.562,    25.175,    29.067,     0.319,     0.874,     1.192,     1.192, 0.000E+00, 0.000E+00,
    50.000,    10.000,   447.585,     4.016,    -0.034,    28.526,     0.000,     0.367,    40.685,   952.170,     1.000,     3.957,   -14.128,     0.000,   275.840,   325.170,   -10.330,   -24.872,    25.103,    29.432,     0.305,     0.869,     1.174,     1.174, 0.000E+00, 0.000E+00,
    50.100,    10.000,   447.611,     4.001,    -0.040,    28.793,     0.000,     0.369,    40.711,   952.170,     1.000,     3.959,    -2.616,     0.000,   285.525,   325.099,    -8.740,   -28.217,    24.978,    30.077,     0.307,     0.883,     1.190,     1.190, 0.000E+00, 0.000E+00,
    50.200,    10.000,   447.639,     3.994,    -0.038,    29.435,     0.000,     0.371,    40.739,   952.170,     1.000,     3.963,     5.860,     0.000,   293.078,   325.067,    -7.908,   -29.941,    24.892,    30.532,     0.311,     0.895,     1.205,     1.205, 0.000E+00, 0.000E+00,
    50.300,    10.000,   447.668,     3.991,    -0.035,    29.808,     0.996,     0.371,    40.768,   952.170,     1.000,     3.968,    -0.002,     0.939,   292.260,   325.053,    -7.640,   -24.211,    24.848,    30.789,     0.312,     0.900,     1.213,     1.213, 0.000E+00, 0.000E+00,
    50.400,    10.000,   447.699,     3.989,    -0.033,    30.494,    41.796,     0.371,    40.799,   952.170,     1.000,     3.974,    27.820,    39.430,   288.258,   325.046,    -4.985,   -20.192,    24.831,    30.917,     0.311,     0.901,     1.212,     1.212, 0.000E+00, 0.000E+00,
    50.500,    10.000,   447.732,     4.008,    -0.036,    31.144,    72.739,     0.371,    40.832,   952.170,     1.000,     3.983,    51.749,    68.621,   285.854,   325.135,    -6.366,   -16.043,    24.822,    31.006,     0.312,     0.903,     1.214,     1.214, 0.000E+00, 0.000E+00,
    50.600,    10.000,   447.768,     4.051,    -0.032,    31.997,   183.977,     0.372,    40.868,   952.170,     1.000,     3.997,   153.148,   173.564,   279.546,   325.336,    -4.689,   -20.686,    24.824,    31.049,     0.317,     0.905,     1.222,     1.222, 0.000E+00, 0.000E+00,
    50.700,    10.000,   447.806,     4.110,    -0.030,    32.894,   116.360,     0.372,    40.906,   952.170,     1.000,     4.016,    69.308,   109.774,   265.900,   325.612,    -2.411,   -16.835,    24.830,    31.066,     0.319,     0.905,     1.223,     1.223, 0.000E+00, 0.000E+00,
    50.800,    10.000,   447.847,     4.057,    -0.012,    33.420,     0.000,     0.371,    40.947,   952.170,     1.000,     4.019,   -68.235,     0.000,   257.551,   325.365,     2.889,    -2.468,    24.847,    31.021,     0.312,     0.898,     1.210,     1.210, 0.000E+00, 0.000E+00,
    50.900,    10.000,   447.888,     3.997,     0.003,    34.103,     0.000,     0.367,    40.988,   987.330,     1.000,     4.016,   -67.360,     0.000,   256.265,   325.079,     1.783,    -3.238,    24.881,    30.826,     0.295,     0.879,     1.174,     1.174, 0.000E+00, 0.000E+00,
    51.000,    10.000,   447.929,     3.956,     0.014,    33.601,     0.000,     0.363,    41.029,   987.330,     1.000,     4.012,   -80.692,     0.000,   250.720,   324.888,     5.797,     0.728,    24.958,    30.454,     0.276,     0.854,     1.131,     1.131, 0.000E+00, 0.000E+00,
    51.100,    10.000,   447.970,     3.929,     0.014,    33.318,     0.000,     0.360,    41.070,   987.330,     1.000,     4.008,   -79.430,     0.000,   250.009,   324.761,     5.064,    -0.386,    25.055,    29.981,     0.264,     0.835,     1.098,     1.098, 0.000E+00, 0.000E+00,
    51.200,    10.000,   448.010,     3.895,     0.015,    33.164,     0.000,     0.357,    41.110,   987.330,     1.000,     4.003,   -84.638,     0.000,   247.052,   324.604,     5.974,     1.112,    25.109,    29.575,     0.251,     0.816,     1.067,     1.067, 0.000E+00, 0.000E+00,
    51.300,    10.000,   448.051,     3.873,     0.016,    32.910,     4.979,     0.354,    41.151,   987.330,     1.000,     3.998,   -81.592,     4.697,   245.514,   324.498,     6.162,     1.144,    25.179,    29.067,     0.240,     0.798,     1.039,     1.039, 0.000E+00, 0.000E+00,
    51.400,    10.000,   448.091,     3.880,     0.002,    32.519,   139.305,     0.351,    41.191,   987.330,     1.000,     3.998,    82.965,   131.419,   260.006,   324.535,    -3.133,   -12.941,    25.213,    28.874,     0.229,     0.785,     1.013,     1.013, 0.000E+00, 0.000E+00,
    51.500,    10.000,   448.130,     4.056,    -0.012,    32.779,   421.433,     0.350,    41.230,   987.330,     1.000,     4.023,   374.893,   397.578,   268.843,   325.360,    -7.309,   -26.523,    25.189,    29.052,     0.221,     0.779,     1.000,     1.000, 0.000E+00, 0.000E+00,
    51.600,    10.000,   448.169,     4.241,    -0.017,    32.548,   279.263,     0.351,    41.269,   987.330,     1.000,     4.057,   276.018,   263.456,   292.970,   326.227,   -10.379,   -35.440,    25.141,    29.427,     0.222,     0.785,     1.006,     1.006, 0.000E+00, 0.000E+00,
    51.700,    10.000,   448.207,     4.292,    -0.022,    32.456,    88.248,     0.352,    41.307,   987.330,     1.000,     4.075,   110.602,    83.253,   300.494,   326.466,   -16.462,   -36.859,    25.095,    29.791,     0.225,     0.793,     1.018,     1.018, 0.000E+00, 0.000E+00,
    51.800,    10.000,   448.246,     4.255,    -0.014,    32.338,     0.000,     0.352,    41.346,   987.330,     1.000,     4.079,     0.448,     0.000,   284.503,   326.295,   -16.097,   -26.144,    25.064,    30.062,     0.226,     0.797,     1.023,     1.023, 0.000E+00, 0.000E+00,
    51.900,    10.000,   448.284,     4.238,    -0.001,    32.315,     0.000,     0.351,    41.384,   987.330,     1.000,     4.082,    -1.250,     0.000,   285.159,   326.214,   -12.885,   -26.920,    25.067,    30.088,     0.217,     0.788,     1.005,     1.005, 0.000E+00, 0.000E+00,
    52.000,    10.000,   448.322,     4.227,     0.006,    32.362,     0.000,     0.348,    41.422,   987.330,     1.000,     4.084,    -9.851,     0.000,   279.196,   326.163,   -14.442,   -22.673,    25.091,    29.939,     0.206,     0.774,     0.980,     0.980, 0.000E+00, 0.000E+00,
    52.100,    10.000,   448.361,     4.227,    -0.003,    32.562,     0.000,     0.346,    41.461,   987.330,     1.000,     4.088,    27.891,     0.000,   295.192,   326.162,   -22.246,   -36.615,    25.119,    29.793,     0.198,     0.761,     0.959,     0.959, 0.000E+00, 0.000E+00,
    52.200,    10.000,   448.400,     4.239,    -0.014,    32.840,     0.000,     0.345,    41.500,   987.330,     1.000,     4.093,    28.261,     0.000,   292.903,   326.217,   -25.829,   -35.746,    25.108,    29.918,     0.193,     0.759,     0.952,     0.952, 0.000E+00, 0.000E+00,
    52.300,    10.000,   448.442,     4.244,    -0.018,    33.509,     4.481,     0.346,    41.542,   987.330,     1.000,     4.100,    49.632,     4.228,   296.336,   326.243,   -30.369,   -44.943,    25.075,    30.181,     0.196,     0.766,     0.963,     0.963, 0.000E+00, 0.000E+00,
    52.400,    10.000,   448.486,     4.283,    -0.022,    34.417,   112.488,     0.347,    41.586,   987.330,     1.000,     4.113,   166.882,   106.121,   306.353,   326.427,   -30.848,   -49.987,    25.052,    30.377,     0.199,     0.772,     0.971,     0.971, 0.000E+00, 0.000E+00,
    52.500,    10.000,   448.533,     4.414,    -0.029,    35.311,   296.969,     0.349,    41.633,   987.330,     1.000,     4.145,   357.303,   280.160,   313.164,   327.043,   -33.747,   -57.275,    25.015,    30.660,     0.205,     0.785,     0.990,     0.990, 0.000E+00, 0.000E+00,
    52.600,    10.000,   448.585,     4.572,    -0.030,    36.629,   433.254,     0.351,    41.685,   987.330,     1.000,     4.191,   461.918,   408.730,   296.323,   327.786,   -32.938,   -51.712,    24.982,    30.924,     0.215,     0.800,     1.015,     1.015, 0.000E+00, 0.000E+00,
    52.700,    10.000,   448.639,     4.621,    -0.033,    37.785,    94.224,     0.354,    41.739,   987.330,     1.000,     4.225,   155.327,    88.890,   315.745,   328.019,   -31.910,   -46.801,    24.968,    31.105,     0.227,     0.814,     1.041,     1.041, 0.000E+00, 0.000E+00,
    52.800,    10.000,   448.698,     4.541,    -0.029,    38.767,     0.000,     0.356,    41.798,   987.330,     1.000,     4.238,    22.179,     0.000,   288.950,   327.641,   -22.023,   -38.847,    24.975,    31.166,     0.235,     0.823,     1.058,     1.058, 0.000E+00, 0.000E+00,
    52.900,    10.000,   448.759,     4.480,    -0.027,    40.133,     0.000,     0.357,    41.859,   987.330,     1.000,     4.250,     9.630,     0.000,   281.316,   327.352,   -21.045,   -34.621,    24.994,    31.144,     0.240,     0.827,     1.067,     1.067, 0.000E+00, 0.000E+00,
    53.000,    10.000,   448.823,     4.447,    -0.022,    40.155,     0.000,     0.357,    41.923,   987.330,     1.000,     4.262,    11.906,     0.000,   279.568,   327.199,   -24.091,   -35.447,    25.011,    31.088,     0.240,     0.825,     1.065,     1.065, 0.000E+00, 0.000E+00,
    53.100,    10.000,   448.888,     4.424,    -0.016,    41.057,     0.000,     0.356,    41.988,   987.330,     1.000,     4.269,   -19.963,     0.000,   264.961,   327.092,   -16.565,   -25.602,    25.027,    31.027,     0.237,     0.821,     1.058,     1.058, 0.000E+00, 0.000E+00,
    53.200,    10.000,   448.955,     4.390,    -0.006,    41.302,     0.000,     0.355,    42.055,   987.330,     1.000,     4.272,   -58.536,     0.000,   249.943,   326.931,    -5.564,   -12.887,    25.037,    30.973,     0.235,     0.815,     1.050,     1.050, 0.000E+00, 0.000E+00,
    53.300,    10.000,   449.023,     4.361,     0.003,    41.667,     9.958,     0.355,    42.123,   987.330,     1.000,     4.272,   -58.105,     9.395,   246.723,   326.792,    -2.633,    -9.937,    25.084,    30.658,     0.241,     0.806,     1.047,     1.047, 0.000E+00, 0.000E+00,
    53.400,    10.000,   449.092,     4.410,     0.007,    42.194,   237.428,     0.357,    42.192,   987.330,     1.000,     4.281,   200.542,   223.989,   265.058,   327.023,   -12.578,   -25.941,    25.138,    30.188,     0.263,     0.805,     1.067,     1.067, 0.000E+00, 0.000E+00,
    53.500,    10.000,   449.162,     4.633,     0.002,    42.317,   454.342,     0.359,    42.262,   987.330,     1.000,     4.325,   458.163,   428.625,   287.975,   328.073,   -25.743,   -43.893,    25.210,    29.439,     0.292,     0.799,     1.091,     1.091, 0.000E+00, 0.000E+00,
    53.600,    10.000,   449.233,     4.877,    -0.013,    42.901,   467.353,     0.359,    42.333,   987.330,     1.000,     4.380,   502.661,   440.899,   303.185,   329.229,   -28.954,   -58.852,    25.223,    29.331,     0.292,     0.794,     1.086,     1.086, 0.000E+00, 0.000E+00,
    53.700,    10.000,   449.307,     5.002,    -0.011,    44.134,   141.566,     0.358,    42.407,   987.330,     1.000,     4.421,   193.224,   133.553,   312.860,   329.822,   -26.031,   -50.602,    25.210,    29.459,     0.288,     0.793,     1.081,     1.081, 0.000E+00, 0.000E+00,
    53.800,    10.000,   449.383,     5.016,     0.001,    45.017,     0.000,     0.360,    42.483,   987.330,     1.000,     4.440,    17.590,     0.000,   287.393,   329.889,   -21.809,   -38.277,    25.228,    29.234,     0.308,     0.795,     1.102,     1.102, 0.000E+00, 0.000E+00,
    53.900,    10.000,   449.464,     5.024,     0.005,    46.725,     0.000,     0.368,    42.564,   987.330,     1.000,     4.460,    -2.841,     0.000,   277.851,   329.928,   -17.880,   -31.356,    25.281,    28.442,     0.373,     0.808,     1.181,     1.181, 0.000E+00, 0.000E+00,
    54.000,    10.000,   449.545,     5.018,     0.006,    40.402,     0.000,     0.374,    42.645,   987.330,     1.000,     4.475,   -66.952,     0.000,   252.157,   329.898,    -2.742,    -8.047,    25.326,    27.798,     0.418,     0.818,     1.236,     1.236, 0.000E+00, 0.000E+00,
