JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    45.400,    10.000,   446.589,     3.492,     0.021,    28.379,   226.946,     0.387,    59.189,   852.900,     1.000,     3.812,   101.403,   214.100,   230.500,   322.720,    12.195,     8.282,    24.920,    26.683,     0.402,     0.971,     1.373,     1.373, 0.000E+00, 0.000E+00,
    45.500,    10.000,   446.609,     3.676,     0.016,    28.164,   519.053,     0.389,    59.209,   852.900,     1.000,     3.826,   418.969,   489.673,   246.292,   323.576,     7.650,   -14.230,    24.913,    26.829,     0.412,     0.979,     1.391,     1.391, 0.000E+00, 0.000E+00,
    45.600,    10.000,   446.629,     3.820,     0.020,    28.144,   471.654,     0.423,    59.229,   852.900,     1.000,     3.849,   424.390,   444.956,   272.563,   324.254,     9.626,   -40.750,    24.506,    28.587,     0.602,     1.132,     1.735,     1.735, 0.000E+00, 0.000E+00,
    45.700,    10.000,   446.650,     3.850,     0.022,    28.154,   162.979,     0.429,    59.250,   852.900,     1.000,     3.864,   135.159,   153.754,   276.413,   324.392,    13.865,   -43.250,    24.444,    28.980,     0.637,     1.154,     1.791,     1.791, 0.000E+00, 0.000E+00,
    45.800,    10.000,   446.670,     3.832,     0.027,    28.115,     0.000,     0.423,    59.270,   852.900,     1.000,     3.862,   -68.621,     0.000,   252.764,   324.306,    17.382,   -20.304,    24.480,    28.885,     0.603,     1.131,     1.734,     1.734, 0.000E+00, 0.000E+00,
    45.900,    10.000,   446.690,     3.789,     0.028,    28.242,     0.000,     0.418,    59.290,   852.900,     1.000,     3.857,   -97.517,     0.000,   242.117,   324.109,    20.603,    -5.077,    24.525,    28.752,     0.569,     1.107,     1.676,     1.676, 0.000E+00, 0.000E+00,
    46.000,    10.000,   446.710,     3.740,     0.022,    28.095,     0.000,     0.413,    59.310,   852.900,     1.000,     3.851,  -117.587,     0.000,   232.928,   323.876,    20.542,     6.096,    24.555,    28.686,     0.544,     1.089,     1.633,     1.633, 0.000E+00, 0.000E+00,
    46.100,    10.000,   446.730,     3.688,     0.022,    28.214,     0.000,     0.410,    59.330,   852.900,     1.000,     3.844,  -129.340,     0.000,   228.594,   323.632,    22.626,    11.675,    24.580,    28.649,     0.524,     1.074,     1.597,     1.597, 0.000E+00, 0.000E+00,
    46.200,    10.000,   446.751,     3.644,     0.025,    28.184,     0.000,     0.407,    59.351,   852.900,     1.000,     3.837,  -144.431,     0.000,   222.446,   323.431,    22.868,    20.578,    24.603,    28.621,     0.507,     1.061,     1.568,     1.568, 0.000E+00, 0.000E+00,
    46.300,    10.000,   446.771,     3.598,     0.015,    28.209,     6.973,     0.404,    59.371,   852.900,     1.000,     3.829,  -129.165,     6.579,   225.858,   323.213,    22.796,    15.592,    24.625,    28.600,     0.492,     1.049,     1.541,     1.541, 0.000E+00, 0.000E+00,
    46.400,    10.000,   446.791,     3.601,     0.002,    28.232,   239.900,     0.401,    59.391,   852.900,     1.000,     3.827,   124.701,   226.320,   238.689,   323.228,    19.169,    -2.088,    24.644,    28.585,     0.473,     1.035,     1.508,     1.508, 0.000E+00, 0.000E+00,
    46.500,    10.000,   446.811,     3.785,    -0.014,    28.331,   526.031,     0.404,    59.411,   852.900,     1.000,     3.843,   464.188,   496.255,   266.668,   324.087,    19.964,   -45.315,    24.613,    28.839,     0.487,     1.048,     1.536,     1.536, 0.000E+00, 0.000E+00,
    46.600,    10.000,   446.831,     3.866,    -0.007,    28.100,   388.606,     0.427,    59.431,   852.900,     1.000,     3.866,   362.020,   366.610,   287.026,   324.465,    27.761,   -60.611,    24.423,    29.869,     0.622,     1.146,     1.768,     1.768, 0.000E+00, 0.000E+00,
    46.700,    10.000,   446.852,     3.876,    -0.008,    28.136,    83.981,     0.426,    59.452,   852.900,     1.000,     3.876,    87.535,    79.228,   305.228,   324.514,    18.849,   -46.443,    24.428,    29.934,     0.616,     1.143,     1.759,     1.759, 0.000E+00, 0.000E+00,
    46.800,    10.000,   446.872,     3.860,    -0.013,    28.396,     0.000,     0.420,    59.472,   852.900,     1.000,     3.876,   -65.133,     0.000,   259.070,   324.439,    12.925,   -13.161,    24.456,    29.863,     0.581,     1.119,     1.700,     1.700, 0.000E+00, 0.000E+00,
    46.900,    10.000,   446.893,     3.815,     0.001,    28.368,     0.000,     0.414,    59.493,   852.900,     1.000,     3.872,   -93.098,     0.000,   247.420,   324.231,    11.736,     4.551,    24.489,    29.766,     0.543,     1.094,     1.636,     1.636, 0.000E+00, 0.000E+00,
    47.000,    10.000,   446.914,     3.771,     0.010,    28.208,     0.000,     0.408,    59.514,   852.900,     1.000,     3.867,   -86.784,     0.000,   250.303,   324.025,     9.568,     3.493,    24.526,    29.655,     0.512,     1.071,     1.583,     1.583, 0.000E+00, 0.000E+00,
    47.100,    10.000,   446.935,     3.745,     0.018,    28.261,     0.000,     0.404,    59.535,   852.900,     1.000,     3.863,   -69.757,     0.000,   256.721,   323.900,     4.100,    -1.522,    24.568,    29.514,     0.486,     1.051,     1.537,     1.537, 0.000E+00, 0.000E+00,
    47.200,    10.000,   446.956,     3.727,     0.022,    28.288,     0.000,     0.400,    59.556,   852.900,     1.000,     3.859,   -73.918,     0.000,   255.699,   323.816,     3.554,     2.247,    24.608,    29.374,     0.466,     1.035,     1.501,     1.501, 0.000E+00, 0.000E+00,
    47.300,    10.000,   446.977,     3.707,     0.023,    28.240,     3.736,     0.397,    59.577,   852.900,     1.000,     3.855,   -77.532,     3.524,   255.153,   323.722,     6.680,     5.807,    24.646,    29.250,     0.449,     1.021,     1.470,     1.470, 0.000E+00, 0.000E+00,
    47.400,    10.000,   446.998,     3.708,     0.016,    28.298,    69.189,     0.394,    59.598,   852.900,     1.000,     3.853,     5.695,    65.273,   263.706,   323.727,     2.110,    -2.554,    24.680,    29.171,     0.434,     1.008,     1.442,     1.442, 0.000E+00, 0.000E+00,
    47.500,    10.000,   447.019,     3.761,     0.015,    28.247,   163.389,     0.392,    59.619,   852.900,     1.000,     3.857,   104.003,   154.141,   266.357,   323.975,     0.504,    -7.985,    24.701,    29.163,     0.421,     0.996,     1.417,     1.417, 0.000E+00, 0.000E+00,
    47.600,    10.000,   447.040,     3.851,     0.011,    28.208,   320.104,     0.401,    59.640,   852.900,     1.000,     3.868,   276.752,   301.985,   270.316,   324.397,    -3.481,   -25.367,    24.633,    29.665,     0.474,     1.039,     1.512,     1.512, 0.000E+00, 0.000E+00,
    47.700,    10.000,   447.061,     3.879,     0.003,    28.264,   162.470,     0.417,    59.661,   852.900,     1.000,     3.880,   115.980,   153.273,   260.724,   324.528,    -1.034,   -25.477,    24.491,    30.545,     0.565,     1.106,     1.672,     1.672, 0.000E+00, 0.000E+00,
    47.800,    10.000,   447.083,     3.863,     0.003,    28.285,     0.000,     0.413,    59.683,   852.900,     1.000,     3.880,   -77.887,     0.000,   245.827,   324.455,     3.615,    -4.356,    24.516,    30.494,     0.540,     1.089,     1.629,     1.629, 0.000E+00, 0.000E+00,
    47.900,    10.000,   447.104,     3.817,     0.014,    28.441,     0.000,     0.407,    59.704,   852.900,     1.000,     3.876,  -104.494,     0.000,   235.604,   324.236,     8.762,     7.099,    24.563,    30.333,     0.507,     1.064,     1.571,     1.571, 0.000E+00, 0.000E+00,
    48.000,    10.000,   447.126,     3.770,     0.023,    28.356,     0.000,     0.402,    59.726,   852.900,     1.000,     3.871,  -128.948,     0.000,   227.206,   324.020,    14.758,    17.377,    24.615,    30.160,     0.480,     1.042,     1.522,     1.522, 0.000E+00, 0.000E+00,
    48.100,    10.000,   447.148,     3.724,     0.025,    28.386,     0.000,     0.398,    59.748,   852.900,     1.000,     3.864,  -140.923,     0.000,   223.476,   323.803,    18.438,    22.158,    24.664,    30.017,     0.460,     1.024,     1.483,     1.483, 0.000E+00, 0.000E+00,
    48.200,    10.000,   447.170,     3.686,     0.026,    28.357,     0.000,     0.396,    59.770,   852.900,     1.000,     3.858,  -138.188,     0.000,   223.999,   323.624,    18.186,    20.378,    24.702,    29.927,     0.445,     1.010,     1.455,     1.455, 0.000E+00, 0.000E+00,
    48.300,    10.000,   447.192,     3.646,     0.017,    28.453,     6.224,     0.393,    59.792,   852.900,     1.000,     3.851,  -144.363,     5.872,   220.273,   323.436,    21.838,    25.233,    24.724,    29.895,     0.431,     1.000,     1.430,     1.430, 0.000E+00, 0.000E+00,
    48.400,    10.000,   447.214,     3.633,     0.012,    28.325,   184.134,     0.390,    59.814,   852.900,     1.000,     3.848,    61.410,   173.711,   231.621,   323.376,    13.570,     6.976,    24.736,    29.878,     0.414,     0.989,     1.403,     1.403, 0.000E+00, 0.000E+00,
    48.500,    10.000,   447.237,     3.749,     0.001,    28.413,   383.571,     0.388,    59.837,   852.900,     1.000,     3.858,   305.651,   361.860,   250.858,   323.918,    -5.854,   -10.998,    24.743,    29.867,     0.397,     0.978,     1.376,     1.376, 0.000E+00, 0.000E+00,
    48.600,    10.000,   447.259,     3.872,    -0.008,    28.413,   337.453,     0.410,    59.859,   852.900,     1.000,     3.875,   273.424,   318.352,   259.832,   324.497,    -3.511,   -16.225,    24.551,    31.064,     0.523,     1.075,     1.598,     1.598, 0.000E+00, 0.000E+00,
    48.700,    10.000,   447.281,     3.882,    -0.009,    28.423,    33.907,     0.409,    59.881,   852.900,     1.000,     3.882,    18.246,    31.988,   287.496,   324.541,    -4.443,   -18.860,    24.553,    31.144,     0.520,     1.074,     1.594,     1.594, 0.000E+00, 0.000E+00,
    48.800,    10.000,   447.304,     3.868,    -0.008,    28.537,     0.000,     0.404,    59.904,   852.900,     1.000,     3.881,   -51.726,     0.000,   259.371,   324.477,    -2.635,   -10.746,    24.575,    31.065,     0.488,     1.052,     1.540,     1.540, 0.000E+00, 0.000E+00,
    48.900,    10.000,   447.327,     3.842,     0.006,    28.373,     0.000,     0.400,    59.927,   852.900,     1.000,     3.878,   -63.058,     0.000,   252.951,   324.357,     0.438,    -8.786,    24.596,    30.955,     0.461,     1.036,     1.497,     1.497, 0.000E+00, 0.000E+00,
    49.000,    10.000,   447.349,     3.815,     0.009,    28.321,     0.000,     0.396,    59.949,   852.900,     1.000,     3.875,   -65.455,     0.000,   248.870,   324.229,    -1.120,    -8.784,    24.617,    30.821,     0.437,     1.021,     1.458,     1.458, 0.000E+00, 0.000E+00,
    49.100,    10.000,   447.372,     3.786,     0.011,    28.452,     0.000,     0.393,    59.972,   852.900,     1.000,     3.872,   -78.938,     0.000,   246.955,   324.092,     7.415,    -5.614,    24.634,    30.712,     0.417,     1.008,     1.425,     1.425, 0.000E+00, 0.000E+00,
    49.200,    10.000,   447.395,     3.757,     0.014,    28.436,     0.000,     0.390,    59.995,   852.900,     1.000,     3.869,   -75.874,     0.000,   243.011,   323.959,     3.105,    -8.179,    24.649,    30.647,     0.400,     0.997,     1.397,     1.397, 0.000E+00, 0.000E+00,
    49.300,    10.000,   447.418,     3.733,     0.019,    28.426,     4.232,     0.387,    60.018,   852.900,     1.000,     3.866,   -75.324,     3.993,   242.988,   323.846,     3.973,    -5.515,    24.661,    30.607,     0.386,     0.988,     1.374,     1.374, 0.000E+00, 0.000E+00,
    49.400,    10.000,   447.441,     3.758,     0.027,    28.483,   224.022,     0.386,    60.041,   852.900,     1.000,     3.867,   157.074,   211.342,   248.852,   323.963,    -4.666,   -16.177,    24.675,    30.596,     0.376,     0.980,     1.356,     1.356, 0.000E+00, 0.000E+00,
    49.500,    10.000,   447.464,     3.883,     0.016,    28.437,   463.234,     0.391,    60.064,   852.900,     1.000,     3.882,   410.809,   437.014,   266.958,   324.549,     0.922,   -32.307,    24.645,    30.996,     0.407,     1.003,     1.411,     1.411, 0.000E+00, 0.000E+00,
    49.600,    10.000,   447.487,     3.930,     0.008,    28.461,   403.116,     0.400,    60.087,   852.900,     1.000,     3.904,   364.471,   380.298,   272.616,   324.765,    -0.217,   -36.105,    24.609,    31.525,     0.460,     1.036,     1.495,     1.495, 0.000E+00, 0.000E+00,
    49.700,    10.000,   447.511,     3.953,     0.003,    28.489,    37.410,     0.399,    60.111,   852.900,     1.000,     3.914,    43.935,    35.292,   302.434,   324.874,     1.723,   -32.805,    24.616,    31.575,     0.454,     1.032,     1.486,     1.486, 0.000E+00, 0.000E+00,
    49.800,    10.000,   447.534,     3.951,    -0.001,    28.630,     0.000,     0.395,    60.134,   852.900,     1.000,     3.915,   -38.240,     0.000,   263.892,   324.868,    -6.310,   -16.426,    24.635,    31.523,     0.433,     1.016,     1.449,     1.449, 0.000E+00, 0.000E+00,
    49.900,    10.000,   447.559,     3.938,     0.010,    27.936,     0.000,     0.392,    60.159,   852.900,     1.000,     3.913,   -27.285,     0.000,   268.925,   324.803,    -8.448,   -20.145,    24.651,    31.476,     0.416,     1.004,     1.420,     1.420, 0.000E+00, 0.000E+00,
    50.000,    10.000,   447.584,     3.933,     0.003,    28.629,     0.000,     0.386,    60.184,   852.900,     1.000,     3.913,   -12.734,     0.000,   275.840,   324.782,   -10.810,   -25.398,    24.685,    31.269,     0.379,     0.977,     1.356,     1.356, 0.000E+00, 0.000E+00,
    50.100,    10.000,   447.611,     3.936,    -0.005,    28.825,     0.000,     0.382,    60.211,   852.900,     1.000,     3.913,    -1.613,     0.000,   285.525,   324.794,    -9.073,   -28.583,    24.703,    31.157,     0.357,     0.959,     1.316,     1.316, 0.000E+00, 0.000E+00,
    50.200,    10.000,   447.639,     3.944,    -0.009,    29.067,     0.000,     0.379,    60.239,   852.900,     1.000,     3.914,     6.598,     0.000,   293.078,   324.832,    -8.148,   -30.204,    24.714,    31.106,     0.342,     0.948,     1.290,     1.290, 0.000E+00, 0.000E+00,
    50.300,    10.000,   447.668,     3.952,    -0.012,    29.205,     0.996,     0.377,    60.268,   852.900,     1.000,     3.915,     0.543,     0.939,   292.260,   324.871,    -7.814,   -24.401,    24.723,    31.072,     0.332,     0.938,     1.270,     1.270, 0.000E+00, 0.000E+00,
    50.400,    10.000,   447.699,     3.958,    -0.015,    29.454,    41.796,     0.375,    60.299,   852.900,     1.000,     3.916,    28.275,    39.430,   288.258,   324.898,    -5.132,   -20.353,    24.732,    31.046,     0.322,     0.929,     1.251,     1.251, 0.000E+00, 0.000E+00,
    50.500,    10.000,   447.732,     3.982,    -0.027,    29.701,    72.739,     0.374,    60.332,   852.900,     1.000,     3.919,    52.128,    68.621,   285.854,   325.012,    -6.488,   -16.177,    24.737,    31.056,     0.317,     0.924,     1.241,     1.241, 0.000E+00, 0.000E+00,
    50.600,    10.000,   447.768,     4.027,    -0.024,    29.994,   183.977,     0.375,    60.368,   852.900,     1.000,     3.925,   153.497,   173.564,   279.546,   325.223,    -4.802,   -20.809,    24.732,    31.156,     0.322,     0.925,     1.248,     1.248, 0.000E+00, 0.000E+00,
    50.700,    10.000,   447.806,     4.087,    -0.024,    30.417,   116.360,     0.376,    60.406,   852.900,     1.000,     3.933,    69.633,   109.774,   265.900,   325.506,    -2.516,   -16.949,    24.725,    31.272,     0.329,     0.930,     1.259,     1.259, 0.000E+00, 0.000E+00,
    50.800,    10.000,   447.847,     4.034,    -0.004,    30.594,     0.000,     0.376,    60.447,   852.900,     1.000,     3.934,   -67.908,     0.000,   257.551,   325.253,     2.786,    -2.580,    24.729,    31.289,     0.329,     0.929,     1.259,     1.259, 0.000E+00, 0.000E+00,
    50.900,    10.000,   447.888,     3.969,     0.011,    30.957,     0.000,     0.374,    60.488,   862.350,     1.000,     3.931,   -66.986,     0.000,   256.265,   324.951,     1.666,    -3.367,    24.747,    31.183,     0.322,     0.922,     1.244,     1.244, 0.000E+00, 0.000E+00,
    51.000,    10.000,   447.929,     3.917,     0.019,    30.655,     0.000,     0.373,    60.529,   862.350,     1.000,     3.929,   -80.167,     0.000,   250.720,   324.707,     5.632,     0.547,    24.767,    31.104,     0.314,     0.914,     1.227,     1.227, 0.000E+00, 0.000E+00,
    51.100,    10.000,   447.970,     3.876,     0.017,    30.541,     0.000,     0.371,    60.570,   862.350,     1.000,     3.926,   -78.725,     0.000,   250.009,   324.517,     4.845,    -0.628,    24.786,    31.080,     0.306,     0.907,     1.213,     1.213, 0.000E+00, 0.000E+00,
    51.200,    10.000,   448.011,     3.833,     0.012,    30.519,     0.000,     0.369,    60.611,   862.350,     1.000,     3.922,   -83.796,     0.000,   247.052,   324.312,     5.712,     0.823,    24.803,    31.058,     0.293,     0.894,     1.186,     1.186, 0.000E+00, 0.000E+00,
    51.300,    10.000,   448.051,     3.794,     0.018,    30.388,     4.979,     0.366,    60.651,   862.350,     1.000,     3.919,   -80.522,     4.697,   245.514,   324.129,     5.829,     0.776,    24.822,    31.020,     0.280,     0.881,     1.161,     1.161, 0.000E+00, 0.000E+00,
    51.400,    10.000,   448.090,     3.798,     0.002,    30.196,   139.305,     0.364,    60.690,   862.350,     1.000,     3.918,    84.089,   131.419,   260.006,   324.148,    -3.483,   -13.328,    24.840,    30.949,     0.269,     0.869,     1.138,     1.138, 0.000E+00, 0.000E+00,
    51.500,    10.000,   448.130,     3.977,    -0.010,    30.362,   421.433,     0.362,    60.730,   862.350,     1.000,     3.932,   375.981,   397.578,   268.843,   324.987,    -7.650,   -26.897,    24.847,    30.949,     0.259,     0.859,     1.117,     1.117, 0.000E+00, 0.000E+00,
    51.600,    10.000,   448.169,     4.173,    -0.015,    30.247,   279.263,     0.361,    60.769,   862.350,     1.000,     3.951,   276.965,   263.456,   292.970,   325.907,   -10.680,   -35.766,    24.847,    31.049,     0.256,     0.857,     1.114,     1.114, 0.000E+00, 0.000E+00,
    51.700,    10.000,   448.207,     4.236,    -0.020,    30.225,    88.248,     0.362,    60.807,   862.350,     1.000,     3.961,   111.386,    83.253,   300.494,   326.205,   -16.714,   -37.130,    24.843,    31.180,     0.259,     0.860,     1.119,     1.119, 0.000E+00, 0.000E+00,
    51.800,    10.000,   448.246,     4.211,    -0.007,    30.215,     0.000,     0.362,    60.846,   862.350,     1.000,     3.964,     1.055,     0.000,   284.503,   326.088,   -16.289,   -26.351,    24.845,    31.244,     0.259,     0.859,     1.118,     1.118, 0.000E+00, 0.000E+00,
    51.900,    10.000,   448.284,     4.198,     0.008,    30.218,     0.000,     0.360,    60.884,   862.350,     1.000,     3.965,    -0.701,     0.000,   285.159,   326.024,   -13.058,   -27.107,    24.859,    31.132,     0.251,     0.852,     1.104,     1.104, 0.000E+00, 0.000E+00,
    52.000,    10.000,   448.323,     4.182,     0.016,    30.228,     0.000,     0.359,    60.923,   862.350,     1.000,     3.967,    -9.241,     0.000,   279.196,   325.950,   -14.633,   -22.880,    24.874,    31.001,     0.245,     0.847,     1.092,     1.092, 0.000E+00, 0.000E+00,
    52.100,    10.000,   448.361,     4.174,     0.009,    30.335,     0.000,     0.359,    60.961,   862.350,     1.000,     3.968,    28.618,     0.000,   295.192,   325.915,   -22.476,   -36.864,    24.890,    30.892,     0.243,     0.845,     1.088,     1.088, 0.000E+00, 0.000E+00,
    52.200,    10.000,   448.400,     4.186,     0.002,    30.415,     0.000,     0.359,    61.000,   862.350,     1.000,     3.971,    28.998,     0.000,   292.903,   325.969,   -26.064,   -36.000,    24.904,    30.765,     0.241,     0.845,     1.086,     1.086, 0.000E+00, 0.000E+00,
    52.300,    10.000,   448.442,     4.197,     0.003,    30.665,     4.481,     0.359,    61.042,   862.350,     1.000,     3.973,    50.356,     4.228,   296.336,   326.021,   -30.610,   -45.204,    24.917,    30.691,     0.243,     0.847,     1.091,     1.091, 0.000E+00, 0.000E+00,
    52.400,    10.000,   448.486,     4.238,     0.003,    31.045,   112.488,     0.360,    61.086,   862.350,     1.000,     3.979,   167.567,   106.121,   306.353,   326.216,   -31.077,   -50.233,    24.933,    30.618,     0.247,     0.850,     1.097,     1.097, 0.000E+00, 0.000E+00,
    52.500,    10.000,   448.533,     4.383,    -0.004,    31.425,   296.969,     0.360,    61.133,   862.350,     1.000,     3.994,   357.776,   280.160,   313.164,   326.898,   -33.905,   -57.444,    24.948,    30.594,     0.249,     0.852,     1.102,     1.102, 0.000E+00, 0.000E+00,
    52.600,    10.000,   448.584,     4.572,    -0.008,    31.802,   433.254,     0.361,    61.184,   862.350,     1.000,     4.016,   461.914,   408.730,   296.323,   327.787,   -32.937,   -51.710,    24.954,    30.604,     0.251,     0.854,     1.106,     1.106, 0.000E+00, 0.000E+00,
    52.700,    10.000,   448.639,     4.661,    -0.020,    32.383,    94.224,     0.361,    61.239,   862.350,     1.000,     4.031,   154.755,    88.890,   315.745,   328.209,   -31.724,   -46.605,    24.952,    30.687,     0.254,     0.855,     1.109,     1.109, 0.000E+00, 0.000E+00,
    52.800,    10.000,   448.698,     4.610,    -0.023,    32.773,     0.000,     0.361,    61.298,   862.350,     1.000,     4.035,    21.211,     0.000,   288.950,   327.967,   -21.711,   -38.517,    24.946,    30.810,     0.254,     0.854,     1.108,     1.108, 0.000E+00, 0.000E+00,
    52.900,    10.000,   448.759,     4.555,    -0.022,    33.264,     0.000,     0.361,    61.359,   862.350,     1.000,     4.036,     8.574,     0.000,   281.316,   327.708,   -20.706,   -34.261,    24.941,    30.872,     0.256,     0.855,     1.111,     1.111, 0.000E+00, 0.000E+00,
    53.000,    10.000,   448.823,     4.515,    -0.016,    33.236,     0.000,     0.361,    61.423,   862.350,     1.000,     4.038,    10.948,     0.000,   279.568,   327.519,   -23.782,   -35.118,    24.941,    30.844,     0.259,     0.857,     1.115,     1.115, 0.000E+00, 0.000E+00,
    53.100,    10.000,   448.888,     4.477,    -0.008,    33.656,     0.000,     0.362,    61.488,   862.350,     1.000,     4.039,   -20.724,     0.000,   264.961,   327.338,   -16.317,   -25.337,    24.950,    30.777,     0.263,     0.858,     1.121,     1.121, 0.000E+00, 0.000E+00,
    53.200,    10.000,   448.955,     4.425,     0.004,    33.714,     0.000,     0.363,    61.555,   862.350,     1.000,     4.039,   -59.039,     0.000,   249.943,   327.094,    -5.400,   -12.712,    24.962,    30.700,     0.270,     0.860,     1.130,     1.130, 0.000E+00, 0.000E+00,
    53.300,    10.000,   449.023,     4.366,     0.013,    33.824,     9.958,     0.363,    61.623,   862.350,     1.000,     4.037,   -58.177,     9.395,   246.723,   326.817,    -2.610,    -9.912,    24.983,    30.693,     0.272,     0.858,     1.130,     1.130, 0.000E+00, 0.000E+00,
    53.400,    10.000,   449.092,     4.373,     0.016,    34.069,   237.428,     0.363,    61.692,   862.350,     1.000,     4.041,   201.056,   223.989,   265.058,   326.847,   -12.741,   -26.116,    25.004,    30.710,     0.273,     0.855,     1.128,     1.128, 0.000E+00, 0.000E+00,
    53.500,    10.000,   449.162,     4.539,     0.012,    34.061,   454.342,     0.363,    61.762,   862.350,     1.000,     4.061,   459.531,   428.625,   287.975,   327.630,   -26.193,   -44.368,    25.026,    30.676,     0.278,     0.854,     1.132,     1.132, 0.000E+00, 0.000E+00,
    53.600,    10.000,   449.233,     4.756,    -0.002,    34.305,   467.353,     0.364,    61.833,   862.350,     1.000,     4.087,   504.464,   440.899,   303.185,   328.655,   -29.556,   -59.479,    25.040,    30.629,     0.285,     0.855,     1.141,     1.141, 0.000E+00, 0.000E+00,
    53.700,    10.000,   449.307,     4.873,    -0.009,    34.798,   141.566,     0.364,    61.907,   862.350,     1.000,     4.106,   195.050,   133.553,   312.860,   329.210,   -26.628,   -51.219,    25.043,    30.675,     0.285,     0.852,     1.138,     1.138, 0.000E+00, 0.000E+00,
    53.800,    10.000,   449.383,     4.868,    -0.002,    35.040,     0.000,     0.363,    61.983,   862.350,     1.000,     4.111,    19.702,     0.000,   287.393,   329.187,   -22.503,   -38.993,    25.043,    30.727,     0.284,     0.846,     1.129,     1.129, 0.000E+00, 0.000E+00,
    53.900,    10.000,   449.464,     4.840,    -0.004,    35.699,     0.000,     0.364,    62.064,   862.350,     1.000,     4.114,    -0.139,     0.000,   277.851,   329.054,   -18.779,   -32.285,    25.046,    30.754,     0.294,     0.843,     1.136,     1.136, 0.000E+00, 0.000E+00,
    54.000,    10.000,   449.545,     4.811,     0.000,    37.367,     0.000,     0.363,    62.145,   862.350,     1.000,     4.115,   -63.909,     0.000,   252.157,   328.916,    -3.755,    -9.095,    25.046,    30.788,     0.291,     0.836,     1.127,     1.127, 0.000E+00, 0.000E+00,
    54.100,    10.000,   449.636,     4.785,    -0.014,    36.809,     0.000,     0.363,    62.236,   862.350,     1.000,     4.115,   -49.059,     0.000,   258.397,   328.794,    -6.403,   -14.935,    25.036,    30.726,     0.302,     0.830,     1.132,     1.132, 0.000E+00, 0.000E+00,
    54.200,    10.000,   449.735,     4.752,    -0.018,    37.512,     0.000,     0.365,    62.335,   862.350,     1.000,     4.116,   -57.495,     0.000,   256.468,   328.639,    -2.911,   -11.765,    25.016,    30.746,     0.322,     0.827,     1.149,     1.149, 0.000E+00, 0.000E+00,
    54.300,    10.000,   449.839,     4.717,    -0.008,    38.397,     9.460,     0.367,    62.439,   873.180,     1.000,     4.116,   -46.832,     8.925,   256.319,   328.471,    -3.358,   -13.037,    24.998,    30.765,     0.344,     0.825,     1.169,     1.169, 0.000E+00, 0.000E+00,
    54.400,    10.000,   449.942,     4.722,    -0.022,    37.370,   175.742,     0.373,    62.542,   873.180,     1.000,     4.120,   115.059,   165.795,   256.545,   328.498,    -5.416,   -15.802,    24.975,    30.702,     0.402,     0.825,     1.227,     1.227, 0.000E+00, 0.000E+00,
    54.500,    10.000,   450.046,     4.851,    -0.024,    37.765,   394.492,     0.380,    62.646,   873.180,     1.000,     4.133,   350.581,   372.163,   270.874,   329.106,    -9.298,   -27.353,    24.948,    30.667,     0.473,     0.827,     1.300,     1.300, 0.000E+00, 0.000E+00,
    54.600,    10.000,   450.151,     5.020,    -0.027,    37.639,   278.479,     0.380,    62.751,   873.180,     1.000,     4.151,   248.269,   262.716,   282.625,   329.909,    -7.275,   -25.563,    24.922,    30.747,     0.479,     0.824,     1.303,     1.303, 0.000E+00, 0.000E+00,
    54.700,    10.000,   450.256,     5.028,    -0.041,    37.835,   132.041,     0.377,    62.856,   873.180,     1.000,     4.157,    97.136,   124.567,   271.783,   329.945,    -9.753,   -20.978,    24.895,    30.923,     0.452,     0.821,     1.273,     1.273, 0.000E+00, 0.000E+00,
    54.800,    10.000,   450.362,     4.926,    -0.047,    38.164,     0.000,     0.375,    62.962,   873.180,     1.000,     4.155,   -84.913,     0.000,   254.255,   329.462,    10.096,    -0.390,    24.867,    31.145,     0.433,     0.821,     1.254,     1.254, 0.000E+00, 0.000E+00,
    54.900,    10.000,   450.468,     4.808,    -0.046,    38.360,     0.000,     0.375,    63.068,   873.180,     1.000,     4.151,   -90.711,     0.000,   254.717,   328.904,    12.998,     3.525,    24.841,    31.383,     0.429,     0.824,     1.253,     1.253, 0.000E+00, 0.000E+00,
    55.000,    10.000,   450.576,     4.705,    -0.049,    38.639,     0.000,     0.375,    63.176,   873.180,     1.000,     4.150,   -92.052,     0.000,   254.362,   328.417,    14.532,     3.466,    24.818,    31.627,     0.421,     0.827,     1.248,     1.248, 0.000E+00, 0.000E+00,
    55.100,    10.000,   450.681,     4.601,    -0.042,    38.503,     0.000,     0.375,    63.281,   873.180,     1.000,     4.149,  -100.389,     0.000,   250.834,   327.923,    15.671,     7.630,    24.806,    31.904,     0.414,     0.832,     1.246,     1.246, 0.000E+00, 0.000E+00,
    55.200,    10.000,   450.785,     4.504,    -0.036,    38.385,     0.000,     0.375,    63.385,   873.180,     1.000,     4.149,   -97.546,     0.000,   250.615,   327.465,    13.900,     6.797,    24.796,    32.154,     0.412,     0.838,     1.249,     1.249, 0.000E+00, 0.000E+00,
