$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,     TSS,    TISS,
    78.000,    3.4813,    3.4813,
    78.100,    3.4646,    3.4646,
    78.200,    3.4476,    3.4475,
    78.300,    3.4242,    3.4241,
    78.400,    3.3230,    3.3230,
    78.500,    3.2491,    3.2491,
    78.600,    3.2153,    3.2153,
    78.700,    3.1937,    3.1937,
    78.800,    3.2367,    3.2367,
    78.900,    3.2236,    3.2236,
    79.000,    3.2148,    3.2148,
    79.100,    3.2217,    3.2217,
    79.200,    3.2366,    3.2366,
    79.300,    3.2272,    3.2271,
    79.400,    3.1189,    3.1188,
    79.500,    3.1263,    3.1262,
    79.600,    3.0784,    3.0783,
    79.700,    3.0536,    3.0535,
    79.800,    3.0385,    3.0385,
    79.900,    3.0983,    3.0983,
    80.000,    3.0846,    3.0846,
    80.100,    3.0666,    3.0666,
    80.200,    3.0479,    3.0479,
    80.300,    3.0288,    3.0287,
    80.400,    3.0046,    3.0045,
    80.500,    2.9635,    2.9635,
    80.600,    2.9394,    2.9393,
    80.700,    2.8829,    2.8828,
    80.800,    2.8251,    2.8251,
    80.900,    2.7666,    2.7666,
    81.000,    2.7019,    2.7019,
    81.100,    2.6342,    2.6341,
    81.200,    2.6122,    2.6121,
    81.300,    2.5581,    2.5580,
    81.400,    2.5121,    2.5120,
    81.500,    2.4469,    2.4468,
    81.600,    2.3638,    2.3637,
    81.700,    2.2357,    2.2356,
    81.800,    2.1485,    2.1484,
    81.900,    2.0620,    2.0619,
    82.000,    1.9300,    1.9300,
    82.100,    1.8346,    1.8346,
    82.200,    1.8009,    1.8009,
    82.300,    1.7795,    1.7794,
    82.400,    1.7682,    1.7682,
    82.500,    1.7837,    1.7837,
    82.600,    1.7816,    1.7816,
    82.700,    1.7848,    1.7848,
    82.800,    1.7693,    1.7693,
    82.900,    1.7718,    1.7718,
    83.000,    1.7699,    1.7699,
    83.100,    1.7675,    1.7675,
    83.200,    1.7664,    1.7664,
    83.300,    1.7659,    1.7659,
    83.400,    1.7663,    1.7663,
    83.500,    1.7906,    1.7906,
    83.600,    1.7984,    1.7984,
    83.700,    1.7866,    1.7866,
    83.800,    1.8029,    1.8029,
    83.900,    1.8208,    1.8208,
    84.000,    1.8354,    1.8355,
    84.100,    1.8471,    1.8471,
    84.200,    1.8540,    1.8540,
    84.300,    1.8560,    1.8560,
    84.400,    1.8595,    1.8595,
    84.500,    1.8692,    1.8692,
    84.600,    1.8835,    1.8835,
    84.700,    1.9125,    1.9125,
    84.800,    1.9348,    1.9349,
    84.900,    1.9572,    1.9572,
    85.000,    1.9332,    1.9332,
    85.100,    1.9413,    1.9413,
    85.200,    1.9416,    1.9416,
    85.300,    1.9878,    1.9878,
    85.400,    1.9704,    1.9704,
    85.500,    1.9522,    1.9522,
