 Fish habitat analysis: CE-QUAL-W2 model results
 
 Species, Temperature minimum, Temperature maximum, Dissolved oxygen minimum
RainbowTrout,               0.00,   18.00,    5.00
StripedBass,               10.00,   24.00,    5.00
Walleye,                   12.00,   24.00,    5.00
WhiteBass,                  0.00,   28.00,    3.00
SmallmouthBass,             0.00,   29.00,    4.00
SpottedBass,                0.00,   24.40,    6.00
GizzardShad,               10.00,   26.70,    6.00
LargemouthBass,            10.00,   30.00,    5.00
ChannelCatfish,            18.00,   31.00,    5.00
 
JDAY,%VOL-RainbowTrout,HAB-VOL(m3)-RainbowTrout,%VOL-StripedBass,HAB-VOL(m3)-StripedBass,%VOL-Walleye,HAB-VOL(m3)-Walleye,%VOL-WhiteBass,HAB-VOL(m3)-WhiteBass,%VOL-SmallmouthBass,HAB-VOL(m3)-SmallmouthBass,%VOL-SpottedBass,HAB-VOL(m3)-SpottedBass,%VOL-GizzardShad,HAB-VOL(m3)-GizzardShad,%VOL-LargemouthBass,HAB-VOL(m3)-LargemouthBass,%VOL-ChannelCatfish,HAB-VOL(m3)-ChannelCatfish,
    20.800,  100.00,  0.2182E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2182E+09,  100.00,  0.2182E+09,  100.00,  0.2182E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    20.900,  100.00,  0.2182E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2182E+09,  100.00,  0.2182E+09,  100.00,  0.2182E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.000,  100.00,  0.2183E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2183E+09,  100.00,  0.2183E+09,  100.00,  0.2183E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.100,  100.00,  0.2183E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2183E+09,  100.00,  0.2183E+09,  100.00,  0.2183E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.200,  100.00,  0.2184E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2184E+09,  100.00,  0.2184E+09,  100.00,  0.2184E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.300,  100.00,  0.2184E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2184E+09,  100.00,  0.2184E+09,  100.00,  0.2184E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.400,  100.00,  0.2185E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2185E+09,  100.00,  0.2185E+09,  100.00,  0.2185E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.500,  100.00,  0.2185E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2185E+09,  100.00,  0.2185E+09,  100.00,  0.2185E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.600,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.700,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.800,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    21.900,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.000,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.100,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.200,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.300,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.400,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.500,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.600,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.700,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.800,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    22.900,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.000,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.100,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.200,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.300,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.400,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.500,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.600,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.700,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.800,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    23.900,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.000,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.100,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.200,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2187E+09,  100.00,  0.2187E+09,  100.00,  0.2187E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.300,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.400,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.500,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.600,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.700,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.800,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    24.900,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.000,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.100,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.200,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.300,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.400,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2186E+09,  100.00,  0.2186E+09,  100.00,  0.2186E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.500,  100.00,  0.2188E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2188E+09,  100.00,  0.2188E+09,  100.00,  0.2188E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.600,  100.00,  0.2189E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2189E+09,  100.00,  0.2189E+09,  100.00,  0.2189E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.700,  100.00,  0.2191E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2191E+09,  100.00,  0.2191E+09,  100.00,  0.2191E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.800,  100.00,  0.2193E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2193E+09,  100.00,  0.2193E+09,  100.00,  0.2193E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    25.900,  100.00,  0.2195E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2195E+09,  100.00,  0.2195E+09,  100.00,  0.2195E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.000,  100.00,  0.2197E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2197E+09,  100.00,  0.2197E+09,  100.00,  0.2197E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.100,  100.00,  0.2201E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2201E+09,  100.00,  0.2201E+09,  100.00,  0.2201E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.200,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.300,  100.00,  0.2211E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2211E+09,  100.00,  0.2211E+09,  100.00,  0.2211E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.400,  100.00,  0.2216E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2216E+09,  100.00,  0.2216E+09,  100.00,  0.2216E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.500,  100.00,  0.2220E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2220E+09,  100.00,  0.2220E+09,  100.00,  0.2220E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.600,  100.00,  0.2224E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2224E+09,  100.00,  0.2224E+09,  100.00,  0.2224E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.700,  100.00,  0.2228E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2228E+09,  100.00,  0.2228E+09,  100.00,  0.2228E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.800,  100.00,  0.2232E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2232E+09,  100.00,  0.2232E+09,  100.00,  0.2232E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    26.900,  100.00,  0.2236E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2236E+09,  100.00,  0.2236E+09,  100.00,  0.2236E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.000,  100.00,  0.2240E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2240E+09,  100.00,  0.2240E+09,  100.00,  0.2240E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.100,  100.00,  0.2243E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2243E+09,  100.00,  0.2243E+09,  100.00,  0.2243E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.200,  100.00,  0.2237E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2237E+09,  100.00,  0.2237E+09,  100.00,  0.2237E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.300,  100.00,  0.2221E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2221E+09,  100.00,  0.2221E+09,  100.00,  0.2221E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.400,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.500,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.600,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.700,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.800,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    27.900,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.000,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.100,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.200,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.300,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.400,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.500,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.600,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.700,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.800,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    28.900,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.000,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.100,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.200,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.300,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.400,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.500,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.600,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2207E+09,  100.00,  0.2207E+09,  100.00,  0.2207E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.700,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.800,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    29.900,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.000,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.100,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.200,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.300,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.400,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2206E+09,  100.00,  0.2206E+09,  100.00,  0.2206E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.500,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2205E+09,  100.00,  0.2205E+09,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.600,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2205E+09,  100.00,  0.2205E+09,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.700,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2205E+09,  100.00,  0.2205E+09,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
    30.800,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,  100.00,  0.2205E+09,  100.00,  0.2205E+09,  100.00,  0.2205E+09,    0.00,  0.0000E+00,    0.00,  0.0000E+00,    0.00,  0.0000E+00,
