JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    96.802,   333.752,   466.772,     7.120,     0.000,     0.000,    15.097,     0.295,    93.022,   519.660,     1.000,     5.178,   -57.396,    14.242,   278.336,   340.000,    15.343,    -5.368,    25.802,    35.529,     0.062,     0.385,     0.447,     0.447, 0.000E+00, 0.000E+00,
    96.900,   248.567,   466.820,     7.022,     0.000,     0.000,     0.000,     0.295,    93.070,   519.660,     1.000,     5.179,   -80.944,     0.000,   272.393,   339.515,    14.481,    -0.659,    25.787,    35.853,     0.062,     0.387,     0.449,     0.449, 0.000E+00, 0.000E+00,
    97.000,   293.877,   466.870,     6.921,     0.000,     0.000,     0.000,     0.295,    93.120,   519.660,     1.000,     5.176,   -92.502,     0.000,   265.830,   339.032,    14.377,     4.924,    25.769,    36.216,     0.063,     0.389,     0.452,     0.452, 0.000E+00, 0.000E+00,
    97.100,   248.867,   466.919,     6.819,     0.000,     0.000,     0.000,     0.296,    93.169,   519.660,     1.000,     5.175,   -95.999,     0.000,   264.706,   338.533,    16.033,     6.139,    25.751,    36.592,     0.064,     0.393,     0.457,     0.457, 0.000E+00, 0.000E+00,
    97.201,   397.113,   466.969,     6.737,     0.000,     0.000,     0.000,     0.296,    93.219,   519.660,     1.000,     5.178,   -88.072,     0.000,   266.558,   338.145,    13.099,     3.385,    25.737,    36.890,     0.065,     0.395,     0.460,     0.460, 0.000E+00, 0.000E+00,
    97.304,   400.285,   467.019,     6.668,     0.000,     0.000,    41.796,     0.296,    93.269,   519.660,     1.000,     5.181,   -42.102,    39.430,   268.151,   337.806,    10.595,     1.281,    25.723,    37.168,     0.065,     0.397,     0.462,     0.462, 0.000E+00, 0.000E+00,
    97.400,    83.025,   467.067,     6.659,     0.000,     0.000,   193.041,     0.250,    93.317,   519.660,     1.000,     5.190,   123.808,   182.115,   278.030,   337.750,     5.918,    -7.333,    25.706,    37.444,     0.065,     0.400,     0.464,     0.464, 0.000E+00, 0.000E+00,
    97.500,   136.600,   467.115,     6.729,     0.000,     0.000,   344.351,     0.296,    93.365,   519.660,     1.000,     5.204,   288.536,   324.859,   288.321,   338.088,     2.131,   -15.575,    25.673,    37.506,     0.063,     0.395,     0.458,     0.458, 0.000E+00, 0.000E+00,
    97.600,   140.829,   467.163,     6.959,     0.000,     0.000,   604.115,     0.296,    93.413,   519.660,     1.000,     5.228,   520.910,   569.920,   274.046,   339.201,     1.064,   -17.209,    25.641,    37.652,     0.062,     0.394,     0.457,     0.457, 0.000E+00, 0.000E+00,
    97.700,   144.509,   467.210,     7.095,     0.000,     0.000,   362.701,     0.296,    93.460,   519.660,     1.000,     5.245,   292.345,   342.171,   274.142,   339.858,     4.417,   -20.308,    25.617,    37.823,     0.063,     0.395,     0.458,     0.458, 0.000E+00, 0.000E+00,
    97.801,   147.317,   467.259,     7.010,     0.000,     0.000,    13.204,     0.296,    93.509,   519.660,     1.000,     5.245,   -65.630,    12.457,   262.485,   339.460,     7.061,    -5.949,    25.598,    38.028,     0.062,     0.396,     0.459,     0.459, 0.000E+00, 0.000E+00,
    97.900,   150.234,   467.307,     6.869,     0.000,     0.000,     0.000,     0.295,    93.557,   519.660,     1.000,     5.241,  -112.725,     0.000,   247.051,   338.769,    14.626,     6.381,    25.589,    38.105,     0.061,     0.392,     0.453,     0.453, 0.000E+00, 0.000E+00,
    98.000,   154.158,   467.355,     6.764,     0.000,     0.000,     0.000,     0.296,    93.605,   530.100,     1.000,     5.238,  -127.520,     0.000,   243.711,   338.258,    20.467,    12.506,    25.606,    38.495,     0.062,     0.402,     0.464,     0.464, 0.000E+00, 0.000E+00,
    98.100,   181.676,   467.401,     6.670,     0.000,     0.000,     0.000,     0.296,    93.651,   530.100,     1.000,     5.234,  -146.613,     0.000,   235.241,   337.818,    23.665,    20.371,    25.602,    38.570,     0.062,     0.403,     0.465,     0.465, 0.000E+00, 0.000E+00,
    98.202,   206.057,   467.447,     6.572,     0.000,     0.000,     0.000,     0.297,    93.697,   530.100,     1.000,     5.235,  -164.834,     0.000,   228.088,   337.343,    27.858,    27.722,    25.598,    38.588,     0.063,     0.404,     0.467,     0.467, 0.000E+00, 0.000E+00,
    98.303,   229.725,   467.493,     6.479,     0.000,     0.000,    74.871,     0.297,    93.743,   530.100,     1.000,     5.244,   -83.179,    70.633,   230.997,   336.893,    25.745,    22.171,    25.598,    38.580,     0.064,     0.407,     0.471,     0.471, 0.000E+00, 0.000E+00,
    98.400,   253.288,   467.536,     6.544,     0.000,     0.000,   510.915,     0.297,    93.786,   530.100,     1.000,     5.269,   396.017,   481.996,   253.146,   337.188,     7.772,    -5.836,    25.593,    38.447,     0.063,     0.408,     0.471,     0.471, 0.000E+00, 0.000E+00,
    98.500,   277.988,   467.580,     6.885,     0.000,     0.000,   789.617,     0.297,    93.830,   530.100,     1.000,     5.315,   718.320,   744.922,   281.308,   338.804,    -2.432,   -28.462,    25.584,    38.311,     0.062,     0.404,     0.467,     0.467, 0.000E+00, 0.000E+00,
    98.600,   301.143,   467.623,     7.257,     0.000,     0.000,   612.897,     0.296,    93.873,   530.100,     1.000,     5.364,   582.095,   578.205,   310.465,   340.620,     9.860,   -43.905,    25.576,    38.190,     0.061,     0.401,     0.462,     0.462, 0.000E+00, 0.000E+00,
    98.701,   322.500,   467.666,     7.474,     0.000,     0.000,   230.929,     0.296,    93.916,   530.100,     1.000,     5.400,   237.551,   217.858,   330.798,   341.690,    15.981,   -46.566,    25.568,    38.106,     0.059,     0.397,     0.456,     0.456, 0.000E+00, 0.000E+00,
    98.804,   340.420,   467.711,     7.463,     0.000,     0.000,     4.504,     0.295,    93.961,   530.100,     1.000,     5.415,   -15.063,     4.249,   303.040,   341.663,     7.701,   -27.012,    25.557,    38.056,     0.058,     0.392,     0.450,     0.450, 0.000E+00, 0.000E+00,
    98.900,   355.438,   467.754,     7.406,     0.000,     0.000,     0.000,     0.295,    94.004,   530.100,     1.000,     5.422,   -21.353,     0.000,   297.347,   341.382,    -1.671,   -21.010,    25.548,    37.976,     0.057,     0.389,     0.445,     0.445, 0.000E+00, 0.000E+00,
    99.000,   374.478,   467.800,     7.368,     0.000,     0.000,     0.000,     0.294,    94.050,   530.100,     1.000,     5.428,   -25.042,     0.000,   299.769,   341.194,     3.829,   -20.211,    25.541,    37.833,     0.056,     0.387,     0.442,     0.442, 0.000E+00, 0.000E+00,
    99.100,   394.461,   467.845,     7.337,     0.000,     0.000,     0.000,     0.294,    94.095,   530.100,     1.000,     5.433,   -54.097,     0.000,   285.329,   341.039,     4.262,    -5.874,    25.548,    37.810,     0.056,     0.389,     0.445,     0.445, 0.000E+00, 0.000E+00,
    99.204,   417.210,   467.893,     7.321,     0.000,     0.000,     0.000,     0.294,    94.143,   530.100,     1.000,     5.441,   -52.073,     0.000,   288.219,   340.962,     4.318,    -4.987,    25.545,    37.653,     0.056,     0.387,     0.443,     0.443, 0.000E+00, 0.000E+00,
    99.302,   437.362,   467.937,     7.308,     0.000,     0.000,    12.888,     0.294,    94.187,   530.100,     1.000,     5.453,   -25.941,    12.159,   297.556,   340.897,     2.770,    -8.012,    25.543,    37.478,     0.055,     0.386,     0.441,     0.441, 0.000E+00, 0.000E+00,
    99.400,   452.528,   467.983,     7.313,     0.000,     0.000,    80.739,     0.294,    94.233,   530.100,     1.000,     5.468,    47.007,    76.169,   300.233,   340.918,     0.962,   -12.486,    25.539,    37.327,     0.055,     0.384,     0.440,     0.440, 0.000E+00, 0.000E+00,
    99.500,   461.167,   468.034,     7.376,     0.000,     0.000,   181.931,     0.294,    94.284,   530.100,     1.000,     5.485,   151.608,   171.633,   301.238,   341.221,    -1.777,   -18.180,    25.532,    37.119,     0.056,     0.382,     0.437,     0.437, 0.000E+00, 0.000E+00,
    99.600,   458.431,   468.088,     7.475,     0.000,     0.000,   282.516,     0.294,    94.338,   530.100,     1.000,     5.494,   240.844,   266.525,   297.266,   341.701,    -1.820,   -16.934,    25.523,    37.038,     0.063,     0.380,     0.443,     0.443, 0.000E+00, 0.000E+00,
    99.700,   440.852,   468.152,     7.545,     0.000,     0.000,   165.392,     0.295,    94.402,   530.100,     1.000,     5.486,   128.039,   156.030,   296.123,   342.039,    -2.302,   -15.624,    25.514,    36.987,     0.079,     0.381,     0.459,     0.459, 0.000E+00, 0.000E+00,
    99.801,   407.921,   468.232,     7.533,     0.000,     0.000,     9.117,     0.299,    94.482,   530.100,     1.000,     5.458,   -32.010,     8.601,   290.707,   342.003,     0.549,   -11.234,    25.504,    36.943,     0.107,     0.385,     0.490,     0.490, 0.000E+00, 0.000E+00,
    99.900,   398.377,   468.322,     7.487,     0.000,     0.000,     0.000,     0.302,    94.572,   530.100,     1.000,     5.419,   -45.928,     0.000,   287.142,   341.776,     1.462,   -10.168,    25.493,    36.956,     0.141,     0.388,     0.528,     0.528, 0.000E+00, 0.000E+00,
   100.000,   234.256,   468.424,     7.455,     0.000,     0.000,     0.000,     0.303,    94.674,   530.100,     1.000,     5.376,   -49.262,     0.000,   284.688,   341.615,     2.546,   -10.211,    25.497,    37.114,     0.140,     0.389,     0.528,     0.528, 0.000E+00, 0.000E+00,
   100.100,   322.660,   468.548,     7.422,     0.000,     0.000,     0.000,     0.305,    94.798,   530.100,     1.000,     5.335,   -57.821,     0.000,   280.364,   341.455,     4.944,    -8.213,    25.471,    37.212,     0.166,     0.390,     0.555,     0.555, 0.000E+00, 0.000E+00,
   100.200,   329.507,   468.684,     7.384,     0.000,     0.000,     0.000,     0.309,    94.934,   530.100,     1.000,     5.296,   -65.616,     0.000,   276.542,   341.270,     7.259,    -6.371,    25.448,    37.337,     0.198,     0.391,     0.589,     0.589, 0.000E+00, 0.000E+00,
   100.303,   346.288,   468.834,     7.343,     0.000,     0.000,    58.347,     0.313,    95.084,   530.100,     1.000,     5.255,    -4.907,    55.044,   278.006,   341.071,     5.532,    -8.646,    25.427,    37.486,     0.241,     0.395,     0.633,     0.633, 0.000E+00, 0.000E+00,
   100.400,   257.045,   468.988,     7.377,     0.000,     0.000,   268.099,     0.319,    95.238,   530.100,     1.000,     5.220,   225.081,   252.924,   289.987,   341.230,    -2.228,   -21.172,    25.398,    37.601,     0.294,     0.399,     0.693,     0.693, 0.000E+00, 0.000E+00,
   100.500,    83.453,   469.153,     7.589,     0.000,     0.000,   701.666,     0.329,    95.403,   530.100,     1.000,     5.190,   606.556,   661.949,   271.128,   342.257,    -1.207,   -14.529,    25.341,    37.648,     0.385,     0.406,     0.791,     0.791, 0.000E+00, 0.000E+00,
   100.600,    62.583,   469.315,     7.792,     0.000,     0.000,   456.431,     0.332,    95.565,   540.810,     1.000,     5.159,   422.135,   430.595,   302.243,   343.255,    -2.371,   -30.181,    25.312,    37.799,     0.410,     0.409,     0.819,     0.819, 0.000E+00, 0.000E+00,
   100.700,   161.112,   469.470,     7.815,     0.000,     0.000,   200.212,     0.331,    95.720,   540.810,     1.000,     5.118,   176.158,   188.879,   305.108,   343.377,    -0.265,   -25.282,    25.303,    38.020,     0.395,     0.411,     0.806,     0.806, 0.000E+00, 0.000E+00,
   100.801,   162.111,   469.623,     7.662,     0.000,     0.000,     5.329,     0.329,    95.873,   540.810,     1.000,     5.071,   -37.697,     5.028,   290.869,   342.638,     5.012,   -14.056,    25.299,    38.260,     0.379,     0.415,     0.794,     0.794, 0.000E+00, 0.000E+00,
   100.900,    65.716,   469.769,     7.486,     0.000,     0.000,     0.000,     0.328,    96.019,   540.810,     1.000,     5.034,   -59.568,     0.000,   279.904,   341.766,     3.788,    -6.081,    25.295,    38.480,     0.363,     0.420,     0.783,     0.783, 0.000E+00, 0.000E+00,
   101.000,   212.272,   469.908,     7.358,     0.000,     0.000,     0.000,     0.328,    96.158,   540.810,     1.000,     5.014,   -63.485,     0.000,   278.286,   341.147,     6.220,    -5.596,    25.282,    38.614,     0.354,     0.424,     0.777,     0.777, 0.000E+00, 0.000E+00,
   101.100,   180.888,   470.039,     7.272,     0.000,     0.000,     0.000,     0.328,    96.289,   540.810,     1.000,     5.010,   -61.429,     0.000,   278.312,   340.730,     5.977,    -6.967,    25.286,    38.706,     0.357,     0.426,     0.782,     0.782, 0.000E+00, 0.000E+00,
   101.200,   201.209,   470.167,     7.211,     0.000,     0.000,     0.000,     0.329,    96.417,   540.810,     1.000,     5.023,   -40.254,     0.000,   285.045,   340.428,    -1.093,   -14.036,    25.283,    38.702,     0.361,     0.430,     0.791,     0.791, 0.000E+00, 0.000E+00,
   101.303,   298.777,   470.294,     7.177,     0.000,     0.000,    56.466,     0.330,    96.544,   540.810,     1.000,     5.054,    23.139,    53.270,   289.309,   340.261,    -3.161,   -17.660,    25.270,    38.633,     0.368,     0.435,     0.803,     0.803, 0.000E+00, 0.000E+00,
   101.400,    97.469,   470.413,     7.237,     0.000,     0.000,   269.609,     0.331,    96.663,   540.810,     1.000,     5.101,   252.336,   254.348,   299.357,   340.546,   -11.124,   -28.052,    25.253,    38.539,     0.373,     0.440,     0.813,     0.813, 0.000E+00, 0.000E+00,
   101.500,   244.224,   470.535,     7.416,     0.000,     0.000,   404.967,     0.332,    96.785,   540.810,     1.000,     5.168,   405.558,   382.045,   314.271,   341.407,   -12.327,   -38.323,    25.234,    38.411,     0.380,     0.444,     0.824,     0.824, 0.000E+00, 0.000E+00,
   101.600,   189.899,   470.658,     7.538,     0.000,     0.000,   236.363,     0.333,    96.908,   540.810,     1.000,     5.235,   228.747,   222.984,   312.000,   342.009,   -10.419,   -25.352,    25.213,    38.354,     0.383,     0.446,     0.830,     0.830, 0.000E+00, 0.000E+00,
   101.700,   181.579,   470.782,     7.584,     0.000,     0.000,   271.367,     0.334,    97.032,   540.810,     1.000,     5.291,   232.976,   256.006,   288.923,   342.235,    -5.311,   -24.970,    25.193,    38.363,     0.392,     0.448,     0.841,     0.841, 0.000E+00, 0.000E+00,
   101.803,   292.589,   470.913,     7.591,     0.000,     0.000,    15.112,     0.335,    97.163,   540.810,     1.000,     5.338,   -12.179,    14.257,   292.457,   342.283,    -2.858,   -20.533,    25.177,    38.379,     0.399,     0.450,     0.848,     0.848, 0.000E+00, 0.000E+00,
   101.900,    66.935,   471.045,     7.549,     0.000,     0.000,     0.000,     0.336,    97.295,   540.810,     1.000,     5.367,   -39.455,     0.000,   286.195,   342.070,     0.378,   -16.798,    25.157,    38.380,     0.410,     0.452,     0.861,     0.861, 0.000E+00, 0.000E+00,
   102.000,   226.461,   471.184,     7.506,     0.000,     0.000,     0.000,     0.338,    97.434,   540.810,     1.000,     5.389,   -42.938,     0.000,   282.678,   341.864,    -0.071,   -16.178,    25.136,    38.391,     0.429,     0.455,     0.884,     0.884, 0.000E+00, 0.000E+00,
   102.100,   183.170,   471.324,     7.450,     0.000,     0.000,     0.000,     0.340,    97.574,   551.230,     1.000,     5.406,   -54.478,     0.000,   276.845,   341.595,     1.538,   -11.810,    25.122,    38.436,     0.444,     0.459,     0.903,     0.903, 0.000E+00, 0.000E+00,
   102.200,   183.573,   471.461,     7.379,     0.000,     0.000,     0.000,     0.342,    97.711,   551.230,     1.000,     5.418,   -62.345,     0.000,   272.209,   341.251,     2.551,    -9.247,    25.114,    38.505,     0.457,     0.464,     0.920,     0.920, 0.000E+00, 0.000E+00,
   102.302,   154.698,   471.599,     7.314,     0.000,     0.000,   105.559,     0.344,    97.849,   551.230,     1.000,     5.429,    40.801,    99.584,   266.115,   340.930,    -0.788,   -15.244,    25.099,    38.544,     0.472,     0.469,     0.940,     0.940, 0.000E+00, 0.000E+00,
   102.400,   206.999,   471.731,     7.339,     0.000,     0.000,   292.840,     0.345,    97.981,   551.230,     1.000,     5.442,   256.198,   276.264,   293.029,   341.042,    -2.218,   -25.730,    25.073,    38.555,     0.480,     0.474,     0.954,     0.954, 0.000E+00, 0.000E+00,
   102.500,   292.023,   471.863,     7.493,     0.000,     0.000,   751.927,     0.346,    98.113,   551.230,     1.000,     5.458,   693.477,   709.365,   285.955,   341.772,    -7.956,   -31.973,    25.072,    38.600,     0.481,     0.480,     0.961,     0.961, 0.000E+00, 0.000E+00,
   102.600,   178.378,   471.992,     7.711,     0.000,     0.000,   666.473,     0.346,    98.242,   551.230,     1.000,     5.471,   661.169,   628.748,   308.021,   342.847,   -17.285,   -49.962,    25.093,    38.574,     0.470,     0.487,     0.957,     0.957, 0.000E+00, 0.000E+00,
   102.700,   181.523,   472.121,     7.735,     0.001,     0.000,   233.982,     0.346,    98.371,   551.230,     1.000,     5.463,   251.816,   220.738,   322.830,   342.990,   -11.044,   -40.194,    25.123,    38.455,     0.462,     0.496,     0.958,     0.958, 0.000E+00, 0.000E+00,
   102.801,   181.494,   472.250,     7.557,     0.003,     0.000,     3.830,     0.346,    98.500,   551.230,     1.000,     5.433,     6.361,     3.614,   307.002,   342.127,    -9.979,   -27.894,    25.146,    38.244,     0.455,     0.508,     0.963,     0.963, 0.000E+00, 0.000E+00,
   102.900,   133.745,   472.378,     7.366,     0.004,     0.000,     0.000,     0.347,    98.628,   551.230,     1.000,     5.399,    10.726,     0.000,   307.521,   341.187,   -14.279,   -30.113,    25.163,    37.946,     0.448,     0.520,     0.968,     0.968, 0.000E+00, 0.000E+00,
   103.000,   241.684,   472.505,     7.199,     0.003,     0.000,     0.000,     0.348,    98.755,   551.230,     1.000,     5.368,    18.885,     0.000,   310.793,   340.381,   -19.147,   -29.326,    25.171,    37.530,     0.449,     0.535,     0.984,     0.984, 0.000E+00, 0.000E+00,
   103.100,   293.364,   472.631,     7.051,     0.003,     0.000,     0.000,     0.351,    98.881,   551.230,     1.000,     5.339,    -1.448,     0.000,   304.886,   339.660,    -9.894,   -23.432,    25.171,    37.078,     0.456,     0.553,     1.008,     1.008, 0.000E+00, 0.000E+00,
   103.200,   181.585,   472.758,     6.926,     0.003,     0.000,     0.000,     0.353,    99.008,   551.230,     1.000,     5.313,    36.382,     0.000,   317.312,   339.052,   -22.258,   -35.864,    25.167,    36.645,     0.460,     0.570,     1.029,     1.029, 0.000E+00, 0.000E+00,
   103.302,   267.164,   472.891,     6.821,     0.003,     0.000,    18.261,     0.355,    99.141,   551.230,     1.000,     5.289,    55.113,    17.228,   321.120,   338.547,   -20.479,   -34.833,    25.159,    36.273,     0.466,     0.587,     1.053,     1.053, 0.000E+00, 0.000E+00,
   103.400,   321.680,   473.022,     6.823,     0.003,     0.000,    73.318,     0.358,    99.272,   551.230,     1.000,     5.270,   128.895,    69.168,   327.472,   338.552,   -29.185,   -41.623,    25.103,    36.044,     0.482,     0.598,     1.080,     1.080, 0.000E+00, 0.000E+00,
   103.500,   292.327,   473.158,     6.828,     0.003,     0.000,    99.805,     0.360,    99.408,   551.230,     1.000,     5.255,   145.285,    94.155,   327.359,   338.570,   -22.213,   -40.127,    25.065,    35.903,     0.496,     0.609,     1.104,     1.104, 0.000E+00, 0.000E+00,
   103.600,    66.278,   473.299,     6.860,     0.003,     0.000,   179.607,     0.364,    99.549,   561.260,     1.000,     5.244,   223.942,   169.441,   324.866,   338.725,   -26.828,   -41.532,    25.039,    35.813,     0.518,     0.623,     1.141,     1.141, 0.000E+00, 0.000E+00,
   103.700,   181.512,   473.443,     6.868,     0.003,     0.000,   106.460,     0.368,    99.693,   561.260,     1.000,     5.237,   174.616,   100.434,   330.388,   338.763,   -33.089,   -49.468,    25.011,    35.760,     0.551,     0.638,     1.188,     1.188, 0.000E+00, 0.000E+00,
   103.801,   183.482,   473.596,     6.831,     0.003,     0.000,     8.404,     0.377,    99.846,   561.260,     1.000,     5.231,    90.464,     7.928,   328.361,   338.588,   -38.689,   -54.074,    24.981,    35.762,     0.611,     0.658,     1.266,     1.266, 0.000E+00, 0.000E+00,
   103.900,    82.590,   473.760,     6.754,     0.002,     0.000,     0.000,     0.389,   100.010,   561.260,     1.000,     5.227,    46.321,     0.000,   311.521,   338.214,   -30.035,   -42.978,    24.955,    35.791,     0.722,     0.682,     1.402,     1.402, 0.000E+00, 0.000E+00,
   104.000,    77.796,   473.979,     6.667,     0.002,     0.000,     0.000,     0.427,   100.229,   561.260,     1.000,     5.226,    -4.360,     0.000,   291.087,   337.797,   -13.053,   -29.297,    24.922,    35.776,     1.127,     0.726,     1.849,     1.849, 0.000E+00, 0.000E+00,
   104.100,   104.353,   474.304,     6.557,     0.002,     0.000,     0.000,     0.594,   100.554,   561.260,     1.000,     5.226,   -81.528,     0.000,   259.526,   337.267,     8.915,    -5.128,    24.854,    35.693,     2.757,     0.813,     3.554,     3.554, 0.000E+00, 0.000E+00,
   104.202,   156.080,   474.639,     6.437,     0.006,     0.000,     0.000,     0.803,   100.889,   561.260,     1.000,     5.224,  -119.975,     0.000,   244.706,   336.691,    18.561,     9.430,    24.796,    35.540,     4.682,     0.958,     5.626,     5.626, 0.000E+00, 0.000E+00,
   104.301,   119.373,   474.908,     6.354,     0.005,     0.000,   139.455,     0.919,   101.158,   561.260,     1.000,     5.214,    -0.772,   131.562,   238.562,   336.285,    22.233,    12.377,    24.756,    35.182,     5.713,     1.032,     6.738,     6.738, 0.000E+00, 0.000E+00,
   104.400,    96.769,   475.152,     6.466,     0.005,     0.000,   431.914,     1.081,   101.402,   571.280,     1.000,     5.214,   300.818,   407.466,   253.539,   336.811,    25.278,    -1.901,    24.622,    34.796,     7.251,     1.126,     8.369,     8.369, 0.000E+00, 0.000E+00,
   104.500,    85.749,   475.350,     6.714,     0.005,     0.000,   580.685,     1.116,   101.600,   571.280,     1.000,     5.235,   466.941,   547.816,   270.396,   338.018,    23.927,   -10.675,    24.534,    34.477,     7.500,     1.162,     8.663,     8.663, 0.000E+00, 0.000E+00,
   104.600,   104.730,   475.521,     6.883,     0.005,     0.000,   413.697,     1.089,   101.771,   571.280,     1.000,     5.264,   322.958,   390.280,   283.813,   338.833,    28.206,   -15.904,    24.475,    34.253,     7.202,     1.167,     8.373,     8.373, 0.000E+00, 0.000E+00,
   104.700,   180.758,   475.670,     6.890,     0.005,     0.000,   285.993,     1.044,   101.920,   571.280,     1.000,     5.287,   170.526,   269.804,   269.053,   338.874,    36.198,    -6.740,    24.430,    34.049,     6.712,     1.160,     7.885,     7.885, 0.000E+00, 0.000E+00,
   104.802,   193.261,   475.801,     6.753,     0.005,     0.000,    18.103,     0.987,   102.051,   571.280,     1.000,     5.296,   -96.593,    17.078,   257.412,   338.227,    26.489,     6.367,    24.390,    33.813,     6.161,     1.148,     7.321,     7.321, 0.000E+00, 0.000E+00,
   104.900,    59.935,   475.916,     6.584,     0.005,     0.000,     0.000,     0.926,   102.166,   571.280,     1.000,     5.290,  -111.292,     0.000,   257.493,   337.392,    20.831,    10.561,    24.361,    33.568,     5.616,     1.133,     6.752,     6.752, 0.000E+00, 0.000E+00,
   105.000,    49.108,   476.014,     6.461,     0.005,     0.000,     0.000,     0.849,   102.264,   571.280,     1.000,     5.275,  -117.565,     0.000,   254.382,   336.798,    20.156,    14.993,    24.402,    33.230,     4.875,     1.097,     5.973,     5.973, 0.000E+00, 0.000E+00,
   105.100,   136.621,   476.058,     6.376,     0.007,     0.000,     0.000,     0.823,   102.308,   571.280,     1.000,     5.253,  -129.231,     0.000,   251.594,   336.389,    23.980,    20.456,    24.405,    33.049,     4.627,     1.097,     5.726,     5.726, 0.000E+00, 0.000E+00,
   105.200,    69.909,   476.080,     6.301,     0.008,     0.000,     0.000,     0.719,   102.330,   571.280,     1.000,     5.224,  -119.331,     0.000,   255.012,   336.028,    21.595,    16.720,    24.453,    32.249,     3.628,     1.063,     4.692,     4.692, 0.000E+00, 0.000E+00,
   105.300,   229.597,   476.091,     6.256,     0.008,     0.000,    63.384,     0.711,   102.341,   571.280,     1.000,     5.191,   -60.659,    59.796,   250.253,   335.816,    20.097,    14.795,    24.410,    32.008,     3.521,     1.081,     4.603,     4.603, 0.000E+00, 0.000E+00,
   105.400,   178.830,   476.095,     6.240,     0.008,     0.000,   195.332,     0.705,   102.345,   571.280,     1.000,     5.162,    85.802,   184.276,   265.596,   335.732,    18.011,    10.326,    24.398,    32.045,     3.455,     1.087,     4.543,     4.543, 0.000E+00, 0.000E+00,
   105.500,   292.378,   476.089,     6.294,     0.009,     0.000,   281.440,     0.696,   102.339,   571.280,     1.000,     5.141,   186.037,   265.509,   271.253,   335.990,    13.791,     0.944,    24.382,    32.080,     3.350,     1.092,     4.447,     4.447, 0.000E+00, 0.000E+00,
   105.600,   179.274,   476.077,     6.427,     0.009,     0.000,   518.480,     0.682,   102.327,   571.280,     1.000,     5.128,   381.623,   489.132,   252.440,   336.618,    16.910,     6.420,    24.369,    32.131,     3.224,     1.094,     4.319,     4.319, 0.000E+00, 0.000E+00,
   105.700,   183.524,   476.058,     6.516,     0.010,     0.000,   250.505,     0.671,   102.308,   571.280,     1.000,     5.115,   143.360,   236.325,   263.774,   337.066,    19.811,    -0.138,    24.357,    32.188,     3.099,     1.095,     4.197,     4.197, 0.000E+00, 0.000E+00,
   105.803,   286.600,   476.034,     6.406,     0.010,     0.000,    10.634,     0.654,   102.284,   571.280,     1.000,     5.093,   -98.930,    10.033,   258.945,   336.555,    22.666,     8.687,    24.351,    32.362,     2.939,     1.095,     4.039,     4.039, 0.000E+00, 0.000E+00,
   105.900,    75.628,   476.007,     6.259,     0.010,     0.000,     0.000,     0.638,   102.257,   571.280,     1.000,     5.075,  -116.277,     0.000,   255.106,   335.829,    22.084,    13.470,    24.354,    32.670,     2.778,     1.094,     3.874,     3.874, 0.000E+00, 0.000E+00,
   106.000,   292.627,   475.971,     6.122,     0.010,     0.000,     0.000,     0.624,   102.221,   571.280,     1.000,     5.062,  -117.118,     0.000,   256.016,   335.184,    23.694,    14.256,    24.365,    33.143,     2.621,     1.091,     3.717,     3.717, 0.000E+00, 0.000E+00,
   106.100,    73.911,   475.934,     5.988,     0.010,     0.000,     0.000,     0.607,   102.184,   571.280,     1.000,     5.054,  -117.634,     0.000,   255.438,   334.527,    24.186,    14.359,    24.418,    34.343,     2.476,     1.090,     3.567,     3.567, 0.000E+00, 0.000E+00,
   106.200,   366.113,   475.890,     5.865,     0.010,     0.000,     0.000,     0.597,   102.140,   571.280,     1.000,     5.050,  -117.951,     0.000,   256.307,   333.953,    26.265,    14.040,    24.456,    35.430,     2.377,     1.084,     3.462,     3.462, 0.000E+00, 0.000E+00,
   106.301,   181.545,   475.841,     5.763,     0.009,     0.000,    56.000,     0.593,   102.091,   571.280,     1.000,     5.050,   -74.172,    52.830,   253.239,   333.454,    25.013,    21.774,    24.477,    36.302,     2.347,     1.081,     3.428,     3.428, 0.000E+00, 0.000E+00,
   106.400,   249.847,   475.790,     5.797,     0.009,     0.000,   257.157,     0.590,   102.040,   571.280,     1.000,     5.063,   146.239,   242.601,   261.777,   333.605,    19.609,     4.925,    24.445,    36.293,     2.323,     1.079,     3.402,     3.402, 0.000E+00, 0.000E+00,
   106.500,   292.753,   475.735,     5.913,     0.009,     0.000,   439.312,     0.590,   101.985,   571.280,     1.000,     5.086,   321.637,   414.445,   259.989,   334.142,    16.415,     2.240,    24.392,    36.021,     2.320,     1.080,     3.401,     3.401, 0.000E+00, 0.000E+00,
   106.600,   292.104,   475.677,     6.149,     0.009,     0.000,   378.288,     0.592,   101.927,   571.280,     1.000,     5.122,   280.597,   356.876,   267.390,   335.284,    10.824,    -2.440,    24.341,    35.807,     2.346,     1.086,     3.426,     3.426, 0.000E+00, 0.000E+00,
