JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
    69.400,   584.354,   456.992,     4.371,    -0.021,    29.930,    76.709,     0.371,    50.092,  1133.080,     1.000,     4.368,    28.179,    72.367,   276.675,   326.836,     8.660,   -14.632,    25.556,    34.857,     0.432,     0.774,     1.207,     1.207, 0.000E+00, 0.000E+00,
    69.500,   474.850,   457.026,     4.441,    -0.031,    39.644,   357.971,     0.370,    50.126,  1133.080,     1.000,     4.377,   296.456,   337.708,   266.476,   327.160,    -1.269,   -18.162,    25.544,    35.024,     0.429,     0.771,     1.200,     1.200, 0.000E+00, 0.000E+00,
    69.600,   353.406,   457.058,     4.573,    -0.033,    35.595,   332.835,     0.371,    50.158,  1133.080,     1.000,     4.398,   284.910,   313.995,   272.717,   327.788,    -4.296,   -21.690,    25.534,    35.181,     0.433,     0.775,     1.207,     1.207, 0.000E+00, 0.000E+00,
    69.708,   916.643,   457.094,     4.631,    -0.033,    32.831,   111.599,     0.371,    50.194,  1133.080,     1.000,     4.411,    82.582,   105.282,   279.316,   328.070,    -8.007,   -18.046,    25.528,    35.297,     0.437,     0.778,     1.215,     1.215, 0.000E+00, 0.000E+00,
    69.806,  1200.000,   457.127,     4.586,    -0.031,    28.022,     0.000,     0.372,    50.227,  1133.080,     1.000,     4.406,   -34.337,     0.000,   273.801,   327.887,    -4.904,   -14.845,    25.525,    35.366,     0.441,     0.781,     1.221,     1.221, 0.000E+00, 0.000E+00,
    69.900,  1200.000,   457.163,     4.545,    -0.029,    30.595,     0.000,     0.372,    50.263,  1133.080,     1.000,     4.400,   -33.136,     0.000,   273.476,   327.667,    -5.304,   -15.751,    25.526,    35.387,     0.445,     0.783,     1.228,     1.228, 0.000E+00, 0.000E+00,
    70.000,   535.795,   457.201,     4.515,    -0.023,    33.884,     0.000,     0.373,    50.301,  1133.080,     1.000,     4.395,   -18.782,     0.000,   276.705,   327.526,   -10.243,   -21.796,    25.529,    35.387,     0.442,     0.782,     1.225,     1.225, 0.000E+00, 0.000E+00,
    70.100,   358.257,   457.248,     4.500,    -0.025,    41.676,     0.000,     0.372,    50.348,  1133.080,     1.000,     4.392,    -6.909,     0.000,   277.881,   327.450,   -13.411,   -29.249,    25.529,    35.360,     0.438,     0.780,     1.217,     1.217, 0.000E+00, 0.000E+00,
    70.202,   427.174,   457.291,     4.489,    -0.027,    34.753,     0.000,     0.372,    50.391,  1133.080,     1.000,     4.390,    -6.282,     0.000,   278.271,   327.398,   -13.487,   -29.358,    25.530,    35.340,     0.437,     0.779,     1.217,     1.217, 0.000E+00, 0.000E+00,
    70.303,   315.218,   457.344,     4.483,    -0.042,    36.687,    10.128,     0.371,    50.444,  1133.080,     1.000,     4.389,     8.011,     9.554,   280.873,   327.367,    -9.152,   -35.800,    25.526,    35.204,     0.426,     0.773,     1.200,     1.200, 0.000E+00, 0.000E+00,
    70.400,   307.035,   457.400,     4.532,    -0.045,    46.701,   196.106,     0.370,    50.500,  1133.080,     1.000,     4.393,   185.986,   185.006,   282.913,   327.595,    -9.505,   -36.158,    25.528,    35.115,     0.426,     0.773,     1.198,     1.198, 0.000E+00, 0.000E+00,
    70.500,   301.487,   457.455,     4.684,    -0.044,    40.922,   185.526,     0.371,    50.555,  1133.080,     1.000,     4.413,   185.601,   175.024,   291.199,   328.311,   -17.300,   -30.390,    25.534,    35.021,     0.431,     0.775,     1.206,     1.206, 0.000E+00, 0.000E+00,
    70.600,   269.832,   457.519,     4.687,    -0.044,    50.906,    66.144,     0.373,    50.619,  1133.080,     1.000,     4.421,    85.664,    62.400,   303.088,   328.331,   -18.130,   -30.377,    25.538,    34.916,     0.456,     0.782,     1.237,     1.237, 0.000E+00, 0.000E+00,
    70.701,   242.010,   457.595,     4.681,    -0.041,    43.496,    38.308,     0.379,    50.695,  1133.080,     1.000,     4.428,    44.386,    36.140,   299.788,   328.304,   -12.818,   -23.943,    25.540,    34.813,     0.505,     0.792,     1.295,     1.295, 0.000E+00, 0.000E+00,
    70.802,   222.029,   457.703,     4.643,    -0.040,    55.098,     0.000,     0.387,    50.803,  1172.040,     1.000,     4.432,    -5.304,     0.000,   293.672,   328.130,    -9.617,   -19.537,    25.539,    34.721,     0.590,     0.805,     1.393,     1.393, 0.000E+00, 0.000E+00,
    70.900,   220.993,   457.846,     4.600,    -0.038,    75.148,     0.000,     0.403,    50.946,  1172.040,     1.000,     4.434,   -27.037,     0.000,   283.635,   327.923,    -3.239,   -14.012,    25.537,    34.679,     0.718,     0.821,     1.537,     1.537, 0.000E+00, 0.000E+00,
    71.000,   231.497,   458.022,     4.541,    -0.034,    87.700,     0.000,     0.408,    51.122,  1172.040,     1.000,     4.436,   -52.392,     0.000,   270.922,   327.647,     1.862,    -6.195,    25.553,    34.842,     0.762,     0.828,     1.589,     1.589, 0.000E+00, 0.000E+00,
    71.100,   272.060,   458.217,     4.503,    -0.035,    97.037,     0.000,     0.414,    51.317,  1172.040,     1.000,     4.437,   -70.992,     0.000,   265.055,   327.464,     8.130,     0.453,    25.531,    34.844,     0.814,     0.834,     1.647,     1.647, 0.000E+00, 0.000E+00,
    71.201,   335.384,   458.409,     4.471,    -0.026,    83.135,     0.000,     0.407,    51.509,  1172.040,     1.000,     4.437,   -75.820,     0.000,   261.520,   327.314,     8.726,     1.300,    25.565,    34.903,     0.744,     0.825,     1.569,     1.569, 0.000E+00, 0.000E+00,
    71.303,   391.052,   458.595,     4.454,    -0.025,    76.789,    12.820,     0.398,    51.695,  1172.040,     1.000,     4.437,   -81.488,    12.094,   254.998,   327.233,    14.653,     6.694,    25.643,    34.551,     0.666,     0.810,     1.476,     1.476, 0.000E+00, 0.000E+00,
    71.400,   318.428,   458.767,     4.455,    -0.026,    97.243,   159.668,     0.401,    51.867,  1172.040,     1.000,     4.441,    68.560,   150.630,   258.749,   327.235,    13.233,     0.351,    25.615,    34.512,     0.698,     0.814,     1.511,     1.511, 0.000E+00, 0.000E+00,
    71.500,   353.857,   458.930,     4.514,    -0.026,    96.241,   171.029,     0.405,    52.030,  1172.040,     1.000,     4.458,    95.810,   161.348,   271.559,   327.513,    11.393,    -1.808,    25.545,    34.561,     0.738,     0.819,     1.557,     1.557, 0.000E+00, 0.000E+00,
    71.600,   357.432,   459.083,     4.578,    -0.021,    96.318,   376.136,     0.408,    52.183,  1172.040,     1.000,     4.477,   279.014,   354.845,   254.381,   327.812,     6.465,    -4.065,    25.496,    34.639,     0.757,     0.821,     1.578,     1.578, 0.000E+00, 0.000E+00,
    71.700,   353.053,   459.224,     4.626,    -0.027,    68.023,   243.869,     0.409,    52.324,  1172.040,     1.000,     4.494,   136.318,   230.065,   242.431,   328.040,    11.854,    -3.716,    25.458,    34.735,     0.769,     0.823,     1.591,     1.591, 0.000E+00, 0.000E+00,
    71.803,   388.759,   459.369,     4.581,    -0.032,    65.185,     0.769,     0.410,    52.469,  1172.040,     1.000,     4.494,   -93.501,     0.726,   249.812,   327.844,    11.966,     4.229,    25.425,    34.844,     0.777,     0.824,     1.601,     1.601, 0.000E+00, 0.000E+00,
    71.900,   201.263,   459.502,     4.517,    -0.034,    80.228,     0.000,     0.411,    52.602,  1172.040,     1.000,     4.488,   -99.244,     0.000,   247.935,   327.531,    12.709,     6.939,    25.400,    34.964,     0.790,     0.827,     1.617,     1.617, 0.000E+00, 0.000E+00,
    72.000,   247.609,   459.622,     4.471,    -0.036,    71.613,     0.000,     0.415,    52.722,  1217.130,     1.000,     4.480,  -108.707,     0.000,   245.281,   327.314,    15.327,    11.347,    25.437,    35.110,     0.818,     0.834,     1.651,     1.651, 0.000E+00, 0.000E+00,
    72.100,   297.721,   459.733,     4.438,    -0.036,    66.143,     0.000,     0.422,    52.833,  1217.130,     1.000,     4.471,  -113.840,     0.000,   243.827,   327.158,    16.875,    13.634,    25.474,    35.150,     0.880,     0.845,     1.724,     1.724, 0.000E+00, 0.000E+00,
    72.201,   390.173,   459.840,     4.415,    -0.034,    56.427,     0.000,     0.431,    52.940,  1217.130,     1.000,     4.460,  -112.538,     0.000,   243.862,   327.051,    16.184,    13.165,    25.488,    35.147,     0.959,     0.860,     1.817,     1.817, 0.000E+00, 0.000E+00,
    72.303,   390.235,   459.946,     4.395,    -0.030,    54.690,    16.650,     0.439,    53.046,  1217.130,     1.000,     4.449,   -98.554,    15.707,   242.312,   326.956,    16.353,    13.264,    25.493,    35.165,     1.023,     0.872,     1.894,     1.894, 0.000E+00, 0.000E+00,
    72.400,   353.519,   460.042,     4.394,    -0.029,    54.104,   188.912,     0.437,    53.142,  1217.130,     1.000,     4.446,    72.008,   178.218,   244.623,   326.944,    14.068,     9.821,    25.479,    35.301,     0.996,     0.868,     1.868,     1.868, 0.000E+00, 0.000E+00,
    72.500,   354.436,   460.139,     4.445,    -0.031,    61.098,   258.728,     0.432,    53.239,  1217.130,     1.000,     4.453,   147.077,   244.083,   255.752,   327.182,    15.024,    10.551,    25.456,    35.449,     0.943,     0.858,     1.801,     1.801, 0.000E+00, 0.000E+00,
    72.600,   256.269,   460.233,     4.601,    -0.033,    59.053,   536.795,     0.427,    53.333,  1217.130,     1.000,     4.473,   408.075,   506.410,   242.674,   327.915,    10.861,     2.233,    25.440,    35.576,     0.916,     0.852,     1.768,     1.768, 0.000E+00, 0.000E+00,
    72.701,   388.926,   460.322,     4.672,    -0.033,    52.314,   126.749,     0.426,    53.422,  1217.130,     1.000,     4.486,    33.680,   119.575,   261.267,   328.270,    13.701,     5.191,    25.427,    35.685,     0.906,     0.851,     1.757,     1.757, 0.000E+00, 0.000E+00,
    72.803,   390.587,   460.410,     4.578,    -0.033,    51.293,     0.769,     0.425,    53.510,  1217.130,     1.000,     4.476,  -108.605,     0.725,   243.170,   327.838,    14.009,    10.653,    25.414,    35.772,     0.902,     0.850,     1.752,     1.752, 0.000E+00, 0.000E+00,
    72.900,   284.291,   460.494,     4.491,    -0.033,    64.096,     0.000,     0.425,    53.594,  1217.130,     1.000,     4.462,  -109.813,     0.000,   242.580,   327.407,    14.558,    10.428,    25.403,    35.835,     0.905,     0.851,     1.755,     1.755, 0.000E+00, 0.000E+00,
    73.000,   420.202,   460.572,     4.442,    -0.033,    49.920,     0.000,     0.433,    53.672,  1217.130,     1.000,     4.448,  -116.261,     0.000,   240.717,   327.186,    17.432,    12.361,    25.423,    35.970,     0.965,     0.865,     1.829,     1.829, 0.000E+00, 0.000E+00,
    73.100,   298.357,   460.655,     4.408,    -0.034,    62.440,     0.000,     0.439,    53.755,  1217.130,     1.000,     4.433,  -116.748,     0.000,   240.453,   327.012,    18.520,    11.669,    25.439,    36.003,     1.020,     0.879,     1.898,     1.898, 0.000E+00, 0.000E+00,
    73.202,   408.439,   460.726,     4.384,    -0.031,    46.066,     0.000,     0.450,    53.826,  1217.130,     1.000,     4.417,  -121.173,     0.000,   238.326,   326.908,    19.011,    13.579,    25.445,    35.865,     1.103,     0.898,     1.998,     1.998, 0.000E+00, 0.000E+00,
    73.304,   421.692,   460.801,     4.368,    -0.027,    46.620,    28.051,     0.461,    53.901,  1217.130,     1.000,     4.403,   -94.319,    26.463,   235.435,   326.832,    17.169,    12.215,    25.437,    35.510,     1.225,     0.926,     2.152,     2.152, 0.000E+00, 0.000E+00,
    73.400,   566.296,   460.869,     4.366,    -0.024,    47.315,   178.441,     0.466,    53.969,  1217.130,     1.000,     4.397,    73.892,   168.340,   251.346,   326.810,    11.858,     7.126,    25.429,    35.532,     1.218,     0.924,     2.146,     2.146, 0.000E+00, 0.000E+00,
    73.500,   340.323,   460.939,     4.446,    -0.022,    52.174,   180.156,     0.459,    54.039,  1217.130,     1.000,     4.406,   109.138,   169.959,   270.662,   327.191,    10.327,    -6.035,    25.418,    35.610,     1.163,     0.913,     2.077,     2.077, 0.000E+00, 0.000E+00,
    73.600,   882.710,   461.005,     4.585,    -0.005,    47.932,   500.479,     0.455,    54.105,  1217.130,     1.000,     4.425,   360.712,   472.150,   239.982,   327.788,    14.405,     9.227,    25.405,    35.607,     1.116,     0.903,     2.023,     2.023, 0.000E+00, 0.000E+00,
    73.705,   526.713,   461.075,     4.637,    -0.001,    43.587,    91.294,     0.448,    54.175,  1217.130,     1.000,     4.435,    13.347,    86.127,   267.609,   328.102,    10.020,     2.268,    25.386,    35.518,     1.064,     0.891,     1.958,     1.958, 0.000E+00, 0.000E+00,
    73.801,   423.822,   461.137,     4.587,    -0.012,    43.830,     2.537,     0.442,    54.237,  1217.130,     1.000,     4.431,  -108.464,     2.393,   256.187,   327.877,    29.762,     9.406,    25.373,    35.497,     1.032,     0.884,     1.918,     1.918, 0.000E+00, 0.000E+00,
    73.900,   583.381,   461.200,     4.520,    -0.005,    49.347,     0.000,     0.438,    54.300,  1217.130,     1.000,     4.423,  -115.189,     0.000,   248.508,   327.553,    18.571,    17.573,    25.363,    35.507,     1.003,     0.878,     1.882,     1.882, 0.000E+00, 0.000E+00,
    74.000,   364.169,   461.265,     4.479,     0.004,    60.378,     0.000,     0.439,    54.365,  1217.130,     1.000,     4.415,  -117.589,     0.000,   247.353,   327.348,    19.299,    18.294,    25.362,    35.584,     1.005,     0.880,     1.885,     1.885, 0.000E+00, 0.000E+00,
    74.100,   369.350,   461.325,     4.446,     0.008,    53.519,     0.000,     0.435,    54.425,  1217.130,     1.000,     4.407,  -112.066,     0.000,   248.102,   327.194,    17.316,    15.658,    25.363,    35.629,     0.998,     0.880,     1.878,     1.878, 0.000E+00, 0.000E+00,
    74.205,   506.526,   461.381,     4.415,     0.000,    41.122,     0.000,     0.436,    54.481,  1217.130,     1.000,     4.399,  -117.719,     0.000,   247.130,   327.054,    20.471,    17.323,    25.353,    35.577,     0.970,     0.874,     1.845,     1.845, 0.000E+00, 0.000E+00,
    74.301,   461.227,   461.436,     4.390,     0.005,    41.802,    17.732,     0.435,    54.536,  1217.130,     1.000,     4.392,  -101.339,    16.729,   245.117,   326.936,    19.486,    16.763,    25.354,    35.644,     0.971,     0.875,     1.847,     1.847, 0.000E+00, 0.000E+00,
    74.400,   582.373,   461.491,     4.381,    -0.006,    46.448,   111.031,     0.432,    54.591,  1217.130,     1.000,     4.389,     2.147,   104.747,   256.306,   326.888,    19.266,    12.752,    25.346,    35.602,     0.945,     0.869,     1.815,     1.815, 0.000E+00, 0.000E+00,
    74.500,   645.131,   461.542,     4.436,    -0.013,    40.455,   272.031,     0.425,    54.642,  1251.960,     1.000,     4.395,   161.741,   256.633,   256.089,   327.115,    14.538,     9.329,    25.335,    35.480,     0.881,     0.853,     1.739,     1.739, 0.000E+00, 0.000E+00,
    74.600,   882.550,   461.594,     4.522,    -0.026,    42.372,   234.539,     0.419,    54.694,  1251.960,     1.000,     4.406,   136.903,   221.263,   261.792,   327.531,    12.912,     5.710,    25.323,    35.431,     0.843,     0.844,     1.688,     1.688, 0.000E+00, 0.000E+00,
    74.704,  1200.000,   461.644,     4.536,    -0.036,    35.107,   185.308,     0.419,    54.744,  1251.960,     1.000,     4.411,    77.261,   174.819,   252.376,   327.614,    14.066,     8.254,    25.306,    35.463,     0.851,     0.849,     1.696,     1.696, 0.000E+00, 0.000E+00,
    74.802,   499.224,   461.695,     4.462,    -0.034,    39.383,     1.655,     0.423,    54.795,  1251.960,     1.000,     4.405,   -99.964,     1.561,   252.808,   327.293,    16.036,    11.004,    25.293,    35.537,     0.872,     0.859,     1.730,     1.730, 0.000E+00, 0.000E+00,
    74.900,   507.914,   461.744,     4.410,    -0.030,    41.654,     0.000,     0.428,    54.844,  1251.960,     1.000,     4.394,  -115.616,     0.000,   246.739,   327.034,    18.329,    16.992,    25.309,    35.851,     0.932,     0.875,     1.806,     1.806, 0.000E+00, 0.000E+00,
    75.000,   544.645,   461.792,     4.380,    -0.029,    41.896,     0.000,     0.436,    54.892,  1251.960,     1.000,     4.383,  -120.581,     0.000,   244.402,   326.885,    19.093,    19.004,    25.325,    36.108,     0.980,     0.888,     1.866,     1.866, 0.000E+00, 0.000E+00,
    75.100,   395.307,   461.834,     4.360,    -0.030,    54.134,     0.000,     0.441,    54.934,  1251.960,     1.000,     4.371,  -125.506,     0.000,   242.063,   326.790,    20.100,    20.679,    25.338,    36.250,     1.039,     0.904,     1.942,     1.942, 0.000E+00, 0.000E+00,
    75.201,   530.563,   461.865,     4.355,    -0.031,    45.166,     0.000,     0.455,    54.965,  1251.960,     1.000,     4.358,  -134.142,     0.000,   239.683,   326.764,    22.691,    24.369,    25.319,    35.472,     1.168,     0.944,     2.106,     2.106, 0.000E+00, 0.000E+00,
    75.303,   534.535,   461.900,     4.345,    -0.027,    45.027,    10.226,     0.471,    55.000,  1251.960,     1.000,     4.346,  -131.805,     9.648,   238.056,   326.719,    25.625,    27.164,    25.258,    34.422,     1.236,     0.976,     2.212,     2.212, 0.000E+00, 0.000E+00,
    75.400,   583.307,   461.933,     4.340,    -0.027,    49.490,   185.185,     0.472,    55.033,  1251.960,     1.000,     4.342,    48.401,   174.703,   242.480,   326.693,    21.506,    20.584,    25.251,    34.383,     1.236,     0.979,     2.215,     2.215, 0.000E+00, 0.000E+00,
    75.500,   453.940,   461.967,     4.437,    -0.029,    52.188,   493.146,     0.465,    55.067,  1251.960,     1.000,     4.353,   344.140,   465.232,   239.462,   327.129,    18.445,    14.981,    25.260,    34.605,     1.184,     0.963,     2.148,     2.148, 0.000E+00, 0.000E+00,
    75.600,   561.107,   461.998,     4.589,    -0.025,    44.047,   528.392,     0.462,    55.098,  1251.960,     1.000,     4.373,   363.969,   498.483,   231.728,   327.825,    21.144,    17.272,    25.261,    34.747,     1.154,     0.956,     2.112,     2.112, 0.000E+00, 0.000E+00,
    75.701,   561.759,   462.030,     4.636,    -0.032,    44.180,   242.991,     0.459,    55.130,  1251.960,     1.000,     4.384,    94.136,   229.237,   234.459,   328.099,    21.120,    20.341,    25.259,    34.882,     1.133,     0.951,     2.085,     2.085, 0.000E+00, 0.000E+00,
    75.803,   562.235,   462.062,     4.521,    -0.030,    44.171,     0.812,     0.457,    55.162,  1251.960,     1.000,     4.377,  -134.189,     0.766,   234.684,   327.584,    20.924,    21.131,    25.255,    35.004,     1.116,     0.948,     2.065,     2.065, 0.000E+00, 0.000E+00,
    75.900,   584.087,   462.092,     4.427,    -0.031,    48.314,     0.000,     0.461,    55.192,  1251.960,     1.000,     4.365,  -149.445,     0.000,   229.784,   327.118,    24.851,    27.259,    25.252,    35.123,     1.150,     0.957,     2.107,     2.107, 0.000E+00, 0.000E+00,
    76.000,   934.003,   462.121,     4.372,    -0.030,    44.228,     0.000,     0.465,    55.221,  1251.960,     1.000,     4.353,  -154.164,     0.000,   227.382,   326.860,    26.042,    28.644,    25.244,    35.060,     1.180,     0.967,     2.144,     2.144, 0.000E+00, 0.000E+00,
    76.100,   590.961,   462.151,     4.340,    -0.028,    44.085,     0.000,     0.469,    55.251,  1251.960,     1.000,     4.340,  -155.702,     0.000,   225.584,   326.699,    25.755,    28.833,    25.147,    32.943,     1.185,     1.006,     2.193,     2.193, 0.000E+00, 0.000E+00,
    76.202,   609.702,   462.180,     4.328,    -0.025,    42.407,     0.000,     0.468,    55.280,  1251.960,     1.000,     4.328,  -148.467,     0.000,   225.152,   326.642,    22.763,    24.214,    25.148,    32.944,     1.167,     1.003,     2.171,     2.171, 0.000E+00, 0.000E+00,
    76.304,   615.419,   462.208,     4.318,    -0.019,    42.186,    33.593,     0.466,    55.308,  1251.960,     1.000,     4.318,  -116.446,    31.692,   223.169,   326.592,    21.143,    23.572,    25.150,    32.972,     1.153,     0.999,     2.154,     2.154, 0.000E+00, 0.000E+00,
    76.400,   583.351,   462.234,     4.331,    -0.017,    46.480,   349.674,     0.464,    55.334,  1251.960,     1.000,     4.319,   185.471,   329.881,   225.127,   326.634,    21.325,    21.578,    25.153,    33.111,     1.131,     0.991,     2.125,     2.125, 0.000E+00, 0.000E+00,
    76.500,   293.209,   462.265,     4.443,    -0.020,    46.389,   305.956,     0.458,    55.365,  1251.960,     1.000,     4.335,   170.425,   288.637,   248.167,   327.180,    22.289,    16.910,    25.157,    33.342,     1.093,     0.977,     2.070,     2.070, 0.000E+00, 0.000E+00,
    76.600,   629.520,   462.286,     4.552,    -0.007,    43.899,   341.321,     0.455,    55.386,  1251.960,     1.000,     4.351,   222.048,   322.001,   254.866,   327.674,    21.690,     5.456,    25.159,    33.519,     1.062,     0.966,     2.031,     2.031, 0.000E+00, 0.000E+00,
    76.703,   640.613,   462.312,     4.625,     0.002,    41.335,   233.007,     0.448,    55.412,  1251.960,     1.000,     4.364,   116.239,   219.818,   252.765,   328.027,    29.245,    -0.928,    25.155,    33.497,     1.006,     0.950,     1.961,     1.961, 0.000E+00, 0.000E+00,
    76.805,   654.625,   462.338,     4.568,     0.013,    41.329,     1.580,     0.440,    55.438,  1251.960,     1.000,     4.363,  -116.237,     1.491,   242.437,   327.801,    19.905,    12.458,    25.151,    33.393,     0.944,     0.932,     1.882,     1.882, 0.000E+00, 0.000E+00,
    76.900,   583.969,   462.361,     4.495,     0.003,    46.056,     0.000,     0.438,    55.461,  1251.960,     1.000,     4.357,  -132.081,     0.000,   235.840,   327.437,    20.549,    19.935,    25.153,    33.414,     0.940,     0.932,     1.874,     1.874, 0.000E+00, 0.000E+00,
    77.000,   673.057,   462.384,     4.428,     0.007,    41.033,     0.000,     0.432,    55.484,  1251.960,     1.000,     4.347,  -151.963,     0.000,   228.109,   327.131,    24.006,    28.935,    25.150,    33.334,     0.897,     0.919,     1.820,     1.820, 0.000E+00, 0.000E+00,
    77.100,   564.759,   462.407,     4.379,     0.015,    45.513,     0.000,     0.432,    55.507,  1251.960,     1.000,     4.337,  -163.686,     0.000,   223.831,   326.885,    26.835,    33.796,    25.156,    33.365,     0.901,     0.922,     1.825,     1.825, 0.000E+00, 0.000E+00,
    77.204,   693.120,   462.428,     4.331,     0.018,    40.359,     0.000,     0.430,    55.528,  1251.960,     1.000,     4.326,  -154.580,     0.000,   226.154,   326.642,    25.107,    28.985,    25.162,    33.419,     0.914,     0.925,     1.798,     1.798, 0.000E+00, 0.000E+00,
    77.306,   699.304,   462.449,     4.302,     0.015,    40.222,    32.809,     0.434,    55.549,  1251.960,     1.000,     4.316,  -117.767,    30.952,   227.966,   326.520,    24.708,    25.457,    25.166,    33.417,     0.931,     0.931,     1.862,     1.862, 0.000E+00, 0.000E+00,
    77.400,   583.200,   462.469,     4.313,     0.010,    43.755,   288.066,     0.439,    55.569,  1251.960,     1.000,     4.316,   147.932,   271.760,   234.173,   326.552,    16.926,    14.523,    25.168,    33.283,     0.931,     0.932,     1.866,     1.866, 0.000E+00, 0.000E+00,
    77.500,   712.920,   462.488,     4.410,    -0.007,    40.789,   229.201,     0.430,    55.588,  1251.960,     1.000,     4.330,   125.094,   216.228,   263.739,   327.011,    24.411,     3.451,    25.173,    33.197,     0.873,     0.915,     1.791,     1.791, 0.000E+00, 0.000E+00,
    77.600,   593.645,   462.508,     4.412,    -0.011,    46.485,   120.368,     0.426,    55.608,  1251.960,     1.000,     4.334,    23.105,   113.555,   268.582,   327.034,    25.560,     6.437,    25.180,    33.369,     0.846,     0.904,     1.751,     1.751, 0.000E+00, 0.000E+00,
    77.704,   720.519,   462.528,     4.406,    -0.023,    39.343,    94.297,     0.423,    55.628,  1251.960,     1.000,     4.335,   -12.869,    88.959,   260.150,   327.014,    21.689,    13.275,    25.185,    33.633,     0.833,     0.898,     1.731,     1.731, 0.000E+00, 0.000E+00,
    77.806,   721.107,   462.547,     4.355,    -0.015,    39.710,     0.000,     0.423,    55.647,  1251.960,     1.000,     4.329,   -93.450,     0.000,   260.519,   326.779,    15.729,    11.462,    25.184,    33.869,     0.855,     0.905,     1.760,     1.760, 0.000E+00, 0.000E+00,
    77.900,   960.565,   462.565,     4.323,    -0.011,    40.788,     0.000,     0.426,    55.665,  1251.960,     1.000,     4.322,   -87.019,     0.000,   260.806,   326.620,    13.316,     7.888,    25.182,    33.951,     0.865,     0.908,     1.774,     1.774, 0.000E+00, 0.000E+00,
    78.000,  1200.000,   462.585,     4.306,    -0.017,    47.621,     0.000,     0.429,    55.685,  1251.960,     1.000,     4.315,   -81.783,     0.000,   260.493,   326.532,    11.189,     4.555,    25.179,    33.917,     0.889,     0.917,     1.794,     1.794, 0.000E+00, 0.000E+00,
    78.100,  1200.000,   462.606,     4.295,    -0.023,    57.483,     0.000,     0.432,    55.706,  1251.960,     1.000,     4.308,   -74.120,     0.000,   261.112,   326.483,     8.255,     0.494,    25.175,    33.965,     0.906,     0.924,     1.831,     1.831, 0.000E+00, 0.000E+00,
    78.204,  1200.000,   462.624,     4.294,    -0.023,    35.341,     0.000,     0.435,    55.724,  1251.960,     1.000,     4.301,   -68.066,     0.000,   261.812,   326.479,     5.915,    -2.517,    25.184,    33.890,     0.955,     0.940,     1.889,     1.889, 0.000E+00, 0.000E+00,
    78.306,   718.788,   462.647,     4.294,    -0.020,    39.198,    28.661,     0.442,    55.747,  1251.960,     1.000,     4.294,   -39.616,    27.039,   256.834,   326.480,     2.464,    -5.456,    25.199,    33.661,     0.972,     0.945,     1.919,     1.919, 0.000E+00, 0.000E+00,
    78.400,   586.895,   462.667,     4.310,    -0.020,    43.113,   193.740,     0.440,    55.767,  1251.960,     1.000,     4.295,   131.941,   182.773,   264.299,   326.542,     0.180,   -11.590,    25.192,    33.906,     0.950,     0.937,     1.889,     1.889, 0.000E+00, 0.000E+00,
    78.500,   690.921,   462.687,     4.406,    -0.026,    40.146,   276.931,     0.437,    55.787,  1251.960,     1.000,     4.307,   241.311,   261.256,   279.086,   326.977,    -4.955,   -22.990,    25.184,    34.226,     0.934,     0.931,     1.866,     1.866, 0.000E+00, 0.000E+00,
    78.600,   577.196,   462.708,     4.518,    -0.030,    45.815,   371.612,     0.436,    55.808,  1251.960,     1.000,     4.322,   335.404,   350.577,   278.399,   327.517,    -4.245,   -29.700,    25.173,    34.549,     0.930,     0.929,     1.859,     1.859, 0.000E+00, 0.000E+00,
    78.704,   698.850,   462.728,     4.614,    -0.030,    39.214,   265.999,     0.436,    55.828,  1251.960,     1.000,     4.337,   216.054,   250.942,   265.572,   327.970,    -3.375,   -24.135,    25.161,    34.827,     0.926,     0.927,     1.853,     1.853, 0.000E+00, 0.000E+00,
    78.806,   705.698,   462.749,     4.575,    -0.029,    39.298,     2.334,     0.435,    55.849,  1251.960,     1.000,     4.334,   -58.942,     2.202,   256.657,   327.832,     1.006,   -11.038,    25.148,    35.045,     0.920,     0.927,     1.848,     1.848, 0.000E+00, 0.000E+00,
    78.900,   583.661,   462.768,     4.506,    -0.012,    43.133,     0.000,     0.434,    55.868,  1251.960,     1.000,     4.325,   -85.149,     0.000,   244.747,   327.491,     4.950,    -2.545,    25.139,    35.134,     0.902,     0.922,     1.825,     1.825, 0.000E+00, 0.000E+00,
    79.000,   713.777,   462.787,     4.441,    -0.002,    40.241,     0.000,     0.429,    55.887,  1251.960,     1.000,     4.316,   -97.033,     0.000,   242.301,   327.186,     9.091,     3.057,    25.132,    35.118,     0.866,     0.911,     1.779,     1.779, 0.000E+00, 0.000E+00,
    79.100,   591.300,   462.805,     4.403,     0.003,    47.206,     0.000,     0.430,    55.905,  1251.960,     1.000,     4.309,   -99.934,     0.000,   240.147,   326.995,     9.440,     3.646,    25.144,    35.167,     0.875,     0.914,     1.790,     1.790, 0.000E+00, 0.000E+00,
