$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
    94.400,   25.3310,   49.1838,    0.5054,    0.8751,
    94.500,   25.3321,   49.2891,    0.5009,    0.8754,
    94.600,   25.3348,   49.4481,    0.5037,    0.8798,
    94.708,   25.3394,   49.6534,    0.5116,    0.8870,
    94.802,   25.3445,   49.8406,    0.5191,    0.8937,
    94.900,   25.3429,   49.8037,    0.5000,    0.8840,
    95.000,   25.3477,   49.9676,    0.5037,    0.8890,
    95.100,   25.3522,   50.1068,    0.5050,    0.8925,
    95.201,   25.3561,   50.2201,    0.5031,    0.8945,
    95.303,   25.3593,   50.3092,    0.4977,    0.8948,
    95.400,   25.3616,   50.3758,    0.4891,    0.8934,
    95.500,   25.3633,   50.4219,    0.4776,    0.8906,
    95.600,   25.3648,   50.4500,    0.4633,    0.8862,
    95.701,   25.3662,   50.4582,    0.4441,    0.8798,
    95.801,   25.3675,   50.4521,    0.4248,    0.8727,
    95.900,   25.3686,   50.4400,    0.4050,    0.8650,
    96.000,   25.3697,   50.4149,    0.3833,    0.8564,
    96.100,   25.3704,   50.3596,    0.3562,    0.8456,
    96.201,   25.3710,   50.3321,    0.3394,    0.8373,
    96.303,   25.3717,   50.2763,    0.3221,    0.8278,
    96.400,   25.3725,   50.1608,    0.2994,    0.8157,
    96.500,   25.3742,   50.0470,    0.2817,    0.8048,
    96.600,   25.3770,   49.9086,    0.2654,    0.7937,
    96.708,   25.3807,   49.7620,    0.2510,    0.7833,
    96.802,   25.3844,   49.6448,    0.2406,    0.7750,
    96.900,   25.3882,   49.5555,    0.2329,    0.7686,
    97.000,   25.3914,   49.4957,    0.2272,    0.7639,
    97.100,   25.3931,   49.4244,    0.2197,    0.7584,
    97.201,   25.3927,   49.3588,    0.2150,    0.7539,
    97.304,   25.3906,   49.2670,    0.2106,    0.7493,
    97.400,   25.3878,   49.1529,    0.2057,    0.7442,
    97.500,   25.3864,   49.0340,    0.2002,    0.7384,
    97.600,   25.3858,   48.9236,    0.1950,    0.7325,
    97.700,   25.3846,   48.8060,    0.1890,    0.7265,
    97.801,   25.3821,   48.7515,    0.1866,    0.7235,
    97.900,   25.3768,   48.7049,    0.1854,    0.7215,
    98.000,   25.3692,   48.6593,    0.1854,    0.7204,
    98.100,   25.3615,   48.6147,    0.1854,    0.7194,
    98.202,   25.3564,   48.5740,    0.1845,    0.7176,
    98.303,   25.3552,   48.5245,    0.1823,    0.7142,
    98.400,   25.3576,   48.4661,    0.1792,    0.7096,
    98.500,   25.3619,   48.4170,    0.1764,    0.7051,
    98.600,   25.3584,   48.5763,    0.1776,    0.7071,
    98.701,   25.3625,   48.6373,    0.1777,    0.7059,
    98.804,   25.3653,   48.7778,    0.1799,    0.7072,
    98.900,   25.3667,   48.9749,    0.1833,    0.7107,
    99.000,   25.3673,   49.2338,    0.1882,    0.7159,
    99.100,   25.3672,   49.5185,    0.1939,    0.7222,
    99.204,   25.3668,   49.8112,    0.2013,    0.7295,
    99.302,   25.3664,   50.0034,    0.2058,    0.7339,
    99.400,   25.3670,   50.1635,    0.2091,    0.7372,
    99.500,   25.3671,   50.3472,    0.2129,    0.7413,
    99.600,   25.3649,   50.6620,    0.2216,    0.7500,
    99.700,   25.3604,   51.0770,    0.2317,    0.7616,
    99.801,   25.3545,   51.6412,    0.2477,    0.7786,
    99.900,   25.3496,   52.2005,    0.2642,    0.7962,
   100.000,   25.3484,   52.7384,    0.2809,    0.8133,
   100.100,   25.3524,   53.2265,    0.2945,    0.8277,
   100.200,   25.3532,   53.2898,    0.2968,    0.8280,
   100.303,   25.3611,   53.7195,    0.3059,    0.8384,
   100.400,   25.3717,   54.1348,    0.3139,    0.8475,
   100.500,   25.3731,   54.1524,    0.3121,    0.8448,
   100.600,   25.3846,   54.5201,    0.3197,    0.8521,
   100.700,   25.3946,   54.8229,    0.3287,    0.8580,
   100.801,   25.3948,   54.7775,    0.3323,    0.8545,
   100.900,   25.3987,   54.9469,    0.3485,    0.8590,
   101.000,   25.3978,   55.0220,    0.3680,    0.8622,
   101.100,   25.3927,   55.0206,    0.3930,    0.8644,
   101.200,   25.3853,   54.9367,    0.4138,    0.8636,
   101.303,   25.3814,   54.9880,    0.4341,    0.8659,
   101.400,   25.3764,   54.7397,    0.4233,    0.8551,
   101.500,   25.3706,   54.3729,    0.4032,    0.8412,
   101.600,   25.3693,   54.2694,    0.3944,    0.8349,
   101.700,   25.3618,   53.7855,    0.3813,    0.8220,
   101.803,   25.3522,   53.2704,    0.3814,    0.8123,
   101.900,   25.3411,   53.1481,    0.4068,    0.8136,
   102.000,   25.3211,   52.6340,    0.4345,    0.8119,
   102.100,   25.2975,   52.1005,    0.4681,    0.8125,
   102.200,   25.2727,   51.5546,    0.5021,    0.8139,
   102.302,   25.2486,   50.9916,    0.5331,    0.8148,
   102.400,   25.2289,   50.4760,    0.5567,    0.8145,
   102.500,   25.2131,   50.0866,    0.5781,    0.8151,
   102.600,   25.2042,   49.4860,    0.5825,    0.8117,
   102.700,   25.1971,   49.9938,    0.6157,    0.8206,
   102.801,   25.1949,   50.6400,    0.6440,    0.8298,
   102.900,   25.1975,   51.1093,    0.6615,    0.8371,
   103.000,   25.2037,   51.6375,    0.6737,    0.8440,
   103.100,   25.2129,   52.1884,    0.6791,    0.8500,
   103.200,   25.2245,   52.7331,    0.6781,    0.8548,
   103.302,   25.2364,   53.2541,    0.6778,    0.8596,
   103.400,   25.2471,   53.6937,    0.6801,    0.8633,
   103.500,   25.2562,   54.0622,    0.6856,    0.8666,
   103.600,   25.2645,   54.3978,    0.6934,    0.8697,
   103.700,   25.2625,   54.3049,    0.7054,    0.8697,
   103.801,   25.2672,   54.5489,    0.7116,    0.8717,
   103.900,   25.2705,   54.7521,    0.7153,    0.8730,
   104.000,   25.2723,   54.9200,    0.7180,    0.8739,
   104.100,   25.2705,   55.0430,    0.7384,    0.8765,
   104.202,   25.2160,   51.8791,    0.9473,    0.8637,
   104.301,   25.1528,   51.8500,    2.4719,    0.9601,
   104.400,   25.0654,   52.5929,    5.0334,    1.1258,
   104.500,   25.0325,   52.6868,    6.1600,    1.1996,
   104.600,   25.0120,   52.6866,    6.8954,    1.2481,
   104.700,   24.9961,   52.6276,    7.3754,    1.2815,
   104.802,   24.9797,   52.6109,    7.8445,    1.3155,
   104.900,   24.9526,   52.7961,    8.7277,    1.3792,
   105.000,   24.9111,   53.1231,   10.2046,    1.4803,
   105.100,   24.8826,   52.6985,   10.7309,    1.5237,
   105.200,   24.8312,   52.8001,   12.0701,    1.6179,
   105.300,   24.7825,   52.7785,   13.3911,    1.7032,
   105.400,   24.7260,   52.6337,   14.7597,    1.7963,
   105.500,   24.7216,   52.3258,   13.9785,    1.7669,
   105.600,   24.6185,   52.1602,   16.4449,    1.9474,
   105.700,   24.5344,   51.8770,   18.0598,    2.0794,
   105.803,   24.4571,   51.5920,   19.4014,    2.1941,
   105.900,   24.3994,   51.3128,   20.1951,    2.2656,
   106.000,   24.3282,   51.0128,   21.4058,    2.3659,
   106.100,   24.2591,   50.7055,   22.5533,    2.4599,
   106.200,   24.1975,   50.4239,   23.5952,    2.5405,
   106.301,   24.1462,   50.1965,   24.4117,    2.6040,
   106.400,   24.1114,   50.0394,   24.8799,    2.6434,
   106.500,   24.0960,   49.9960,   24.9274,    2.6538,
   106.600,   24.0545,   49.8389,   25.6660,    2.7075,
   106.700,   24.0547,   49.8389,   25.3844,    2.6947,
   106.801,   24.0570,   49.7984,   24.9901,    2.6749,
   106.900,   24.0300,   49.7067,   25.4314,    2.7090,
   107.000,   24.0426,   49.6557,   24.6892,    2.6691,
   107.100,   24.0560,   49.5253,   23.7970,    2.6205,
   107.200,   24.0388,   49.4531,   23.8873,    2.6354,
   107.301,   24.0544,   49.2534,   22.8098,    2.5757,
   107.400,   24.0608,   48.9743,   21.9352,    2.5283,
   107.500,   23.9478,   49.1724,   25.1058,    2.7451,
   107.600,   23.9484,   49.0392,   24.5324,    2.7187,
   107.700,   23.9317,   48.8535,   24.4251,    2.7205,
   107.801,   23.8980,   48.6271,   24.7473,    2.7497,
   107.900,   23.8591,   48.3847,   25.1696,    2.7867,
   108.000,   23.8201,   48.1446,   25.5560,    2.8223,
   108.100,   23.7531,   47.9662,   26.7898,    2.9153,
   108.200,   23.7368,   47.8535,   26.6619,    2.9186,
   108.301,   23.7234,   47.7732,   26.5300,    2.9206,
   108.400,   23.7005,   47.6774,   26.6431,    2.9391,
   108.500,   23.6615,   47.5418,   27.1577,    2.9838,
   108.600,   23.6131,   47.3766,   27.9272,    3.0446,
   108.700,   23.5726,   47.2484,   28.5137,    3.0942,
   108.801,   23.5544,   47.2162,   28.5691,    3.1111,
   108.900,   23.5634,   47.3032,   27.9925,    3.0881,
   109.000,   23.6087,   47.5335,   26.5741,    3.0110,
   109.100,   23.6291,   47.8011,   25.7270,    2.9793,
   109.200,   23.7568,   48.1591,   22.3850,    2.7659,
   109.302,   23.8329,   48.4298,   20.3345,    2.6395,
   109.400,   23.8982,   48.6144,   18.5804,    2.5281,
   109.500,   23.9654,   48.8005,   16.7898,    2.4139,
   109.600,   24.0004,   48.8677,   15.7699,    2.3485,
   109.700,   24.0219,   48.9365,   15.0576,    2.3055,
   109.802,   24.0350,   49.0141,   14.5262,    2.2767,
   109.900,   24.0376,   49.1072,   14.1956,    2.2651,
   110.000,   24.0248,   49.2265,   14.2486,    2.2824,
   110.100,   23.9989,   49.3488,   14.6170,    2.3244,
   110.200,   23.9593,   49.4495,   15.2830,    2.3888,
   110.302,   23.9090,   49.4904,   16.1397,    2.4691,
   110.400,   23.8488,   49.4665,   17.1242,    2.5607,
   110.500,   23.7860,   49.3986,   18.0858,    2.6514,
   110.600,   23.7293,   49.3147,   18.8783,    2.7299,
   110.700,   23.6842,   49.2483,   19.4069,    2.7876,
   110.802,   23.6433,   49.1875,   19.8144,    2.8374,
   110.900,   23.6705,   49.2958,   19.0803,    2.7863,
   111.000,   23.6562,   49.3342,   18.9954,    2.7982,
   111.100,   23.6641,   49.4472,   18.5216,    2.7789,
   111.200,   23.6929,   49.6268,   17.7212,    2.7296,
   111.302,   23.7319,   49.8291,   16.7887,    2.6657,
   111.400,   23.7662,   49.9989,   15.9662,    2.6074,
   111.500,   23.7811,   50.0980,   15.4619,    2.5753,
   111.600,   23.7732,   50.1312,   15.3303,    2.5766,
   111.700,   23.7529,   50.1513,   15.3762,    2.5967,
   111.800,   23.7320,   50.1609,   15.4156,    2.6169,
   111.900,   23.7206,   50.1859,   15.3210,    2.6238,
   112.000,   23.7236,   50.2450,   15.0516,    2.6112,
   112.100,   23.7397,   50.3418,   14.6273,    2.5806,
   112.200,   23.7611,   50.4538,   14.1731,    2.5436,
   112.302,   23.7746,   50.5474,   13.8660,    2.5187,
   112.400,   23.7757,   50.6249,   13.7493,    2.5128,
   112.500,   23.7698,   50.6977,   13.7045,    2.5170,
   112.600,   23.7611,   50.7572,   13.6934,    2.5248,
   112.700,   23.7566,   50.8200,   13.6316,    2.5267,
   112.802,   23.7504,   50.8673,   13.5806,    2.5296,
   112.900,   23.7405,   50.8883,   13.5745,    2.5367,
   113.000,   23.7308,   50.9088,   13.5802,    2.5442,
   113.100,   23.7226,   50.9456,   13.5868,    2.5507,
   113.200,   23.7176,   50.9978,   13.5630,    2.5532,
   113.303,   23.7198,   51.0636,   13.4310,    2.5447,
   113.400,   23.7300,   51.1338,   13.1807,    2.5238,
   113.500,   23.7460,   51.2027,   12.8320,    2.4930,
   113.600,   23.7620,   51.2517,   12.4697,    2.4606,
   113.700,   23.7756,   51.2890,   12.1360,    2.4315,
   113.800,   23.7861,   51.3201,   11.8434,    2.4069,
   113.900,   23.7802,   51.4680,   11.8657,    2.4166,
   114.000,   23.7921,   51.4752,   11.5337,    2.3879,
   114.100,   23.8080,   51.4385,   11.1051,    2.3495,
   114.200,   23.8228,   51.3528,   10.6537,    2.3096,
   114.300,   23.8274,   51.2621,   10.3530,    2.2862,
   114.400,   23.8196,   51.2020,   10.2716,    2.2853,
   114.500,   23.8038,   51.1694,   10.3274,    2.2990,
   114.600,   23.7862,   51.1529,   10.4243,    2.3170,
   114.700,   23.7670,   51.1481,   10.5529,    2.3385,
   114.800,   23.7420,   51.1569,   10.7706,    2.3694,
   114.900,   23.7062,   51.1911,   11.1691,    2.4188,
   115.000,   23.6650,   51.2336,   11.6446,    2.4769,
   115.100,   23.6291,   51.2690,   12.0154,    2.5257,
   115.200,   23.6030,   51.2977,   12.2129,    2.5578,
   115.302,   23.5819,   51.3328,   12.3244,    2.5816,
   115.400,   23.5588,   51.3807,   12.4681,    2.6090,
   115.500,   23.5272,   51.4406,   12.7196,    2.6490,
   115.600,   23.4922,   51.5002,   12.9935,    2.6921,
   115.700,   23.4648,   51.5632,   13.1441,    2.7221,
   115.800,   23.4468,   51.6403,   13.1586,    2.7370,
   115.900,   23.4358,   51.7217,   13.0804,    2.7412,
   116.000,   23.4345,   51.7974,   12.9041,    2.7336,
   116.100,   23.4425,   51.8910,   12.6251,    2.7137,
   116.200,   23.4109,   51.7642,   12.8891,    2.7495,
   116.303,   23.4370,   51.8979,   12.3997,    2.7054,
   116.400,   23.4659,   52.0264,   11.8845,    2.6576,
   116.500,   23.4971,   52.1685,   11.3520,    2.6070,
   116.600,   23.5250,   52.3172,   10.8967,    2.5626,
   116.700,   23.5487,   52.4490,   10.5108,    2.5244,
   116.800,   23.5682,   52.5626,   10.1820,    2.4920,
   116.902,   23.5857,   52.6646,    9.8775,    2.4620,
   117.000,   23.5525,   52.5393,   10.0978,    2.4982,
   117.100,   23.6224,   52.8018,    9.2392,    2.3979,
   117.200,   23.6421,   52.8183,    8.8827,    2.3619,
   117.302,   23.6080,   52.6157,    9.0191,    2.3936,
   117.400,   23.6107,   52.8018,    8.9834,    2.3923,
   117.500,   23.6162,   52.7972,    8.7624,    2.3753,
   117.600,   23.6118,   52.8205,    8.6845,    2.3745,
   117.700,   23.6017,   52.8764,    8.6936,    2.3836,
   117.800,   23.5894,   52.9494,    8.7454,    2.3969,
   117.900,   23.5794,   52.9946,    8.7506,    2.4051,
   118.000,   23.5736,   52.9902,    8.6651,    2.4040,
   118.100,   23.6299,   53.0993,    7.9432,    2.3172,
   118.200,   23.6365,   52.9631,    7.6332,    2.2914,
   118.303,   23.6403,   52.7882,    7.3204,    2.2668,
   118.400,   23.6353,   52.6635,    7.1405,    2.2573,
   118.500,   23.6186,   52.6483,    7.1610,    2.2707,
   118.600,   23.5934,   52.7089,    7.3273,    2.3011,
   118.700,   23.5622,   52.7894,    7.5700,    2.3411,
   118.801,   23.5263,   52.8725,    7.8566,    2.3876,
   118.900,   23.4901,   52.9521,    8.1474,    2.4347,
   119.000,   23.4558,   53.0309,    8.4144,    2.4788,
   119.100,   23.4274,   53.1045,    8.6161,    2.5143,
   119.200,   23.4040,   53.1705,    8.7563,    2.5420,
   119.303,   23.3825,   53.2377,    8.8706,    2.5664,
   119.400,   23.3582,   53.3309,    9.0374,    2.5961,
   119.500,   23.3263,   53.4753,    9.3151,    2.6390,
   119.600,   23.2918,   53.6347,    9.6310,    2.6854,
   119.700,   23.2578,   53.7724,    9.9178,    2.7289,
   119.801,   23.2591,   53.7693,    9.7833,    2.7196,
   119.900,   23.2382,   53.8819,    9.9149,    2.7442,
   120.000,   23.2223,   53.9893,    9.9815,    2.7610,
   120.100,   23.2130,   54.0986,    9.9818,    2.7688,
   120.200,   23.2081,   54.2045,    9.9333,    2.7703,
   120.300,   23.2020,   54.0971,    9.9135,    2.7796,
   120.400,   23.1929,   54.2272,    9.9038,    2.7871,
   120.500,   23.1825,   54.3473,    9.8853,    2.7950,
   120.600,   23.1722,   54.4375,    9.8500,    2.8011,
   120.700,   23.1651,   54.5146,    9.7811,    2.8023,
   120.800,   23.1614,   54.5922,    9.6704,    2.7977,
   120.900,   23.1654,   54.6734,    9.4995,    2.7841,
   121.000,   23.1769,   54.7466,    9.2551,    2.7598,
   121.100,   23.1602,   54.6465,    9.2386,    2.7718,
   121.200,   23.1830,   54.6854,    8.8657,    2.7278,
   121.300,   23.2138,   54.7212,    8.4271,    2.6735,
   121.400,   23.2518,   54.7288,    7.9099,    2.6079,
   121.500,   23.2974,   54.6576,    7.2593,    2.5249,
   121.600,   23.3372,   54.7470,    6.8080,    2.4654,
   121.700,   23.3865,   54.5373,    6.0560,    2.3694,
   121.800,   23.4291,   54.1349,    5.2620,    2.2699,
   121.900,   23.4532,   53.4479,    4.4671,    2.1731,
   122.000,   23.4784,   52.3293,    3.4127,    2.0418,
   122.100,   23.4585,   51.2821,    2.8486,    1.9686,
   122.200,   23.4453,   50.7029,    2.5202,    1.9255,
   122.302,   23.4235,   49.9066,    2.1989,    1.8743,
   122.400,   23.4102,   49.4521,    2.0203,    1.8425,
   122.500,   23.4058,   49.4150,    1.9788,    1.8347,
   122.600,   23.4059,   49.8638,    2.1344,    1.8620,
   122.700,   23.4054,   50.7214,    2.4993,    1.9241,
   122.802,   23.3984,   51.8076,    3.0543,    2.0156,
   122.900,   23.3436,   52.6230,    3.9433,    2.1514,
   123.000,   23.3063,   53.5102,    4.6724,    2.2712,
   123.100,   23.2618,   54.2396,    5.3987,    2.3885,
   123.200,   23.1832,   54.4398,    6.1956,    2.5198,
   123.301,   23.1444,   54.8424,    6.7256,    2.6063,
   123.400,   23.1130,   55.0888,    7.0841,    2.6666,
   123.500,   23.1039,   55.0185,    6.9888,    2.6638,
   123.600,   23.0919,   55.1226,    7.0356,    2.6792,
   123.700,   23.0912,   55.1819,    6.9424,    2.6733,
   123.801,   23.1028,   55.2109,    6.7205,    2.6467,
   123.900,   23.1088,   55.4228,    6.6691,    2.6426,
   124.000,   23.1426,   55.2754,    6.1327,    2.5685,
   124.100,   23.1810,   54.9590,    5.4722,    2.4738,
   124.200,   23.2469,   54.7319,    4.6223,    2.3460,
   124.302,   23.2723,   53.9494,    3.9010,    2.2310,
   124.400,   23.2865,   53.6131,    3.5209,    2.1715,
   124.500,   23.2916,   53.3126,    3.2674,    2.1268,
   124.600,   23.2880,   53.6580,    3.3675,    2.1495,
   124.700,   23.2736,   54.3106,    3.7003,    2.2131,
   124.802,   23.2456,   54.7871,    4.0646,    2.2764,
   124.900,   23.1791,   55.6402,    4.9659,    2.4346,
   125.000,   23.1478,   55.9885,    5.3020,    2.4987,
   125.100,   23.0831,   55.8670,    5.7676,    2.5899,
   125.200,   23.0594,   56.2821,    6.0770,    2.6471,
   125.302,   23.0429,   56.5620,    6.2436,    2.6802,
   125.400,   23.0344,   56.7381,    6.2842,    2.6931,
   125.500,   23.0321,   56.8671,    6.2399,    2.6932,
   125.600,   23.0351,   56.9473,    6.1268,    2.6831,
   125.700,   23.0403,   56.9666,    5.9756,    2.6664,
   125.802,   23.0510,   56.9295,    5.7311,    2.6351,
   125.900,   23.0678,   56.8366,    5.4242,    2.5924,
   126.000,   23.0902,   56.6470,    5.0261,    2.5348,
   126.100,   23.1361,   56.5573,    4.4593,    2.4476,
   126.200,   23.1617,   56.0248,    3.8941,    2.3602,
   126.302,   23.1819,   55.2845,    3.3221,    2.2636,
   126.400,   23.1936,   54.8799,    2.9823,    2.2066,
   126.500,   23.2144,   53.8447,    2.3693,    2.0867,
   126.600,   23.2165,   52.9966,    2.0463,    2.0083,
   126.700,   23.2172,   52.7729,    1.8991,    1.9799,
   126.800,   23.2172,   52.3034,    1.7346,    1.9348,
   126.900,   23.2166,   52.1045,    1.6460,    1.9113,
   127.000,   23.2137,   52.1950,    1.6444,    1.9125,
   127.100,   23.2138,   52.4048,    1.6272,    1.9191,
   127.200,   23.2077,   52.9766,    1.7568,    1.9597,
   127.303,   23.1926,   53.7606,    2.0287,    2.0289,
   127.400,   23.1841,   54.3761,    2.1951,    2.0780,
   127.500,   23.1747,   55.0236,    2.3810,    2.1315,
   127.600,   23.1663,   55.2350,    2.4538,    2.1499,
   127.700,   23.1431,   55.9044,    2.7797,    2.2280,
   127.801,   23.1308,   56.5466,    2.9982,    2.2871,
   127.900,   23.1202,   57.0513,    3.1798,    2.3339,
   128.000,   23.1165,   57.0522,    3.1314,    2.3293,
   128.100,   23.1094,   57.6002,    3.3096,    2.3746,
   128.204,   23.1105,   57.6226,    3.2261,    2.3645,
   128.305,   23.1152,   57.5055,    3.0731,    2.3382,
   128.402,   23.1206,   57.3069,    2.8912,    2.3036,
   128.500,   23.1264,   57.1133,    2.7195,    2.2693,
   128.600,   23.1320,   56.9252,    2.5586,    2.2353,
   128.700,   23.1348,   56.7211,    2.4265,    2.2042,
   128.801,   23.1413,   56.9029,    2.3556,    2.2002,
   128.900,   23.1484,   56.6469,    2.1788,    2.1593,
   129.000,   23.1532,   56.5589,    2.0651,    2.1353,
   129.100,   23.1498,   56.7041,    2.0735,    2.1414,
   129.204,   23.1458,   56.9175,    2.0965,    2.1538,
   129.302,   23.1455,   57.1621,    2.0930,    2.1642,
   129.400,   23.1404,   57.6063,    2.1727,    2.1979,
   129.500,   23.1355,   57.6903,    2.1593,    2.1999,
   129.600,   23.1236,   58.2572,    2.3252,    2.2529,
   129.700,   23.1116,   58.7543,    2.4829,    2.3006,
   129.802,   23.0995,   59.1521,    2.6189,    2.3402,
   129.900,   23.0908,   59.4435,    2.7003,    2.3661,
   130.000,   23.0922,   59.6076,    2.6616,    2.3663,
   130.100,   23.0970,   59.6178,    2.5495,    2.3492,
   130.204,   23.1047,   59.4792,    2.3731,    2.3154,
   130.303,   23.1116,   59.2172,    2.1744,    2.2729,
   130.400,   23.1109,   58.8735,    2.0187,    2.2333,
   130.500,   23.1112,   58.3952,    1.8329,    2.1810,
   130.600,   23.1156,   58.1530,    1.6783,    2.1450,
   130.700,   23.1179,   57.2502,    1.4191,    2.0556,
   130.802,   23.1183,   56.2730,    1.2105,    1.9678,
   130.900,   23.1175,   55.8675,    1.0971,    1.9276,
   131.000,   23.1182,   55.0136,    0.9490,    1.8538,
   131.100,   23.1202,   54.3508,    0.8357,    1.7948,
   131.204,   23.1204,   54.1329,    0.7885,    1.7699,
   131.302,   23.1162,   54.5231,    0.8205,    1.7934,
   131.400,   23.1059,   55.4645,    0.9595,    1.8656,
   131.500,   23.0934,   56.6574,    1.1472,    1.9607,
   131.600,   23.0836,   57.2639,    1.2664,    2.0088,
   131.700,   23.0725,   58.3540,    1.4577,    2.0995,
   131.802,   23.0621,   59.2212,    1.6363,    2.1762,
   131.900,   23.0521,   59.8681,    1.7880,    2.2356,
   132.000,   23.0448,   59.8739,    1.7976,    2.2354,
   132.100,   23.0400,   60.1603,    1.8453,    2.2565,
   132.204,   23.0359,   60.3104,    1.8642,    2.2647,
   132.302,   23.0338,   60.3154,    1.8438,    2.2580,
   132.400,   23.0338,   60.2405,    1.7946,    2.2416,
   132.500,   23.0355,   60.1491,    1.7289,    2.2210,
   132.600,   23.0383,   60.0952,    1.6618,    2.2027,
   132.700,   23.0686,   60.2942,    1.4117,    2.1678,
   132.801,   23.0671,   60.2058,    1.3633,    2.1509,
   132.902,   23.0646,   60.0808,    1.3217,    2.1330,
   133.000,   23.0648,   59.8849,    1.2544,    2.1060,
   133.100,   23.0640,   59.1451,    1.1447,    2.0378,
   133.200,   23.0655,   59.3351,    1.1103,    2.0395,
   133.301,   23.0692,   58.9705,    1.0081,    1.9949,
   133.400,   23.0712,   58.6151,    0.9285,    1.9545,
   133.500,   23.0731,   58.2840,    0.8566,    1.9167,
   133.600,   23.0747,   58.0373,    0.8002,    1.8868,
   133.700,   23.0768,   57.8144,    0.7413,    1.8579,
   133.801,   23.0755,   57.7306,    0.7240,    1.8447,
   133.900,   23.0759,   57.6308,    0.6907,    1.8275,
   134.000,   23.0776,   57.4674,    0.6433,    1.8037,
   134.100,   23.0765,   57.3383,    0.6254,    1.7875,
   134.203,   23.0791,   57.0474,    0.5684,    1.7543,
   134.303,   23.0792,   56.8263,    0.5476,    1.7321,
   134.400,   23.0803,   56.5939,    0.5225,    1.7087,
   134.500,   23.0803,   56.6557,    0.5186,    1.7065,
   134.600,   23.0759,   57.2701,    0.5661,    1.7461,
   134.700,   23.0711,   58.1353,    0.6165,    1.8013,
   134.800,   23.0656,   59.0844,    0.6758,    1.8644,
   134.902,   23.0570,   59.9999,    0.7601,    1.9328,
   135.000,   23.0460,   60.8625,    0.8632,    2.0045,
   135.100,   23.0439,   60.9903,    0.8636,    2.0095,
   135.203,   23.0380,   61.7804,    0.9203,    2.0687,
   135.302,   23.0384,   62.3128,    0.9185,    2.0999,
   135.400,   23.0313,   62.7727,    0.9775,    2.1390,
   135.500,   23.0250,   62.7026,    0.9799,    2.1308,
   135.600,   23.0199,   63.1601,    1.0170,    2.1655,
   135.700,   23.0202,   63.4520,    0.9994,    2.1775,
   135.800,   23.0178,   63.5886,    0.9937,    2.1813,
   135.900,   23.0243,   63.5020,    0.8961,    2.1505,
   136.000,   23.0211,   63.3918,    0.8805,    2.1346,
   136.100,   23.0235,   63.1093,    0.8131,    2.0947,
   136.200,   23.0296,   62.6915,    0.7120,    2.0380,
   136.303,   23.0288,   62.9515,    0.7155,    2.0507,
   136.400,   23.0287,   62.7265,    0.6770,    2.0217,
   136.500,   23.0274,   62.5267,    0.6444,    1.9961,
   136.600,   23.0247,   62.4039,    0.6278,    1.9804,
   136.706,   23.0220,   62.2352,    0.6096,    1.9612,
   136.800,   23.0282,   61.7966,    0.5080,    1.9045,
   136.900,   23.0258,   61.3685,    0.4772,    1.8640,
   137.000,   23.0250,   60.7563,    0.4295,    1.8074,
   137.100,   23.0236,   60.0568,    0.3881,    1.7474,
   137.200,   23.0244,   59.5590,    0.3174,    1.6924,
   137.302,   23.0249,   58.5343,    0.2646,    1.6115,
   137.400,   23.0272,   57.4605,    0.2242,    1.5332,
   137.500,   23.0310,   56.3798,    0.1959,    1.4612,
   137.600,   23.0350,   55.2887,    0.1625,    1.3895,
   137.700,   23.0386,   54.4443,    0.1437,    1.3374,
   137.802,   23.0430,   53.7436,    0.1296,    1.2948,
   137.902,   23.0406,   53.8775,    0.1258,    1.2912,
   138.000,   23.0417,   53.8301,    0.1287,    1.2862,
   138.100,   23.0435,   53.9129,    0.1435,    1.2978,
   138.200,   23.0296,   55.7012,    0.1918,    1.3979,
   138.302,   23.0113,   57.9076,    0.2721,    1.5349,
   138.400,   22.9952,   59.9492,    0.3542,    1.6704,
   138.500,   22.9775,   61.3995,    0.4872,    1.7924,
   138.600,   22.9599,   62.9418,    0.6081,    1.9174,
   138.700,   22.9512,   63.9246,    0.6689,    1.9940,
   138.802,   22.9505,   63.9767,    0.6567,    1.9883,
   138.900,   22.9531,   64.1446,    0.6225,    1.9845,
   139.000,   22.9605,   64.0075,    0.5495,    1.9494,
   139.100,   22.9629,   63.8506,    0.5201,    1.9240,
   139.200,   22.9597,   64.2830,    0.5409,    1.9514,
   139.302,   22.9619,   64.0409,    0.5124,    1.9201,
   139.405,   22.9660,   63.5960,    0.4711,    1.8725,
   139.500,   22.9739,   62.9903,    0.4062,    1.8085,
   139.600,   22.9804,   62.4747,    0.3557,    1.7549,
   139.700,   22.9780,   63.0008,    0.3489,    1.7756,
   139.802,   22.9766,   63.0268,    0.3474,    1.7698,
   139.902,   22.9761,   63.0254,    0.3383,    1.7596,
   140.000,   22.9744,   63.1065,    0.3377,    1.7571,
   140.100,   22.9745,   63.1305,    0.3195,    1.7458,
   140.202,   22.9753,   62.9983,    0.2974,    1.7232,
   140.303,   22.9799,   62.6001,    0.2547,    1.6766,
   140.400,   22.9823,   62.2752,    0.2292,    1.6410,
   140.500,   22.9809,   62.2428,    0.2265,    1.6317,
   140.600,   22.9805,   62.2749,    0.2149,    1.6227,
   140.700,   22.9802,   62.3038,    0.2046,    1.6138,
