$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:408.     

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
    91.500,   25.3666,   49.1943,    1.2109,    1.0294,
    91.600,   25.3691,   49.2491,    1.2063,    1.0300,
    91.703,   25.3714,   49.2943,    1.2013,    1.0302,
    91.806,   25.3790,   49.4846,    1.2352,    1.0399,
    91.900,   25.3800,   49.5013,    1.2184,    1.0372,
    92.000,   25.3854,   49.6568,    1.2393,    1.0425,
    92.100,   25.3911,   49.8580,    1.2696,    1.0487,
    92.205,   25.3935,   49.9558,    1.2706,    1.0497,
    92.302,   25.3954,   50.0525,    1.2708,    1.0504,
    92.400,   25.3924,   49.9748,    1.2239,    1.0420,
    92.500,   25.3938,   50.0721,    1.2214,    1.0425,
    92.600,   25.3949,   50.1670,    1.2166,    1.0425,
    92.701,   25.3952,   50.2396,    1.2068,    1.0415,
    92.805,   25.3945,   50.2904,    1.1870,    1.0386,
    92.900,   25.3931,   50.3098,    1.1621,    1.0346,
    93.000,   25.3911,   50.3163,    1.1328,    1.0296,
    93.100,   25.3891,   50.3272,    1.1050,    1.0249,
    93.204,   25.3935,   50.5630,    1.1349,    1.0325,
    93.301,   25.3928,   50.6211,    1.1202,    1.0304,
    93.400,   25.3923,   50.6883,    1.1071,    1.0286,
    93.500,   25.3917,   50.7515,    1.0920,    1.0265,
    93.600,   25.3912,   50.8075,    1.0779,    1.0244,
    93.708,   25.3910,   50.8787,    1.0651,    1.0227,
    93.804,   25.3915,   50.9633,    1.0581,    1.0222,
    93.900,   25.3923,   51.0601,    1.0541,    1.0223,
    94.000,   25.3930,   51.1510,    1.0482,    1.0221,
    94.100,   25.3932,   51.2303,    1.0382,    1.0210,
    94.204,   25.3927,   51.2839,    1.0232,    1.0187,
    94.300,   25.3920,   51.3283,    1.0060,    1.0158,
    94.400,   25.3914,   51.3797,    0.9899,    1.0131,
    94.500,   25.3918,   51.4622,    0.9813,    1.0123,
    94.600,   25.3929,   51.5618,    0.9792,    1.0129,
    94.708,   25.3946,   51.6843,    0.9803,    1.0144,
    94.802,   25.3960,   51.7963,    0.9807,    1.0156,
    94.900,   25.3974,   51.9120,    0.9810,    1.0166,
    95.000,   25.3957,   51.8937,    0.9482,    1.0102,
    95.100,   25.3968,   51.9971,    0.9464,    1.0107,
    95.201,   25.3975,   52.0856,    0.9402,    1.0103,
    95.303,   25.3977,   52.1625,    0.9305,    1.0091,
    95.400,   25.3993,   52.3261,    0.9422,    1.0126,
    95.500,   25.3988,   52.3773,    0.9273,    1.0101,
    95.600,   25.3982,   52.4237,    0.9120,    1.0072,
    95.701,   25.3974,   52.4610,    0.8923,    1.0034,
    95.801,   25.3966,   52.4912,    0.8734,    0.9994,
    95.900,   25.3957,   52.5096,    0.8513,    0.9947,
    96.000,   25.3946,   52.5102,    0.8250,    0.9889,
    96.100,   25.3934,   52.5050,    0.7961,    0.9823,
    96.201,   25.3934,   52.6165,    0.7958,    0.9836,
    96.303,   25.3917,   52.5782,    0.7600,    0.9750,
    96.400,   25.3903,   52.5298,    0.7245,    0.9657,
    96.500,   25.3891,   52.4754,    0.6901,    0.9560,
    96.600,   25.3883,   52.4068,    0.6527,    0.9448,
    96.708,   25.3878,   52.4943,    0.6432,    0.9438,
    96.802,   25.3873,   52.4488,    0.6126,    0.9344,
    96.900,   25.3869,   52.4266,    0.5865,    0.9263,
    97.000,   25.3865,   52.4296,    0.5663,    0.9201,
    97.100,   25.3853,   52.4287,    0.5461,    0.9139,
    97.201,   25.3828,   52.4015,    0.5258,    0.9073,
    97.304,   25.3789,   52.3383,    0.5044,    0.9000,
    97.400,   25.3747,   52.2615,    0.4848,    0.8928,
    97.500,   25.3716,   52.1901,    0.4658,    0.8854,
    97.600,   25.3701,   52.3348,    0.4644,    0.8873,
    97.700,   25.3688,   52.3000,    0.4480,    0.8808,
    97.801,   25.3678,   52.2961,    0.4351,    0.8756,
    97.900,   25.3669,   52.3099,    0.4242,    0.8714,
    98.000,   25.3658,   52.3424,    0.4158,    0.8683,
    98.100,   25.3645,   52.3890,    0.4101,    0.8662,
    98.202,   25.3632,   52.4305,    0.4038,    0.8639,
    98.303,   25.3622,   52.4534,    0.3962,    0.8607,
    98.400,   25.3612,   52.4641,    0.3886,    0.8572,
    98.500,   25.3607,   52.5025,    0.3850,    0.8551,
    98.600,   25.3609,   52.6046,    0.3882,    0.8556,
    98.701,   25.3622,   52.7999,    0.4002,    0.8600,
    98.804,   25.3648,   53.1010,    0.4208,    0.8685,
    98.900,   25.3678,   53.4330,    0.4430,    0.8785,
    99.000,   25.3707,   53.7602,    0.4622,    0.8878,
    99.100,   25.3733,   54.0630,    0.4797,    0.8964,
    99.204,   25.3753,   54.3339,    0.4958,    0.9041,
    99.302,   25.3767,   54.5779,    0.5117,    0.9111,
    99.400,   25.3787,   54.8236,    0.5266,    0.9177,
    99.500,   25.3812,   55.0866,    0.5434,    0.9251,
    99.600,   25.3809,   55.1209,    0.5415,    0.9232,
    99.700,   25.3847,   55.4636,    0.5650,    0.9343,
    99.801,   25.3888,   55.8321,    0.5919,    0.9471,
    99.900,   25.3904,   55.9627,    0.5951,    0.9491,
   100.000,   25.3943,   56.2986,    0.6212,    0.9610,
   100.100,   25.3975,   56.5848,    0.6448,    0.9712,
   100.200,   25.3990,   56.6381,    0.6380,    0.9692,
   100.303,   25.4017,   56.8696,    0.6556,    0.9765,
   100.400,   25.4039,   57.0618,    0.6674,    0.9818,
   100.500,   25.4058,   57.2241,    0.6747,    0.9853,
   100.600,   25.4071,   57.2264,    0.6588,    0.9805,
   100.700,   25.4085,   57.3603,    0.6637,    0.9829,
   100.801,   25.4087,   57.4493,    0.6662,    0.9839,
   100.900,   25.4072,   57.5129,    0.6743,    0.9850,
   101.000,   25.4036,   57.5508,    0.6900,    0.9869,
   101.100,   25.3971,   57.5589,    0.7149,    0.9896,
   101.200,   25.3892,   57.5196,    0.7398,    0.9910,
   101.303,   25.3817,   57.5584,    0.7720,    0.9957,
   101.400,   25.3768,   57.4667,    0.7742,    0.9916,
   101.500,   25.3746,   57.3439,    0.7575,    0.9829,
   101.600,   25.3736,   57.1754,    0.7277,    0.9702,
   101.700,   25.3706,   57.1647,    0.7282,    0.9675,
   101.803,   25.3660,   56.9436,    0.7114,    0.9554,
   101.900,   25.3544,   56.9006,    0.7481,    0.9599,
   102.000,   25.3417,   56.6366,    0.7563,    0.9536,
   102.100,   25.3275,   56.3353,    0.7600,    0.9469,
   102.200,   25.3140,   56.0489,    0.7594,    0.9405,
   102.302,   25.3059,   56.0797,    0.7735,    0.9436,
   102.400,   25.2993,   55.9028,    0.7609,    0.9363,
   102.500,   25.2942,   55.7774,    0.7506,    0.9303,
   102.600,   25.2911,   55.7479,    0.7452,    0.9270,
   102.700,   25.2892,   55.7610,    0.7372,    0.9241,
   102.801,   25.2917,   55.9656,    0.7196,    0.9238,
   102.900,   25.2949,   56.2386,    0.7226,    0.9287,
   103.000,   25.3012,   56.6607,    0.7364,    0.9385,
   103.100,   25.3078,   57.0878,    0.7489,    0.9483,
   103.200,   25.3147,   57.5041,    0.7588,    0.9574,
   103.302,   25.3183,   57.6232,    0.7538,    0.9555,
   103.400,   25.3247,   57.9963,    0.7614,    0.9630,
   103.500,   25.3299,   58.3187,    0.7684,    0.9694,
   103.600,   25.3344,   58.6189,    0.7752,    0.9753,
   103.700,   25.3377,   58.8669,    0.7804,    0.9798,
   103.801,   25.3403,   59.0970,    0.7859,    0.9837,
   103.900,   25.3412,   59.0446,    0.7790,    0.9764,
   104.000,   25.3427,   59.4217,    0.7896,    0.9874,
   104.100,   25.3405,   59.3018,    0.7973,    0.9801,
   104.202,   25.3016,   58.4022,    1.2445,    0.9945,
   104.301,   25.1899,   57.5708,    3.8393,    1.1483,
   104.400,   25.0296,   56.2636,    8.0017,    1.3850,
   104.500,   24.9663,   55.4309,    9.7354,    1.4784,
   104.600,   24.9435,   54.9552,   10.4424,    1.5142,
   104.700,   24.9255,   54.6864,   10.9601,    1.5437,
   104.802,   24.9153,   54.4370,   11.1379,    1.5517,
   104.900,   24.8926,   54.2524,   11.7561,    1.5900,
   105.000,   24.8592,   53.9969,   12.6693,    1.6462,
   105.100,   24.8205,   53.6514,   13.3777,    1.7013,
   105.200,   24.7746,   53.3304,   14.2642,    1.7658,
   105.300,   24.7213,   53.0393,   15.6458,    1.8525,
   105.400,   24.6676,   52.7102,   16.8178,    1.9305,
   105.500,   24.5965,   52.3491,   18.1841,    2.0362,
   105.600,   24.5242,   51.9790,   19.3944,    2.1369,
   105.700,   24.4381,   51.5675,   20.8875,    2.2592,
   105.803,   24.3457,   51.1053,   22.3917,    2.3849,
   105.900,   24.2404,   50.4325,   24.3931,    2.5245,
   106.000,   24.1541,   49.9561,   25.6221,    2.6338,
   106.100,   24.0697,   49.4449,   26.9890,    2.7393,
   106.200,   23.9770,   48.7915,   28.9158,    2.8564,
   106.301,   23.8994,   48.2999,   30.3938,    2.9516,
   106.400,   23.8384,   47.9454,   31.4264,    3.0246,
   106.500,   23.7898,   47.7010,   32.1956,    3.0806,
   106.600,   23.7336,   47.3628,   33.2451,    3.1475,
   106.700,   23.6948,   47.1739,   33.8794,    3.1916,
   106.801,   23.6569,   46.9847,   34.5297,    3.2352,
   106.900,   23.6290,   46.8755,   34.9452,    3.2655,
   107.000,   23.5917,   46.6810,   35.5707,    3.3084,
   107.100,   23.5781,   46.6719,   35.6579,    3.3200,
   107.200,   23.5784,   46.7535,   35.4409,    3.3122,
   107.301,   23.5423,   46.5628,   35.9688,    3.3510,
   107.400,   23.4989,   46.3190,   36.6797,    3.4001,
   107.500,   23.4078,   45.7469,   38.4054,    3.5143,
   107.600,   23.3582,   45.4839,   39.2472,    3.5718,
   107.700,   23.3119,   45.2510,   39.9308,    3.6216,
   107.801,   23.2531,   44.9312,   40.8695,    3.6868,
   107.900,   23.1946,   44.6127,   41.8023,    3.7527,
   108.000,   23.1201,   44.1671,   43.2026,    3.8387,
   108.100,   23.0497,   43.7766,   44.4245,    3.9204,
   108.200,   23.0043,   43.5622,   45.0497,    3.9684,
   108.301,   22.9706,   43.4395,   45.3674,    4.0014,
   108.400,   22.8936,   42.9836,   46.8544,    4.0934,
   108.500,   22.8467,   42.7554,   47.5510,    4.1449,
   108.600,   22.8214,   42.7018,   47.6029,    4.1672,
   108.700,   22.7998,   42.6654,   47.6160,    4.1861,
   108.801,   22.7739,   42.5694,   47.9163,    4.2143,
   108.900,   22.7619,   42.5850,   47.8578,    4.2242,
   109.000,   22.7646,   42.7062,   47.4963,    4.2155,
   109.100,   22.7416,   42.6439,   47.8094,    4.2406,
   109.200,   22.7548,   42.8334,   47.2695,    4.2203,
   109.302,   22.7699,   43.0377,   46.6250,    4.1960,
   109.400,   22.7842,   43.2320,   45.9896,    4.1723,
   109.500,   22.7967,   43.4144,   45.3861,    4.1505,
   109.600,   22.8076,   43.5835,   44.8068,    4.1305,
   109.700,   22.8146,   43.7225,   44.3188,    4.1156,
   109.802,   22.8212,   43.8551,   43.7945,    4.1002,
   109.900,   22.8236,   43.9636,   43.3250,    4.0896,
   110.000,   22.8184,   44.0229,   43.0502,    4.0900,
   110.100,   22.7923,   43.9762,   43.0054,    4.1169,
   110.200,   22.7706,   43.9249,   43.0851,    4.1387,
   110.302,   22.7381,   43.7922,   43.5114,    4.1759,
   110.400,   22.7048,   43.6595,   43.8967,    4.2129,
   110.500,   22.6784,   43.5790,   44.0338,    4.2398,
   110.600,   22.6534,   43.4995,   44.2894,    4.2674,
   110.700,   22.6390,   43.5003,   44.2781,    4.2799,
   110.802,   22.6277,   43.5221,   44.2145,    4.2884,
   110.900,   22.6214,   43.5766,   44.0082,    4.2896,
   111.000,   22.6246,   43.6973,   43.4605,    4.2761,
   111.100,   22.6381,   43.8866,   42.5351,    4.2466,
   111.200,   22.6620,   44.1452,   41.2622,    4.2013,
   111.302,   22.6937,   44.4539,   39.7429,    4.1439,
   111.400,   22.7265,   44.7656,   38.1912,    4.0840,
   111.500,   22.7486,   45.0011,   36.9823,    4.0394,
   111.600,   22.7561,   45.1377,   36.2277,    4.0165,
   111.700,   22.7632,   45.2775,   35.5219,    3.9962,
   111.800,   22.8118,   45.6544,   33.8161,    3.9161,
   111.900,   22.8316,   45.8642,   32.8420,    3.8772,
   112.000,   22.8525,   46.0764,   31.8514,    3.8364,
   112.100,   22.8783,   46.3161,   30.7635,    3.7887,
   112.200,   22.9016,   46.5373,   29.8327,    3.7467,
   112.302,   22.9111,   46.6762,   29.3446,    3.7276,
   112.400,   22.9047,   46.7247,   29.3432,    3.7345,
   112.500,   22.9059,   46.8222,   29.1401,    3.7304,
   112.600,   22.9111,   46.9408,   28.8626,    3.7209,
   112.700,   22.9116,   47.0322,   28.6660,    3.7173,
   112.802,   22.9030,   47.0745,   28.6305,    3.7257,
   112.900,   22.8857,   47.0603,   28.7922,    3.7468,
   113.000,   22.8646,   47.0207,   29.0795,    3.7752,
   113.100,   22.8413,   46.9701,   29.4837,    3.8089,
   113.200,   22.8184,   46.9200,   29.9106,    3.8426,
   113.303,   22.8054,   46.9300,   30.0663,    3.8603,
   113.400,   22.8033,   47.0020,   29.9277,    3.8605,
   113.500,   22.8050,   47.1006,   29.6745,    3.8544,
   113.600,   22.8054,   47.1903,   29.4623,    3.8503,
   113.700,   22.8022,   47.2569,   29.3687,    3.8525,
   113.800,   22.8000,   47.3272,   29.2798,    3.8540,
   113.900,   22.8034,   47.4308,   29.0660,    3.8471,
   114.000,   22.8160,   47.5808,   28.6675,    3.8265,
   114.100,   22.8454,   47.8203,   27.9657,    3.7820,
   114.200,   22.8874,   48.1199,   27.0971,    3.7208,
   114.300,   22.9092,   48.3021,   26.6581,    3.6899,
   114.400,   22.8885,   48.2544,   27.0172,    3.7208,
   114.500,   22.8401,   48.0603,   27.8217,    3.7903,
   114.600,   22.7844,   47.8220,   28.7204,    3.8690,
   114.700,   22.7234,   47.5524,   29.6906,    3.9540,
   114.800,   22.6458,   47.1879,   30.9450,    4.0620,
   114.900,   22.4765,   46.3062,   33.8881,    4.3028,
   115.000,   22.4118,   46.0007,   34.8720,    4.3907,
   115.100,   22.3676,   45.8200,   35.3628,    4.4470,
   115.200,   22.3395,   45.7394,   35.4676,    4.4775,
   115.302,   22.3195,   45.7098,   35.3620,    4.4945,
   115.400,   22.3027,   45.6978,   35.1655,    4.5055,
   115.500,   22.3019,   45.7841,   34.5841,    4.4890,
   115.600,   22.2866,   45.7861,   34.2958,    4.4938,
   115.700,   22.2764,   45.8222,   33.8865,    4.4890,
   115.800,   22.2708,   45.8896,   33.3552,    4.4750,
   115.900,   22.2667,   45.9614,   32.7962,    4.4576,
   116.000,   22.2659,   46.0445,   32.2646,    4.4405,
   116.100,   22.2687,   46.1557,   31.7065,    4.4215,
   116.200,   22.2750,   46.2925,   31.0844,    4.3986,
   116.303,   22.3112,   46.6092,   29.9224,    4.3307,
   116.400,   22.3514,   46.9473,   28.7293,    4.2576,
   116.500,   22.4130,   47.4127,   27.2577,    4.1549,
   116.600,   22.4780,   47.8903,   25.8826,    4.0519,
   116.700,   22.5387,   48.3318,   24.6939,    3.9587,
   116.800,   22.5952,   48.7412,   23.6321,    3.8729,
   116.902,   22.7861,   49.8390,   20.9428,    3.6087,
   117.000,   22.8452,   50.2328,   20.0058,    3.5235,
   117.100,   22.7916,   50.0792,   20.4415,    3.5886,
   117.200,   22.8675,   50.5527,   19.3787,    3.4839,
   117.302,   22.9322,   50.9529,   18.4815,    3.3947,
   117.400,   22.9740,   51.2260,   17.8691,    3.3360,
   117.500,   22.9936,   51.3951,   17.5094,    3.3066,
   117.600,   22.9885,   51.4586,   17.4264,    3.3095,
   117.700,   22.9729,   51.4869,   17.4725,    3.3270,
   117.800,   22.9550,   51.5027,   17.5733,    3.3490,
   117.900,   22.9457,   51.5444,   17.5900,    3.3597,
   118.000,   22.9501,   51.6455,   17.4508,    3.3521,
   118.100,   22.9656,   51.7842,   17.1969,    3.3299,
   118.200,   22.9872,   51.9306,   16.8871,    3.2996,
   118.303,   23.0020,   52.0372,   16.6511,    3.2785,
   118.400,   22.9301,   51.8620,   17.3836,    3.3761,
   118.500,   22.9039,   51.8232,   17.6082,    3.4121,
   118.600,   22.8568,   51.6944,   18.0633,    3.4765,
   118.700,   22.7960,   51.4956,   18.6646,    3.5588,
   118.801,   22.8244,   51.6622,   18.2125,    3.5156,
   118.900,   22.7592,   51.4480,   18.8378,    3.6026,
   119.000,   22.6907,   51.2087,   19.4976,    3.6944,
   119.100,   22.6272,   50.9831,   20.1030,    3.7802,
   119.200,   22.5716,   50.7883,   20.6166,    3.8555,
   119.303,   22.5173,   50.5965,   21.1082,    3.9290,
   119.400,   22.4465,   50.3079,   21.8209,    4.0278,
   119.500,   22.3503,   49.8734,   22.9043,    4.1686,
   119.600,   22.2655,   49.4878,   23.8823,    4.2962,
   119.700,   22.2113,   49.2660,   24.4609,    4.3776,
   119.801,   22.1938,   49.2513,   24.4859,    4.3977,
   119.900,   22.1912,   49.3218,   24.2627,    4.3916,
   120.000,   22.1929,   49.4207,   23.9547,    4.3772,
   120.100,   22.1944,   49.5204,   23.6424,    4.3634,
   120.200,   22.2220,   49.7622,   22.9161,    4.3027,
   120.300,   22.2272,   49.8834,   23.2736,    4.3064,
   120.400,   22.2334,   50.0097,   22.8462,    4.2823,
   120.500,   22.2838,   50.3744,   21.7547,    4.1813,
   120.600,   22.3028,   50.5661,   21.1687,    4.1349,
   120.700,   22.3259,   50.7760,   20.5531,    4.0824,
   120.800,   22.3563,   51.0281,   19.8469,    4.0183,
   120.900,   22.3911,   51.3012,   19.1085,    3.9480,
   121.000,   22.4463,   51.6780,   18.1526,    3.8478,
   121.100,   22.5142,   52.1231,   17.1183,    3.7332,
   121.200,   22.5875,   52.5894,   16.1234,    3.6182,
   121.300,   22.6708,   53.0920,   15.1138,    3.4973,
   121.400,   22.7586,   53.5838,   14.1371,    3.3782,
   121.500,   22.8448,   54.0206,   13.2173,    3.2656,
   121.600,   22.9176,   54.3496,   12.4298,    3.1698,
   121.700,   22.9446,   54.5452,   12.1077,    3.1336,
   121.800,   23.0084,   54.7484,   11.4070,    3.0470,
   121.900,   23.0579,   54.7939,   10.7693,    2.9698,
   122.000,   23.0676,   54.7924,   10.5609,    2.9495,
   122.100,   23.0945,   54.6871,   10.0507,    2.8924,
   122.200,   23.1129,   54.5365,    9.5793,    2.8426,
   122.302,   23.1211,   54.3712,    9.2069,    2.8064,
   122.400,   23.1195,   54.2742,    9.0105,    2.7917,
   122.500,   23.1078,   54.2957,    9.0533,    2.8061,
   122.600,   23.0751,   54.4129,    9.4241,    2.8644,
   122.700,   23.0224,   54.5717,   10.0544,    2.9594,
   122.802,   22.9567,   54.7173,   10.8211,    3.0760,
   122.900,   22.9173,   54.7465,   11.1441,    3.1343,
   123.000,   22.8494,   54.8204,   11.8235,    3.2431,
   123.100,   22.8112,   54.8248,   12.3232,    3.3043,
   123.200,   22.7520,   54.8327,   12.8123,    3.3883,
   123.301,   22.7408,   54.8874,   12.7403,    3.3954,
   123.400,   22.7041,   54.8886,   12.9658,    3.4423,
   123.500,   22.6790,   54.9088,   13.0556,    3.4702,
   123.600,   22.6689,   54.9652,   13.0023,    3.4770,
   123.700,   22.6712,   55.0621,   12.8332,    3.4665,
   123.801,   22.6850,   55.1956,   12.5644,    3.4403,
   123.900,   22.7091,   55.3502,   12.1988,    3.3990,
   124.000,   22.7092,   55.4633,   12.1070,    3.3954,
   124.100,   22.7522,   55.6270,   11.5700,    3.3272,
   124.200,   22.7677,   55.7455,   11.3393,    3.3024,
   124.302,   22.8104,   55.8158,   10.7773,    3.2308,
   124.400,   22.8440,   55.8316,   10.2744,    3.1688,
   124.500,   22.8590,   55.8844,    9.9892,    3.1383,
   124.600,   22.8497,   56.0057,   10.0200,    3.1522,
   124.700,   22.8193,   56.1117,   10.2774,    3.1983,
   124.802,   22.7683,   56.2061,   10.7047,    3.2718,
   124.900,   22.7491,   56.2711,   10.7579,    3.2890,
   125.000,   22.7013,   56.3093,   11.1137,    3.3539,
   125.100,   22.7194,   56.4093,   11.0419,    3.3302,
   125.200,   22.6962,   56.4799,   11.0840,    3.3569,
   125.302,   22.6820,   56.5598,   11.1029,    3.3725,
   125.400,   22.6777,   56.6513,   11.0325,    3.3735,
   125.500,   22.6810,   56.7647,   10.8875,    3.3633,
   125.600,   22.6892,   56.8833,   10.6985,    3.3459,
   125.700,   22.7017,   57.0000,   10.4798,    3.3223,
   125.802,   22.7245,   57.1537,   10.1545,    3.2829,
   125.900,   22.7511,   57.2905,    9.8079,    3.2388,
   126.000,   22.7821,   57.4026,    9.4212,    3.1881,
   126.100,   22.7942,   57.5026,    9.2344,    3.1681,
   126.200,   22.8334,   57.5361,    8.7185,    3.0994,
   126.302,   22.8710,   57.4742,    8.1652,    3.0251,
   126.400,   22.8834,   57.4566,    7.9269,    2.9970,
   126.500,   22.9106,   57.2627,    7.4063,    2.9267,
   126.600,   22.9301,   57.0359,    6.9517,    2.8651,
   126.700,   22.9438,   56.8300,    6.5760,    2.8145,
   126.800,   22.9360,   56.9448,    6.6057,    2.8296,
   126.900,   22.9378,   56.9193,    6.4494,    2.8143,
   127.000,   22.9304,   56.9987,    6.4404,    2.8234,
   127.100,   22.9128,   57.1749,    6.5791,    2.8570,
   127.200,   22.8878,   57.4153,    6.8155,    2.9072,
   127.303,   22.8585,   57.6643,    7.0929,    2.9643,
   127.400,   22.8515,   57.7169,    7.0377,    2.9654,
   127.500,   22.8217,   57.9663,    7.3196,    3.0235,
   127.600,   22.7851,   58.1888,    7.8446,    3.1053,
   127.700,   22.7583,   58.3738,    8.0723,    3.1540,
   127.801,   22.7298,   58.5587,    8.2869,    3.2015,
   127.900,   22.7352,   58.6527,    8.1150,    3.1837,
   128.000,   22.7221,   58.7881,    8.1511,    3.2011,
   128.100,   22.6946,   58.9356,    8.2550,    3.2374,
   128.204,   22.6968,   59.0321,    8.1708,    3.2308,
   128.305,   22.7066,   59.1204,    8.0141,    3.2114,
   128.402,   22.7205,   59.2059,    7.8092,    3.1841,
   128.500,   22.7322,   59.2850,    7.6212,    3.1592,
   128.600,   22.7433,   59.3673,    7.4375,    3.1347,
   128.700,   22.7555,   59.4411,    7.2707,    3.1104,
   128.801,   22.7684,   59.4963,    7.0942,    3.0847,
   128.900,   22.7791,   59.5460,    6.9316,    3.0621,
   129.000,   22.7846,   59.6120,    6.8199,    3.0486,
   129.100,   22.7838,   59.7047,    6.7717,    3.0466,
   129.204,   22.7799,   59.8220,    6.7579,    3.0519,
   129.302,   22.7731,   59.9478,    6.7739,    3.0627,
   129.400,   22.7597,   60.0987,    6.8547,    3.0852,
   129.500,   22.7419,   60.2518,    6.9713,    3.1140,
   129.600,   22.7238,   60.3890,    7.0805,    3.1411,
   129.700,   22.7080,   60.5135,    7.1644,    3.1638,
   129.802,   22.6981,   60.6325,    7.1885,    3.1763,
   129.900,   22.7199,   60.7264,    6.9089,    3.1360,
   130.000,   22.7210,   60.8390,    6.8381,    3.1314,
   130.100,   22.7038,   60.9625,    6.9514,    3.1583,
   130.204,   22.7204,   61.0650,    6.7292,    3.1272,
   130.303,   22.7398,   61.1451,    6.4830,    3.0913,
   130.400,   22.7606,   61.2048,    6.2146,    3.0513,
   130.500,   22.7830,   61.2325,    5.9166,    3.0054,
   130.600,   22.8080,   61.1902,    5.5725,    2.9497,
   130.700,   22.8163,   61.2147,    5.4125,    2.9273,
   130.802,   22.8408,   61.0140,    5.0293,    2.8588,
   130.900,   22.8593,   60.7396,    4.6851,    2.7930,
   131.000,   22.8727,   60.4733,    4.3947,    2.7354,
   131.100,   22.8646,   60.6303,    4.4885,    2.7594,
   131.204,   22.8694,   60.6213,    4.3340,    2.7355,
   131.302,   22.8623,   60.8032,    4.3222,    2.7456,
   131.400,   22.8524,   60.8509,    4.3335,    2.7526,
   131.500,   22.8194,   61.2987,    4.6566,    2.8319,
   131.600,   22.7861,   61.6854,    4.9712,    2.9042,
   131.700,   22.7757,   61.8656,    4.9972,    2.9191,
   131.802,   22.7514,   62.1433,    5.1966,    2.9682,
   131.900,   22.7328,   62.3470,    5.3487,    3.0051,
   132.000,   22.7218,   62.5070,    5.4223,    3.0263,
   132.100,   22.7412,   62.5604,    5.2144,    2.9916,
   132.204,   22.7439,   62.6799,    5.1566,    2.9869,
   132.302,   22.7506,   62.7690,    5.0765,    2.9761,
   132.400,   22.7595,   62.8388,    4.9769,    2.9610,
   132.500,   22.7466,   63.0092,    5.0913,    2.9889,
   132.600,   22.7556,   63.0835,    4.9858,    2.9735,
   132.700,   22.7636,   63.1505,    4.8898,    2.9598,
   132.801,   22.7742,   63.2183,    4.7607,    2.9405,
   132.902,   22.7860,   63.2648,    4.6173,    2.9175,
   133.000,   22.7993,   63.2913,    4.4543,    2.8891,
   133.100,   22.8256,   63.0983,    4.1470,    2.8222,
   133.200,   22.8312,   63.2843,    4.0537,    2.8122,
   133.301,   22.8661,   63.2577,    3.5930,    2.7218,
   133.400,   22.8744,   63.2185,    3.4608,    2.6949,
   133.500,   22.8795,   63.1819,    3.3678,    2.6745,
   133.600,   22.8841,   63.1590,    3.2788,    2.6557,
   133.700,   22.8891,   63.1426,    3.1835,    2.6358,
   133.801,   22.8918,   63.1425,    3.1164,    2.6222,
   133.900,   22.8961,   63.1586,    3.0316,    2.6059,
   134.000,   22.9019,   63.1701,    2.9258,    2.5848,
   134.100,   22.9097,   63.1583,    2.7986,    2.5578,
   134.203,   22.9030,   63.5149,    2.8836,    2.5930,
   134.303,   22.9059,   63.5136,    2.8088,    2.5767,
   134.400,   22.9068,   63.5409,    2.7550,    2.5660,
   134.500,   22.9076,   63.6880,    2.7026,    2.5625,
   134.600,   22.8993,   63.6621,    2.7052,    2.5606,
   134.700,   22.8782,   64.1046,    2.8865,    2.6233,
   134.800,   22.8557,   64.5240,    3.0662,    2.6848,
   134.902,   22.8269,   64.8747,    3.3033,    2.7551,
   135.000,   22.8181,   64.9441,    3.3270,    2.7658,
   135.100,   22.8003,   65.2229,    3.4612,    2.8109,
   135.203,   22.7855,   65.4691,    3.5571,    2.8460,
   135.302,   22.7940,   65.5068,    3.4335,    2.8233,
   135.400,   22.7867,   65.6716,    3.4653,    2.8398,
   135.500,   22.7792,   65.8358,    3.4975,    2.8562,
   135.600,   22.7786,   65.9872,    3.4554,    2.8563,
   135.700,   22.7866,   66.1155,    3.3296,    2.8374,
   135.800,   22.7858,   66.2053,    3.3054,    2.8368,
   135.900,   22.7886,   66.2665,    3.2453,    2.8265,
   136.000,   22.7947,   66.3102,    3.1664,    2.8102,
   136.100,   22.8093,   66.3265,    3.0105,    2.7754,
   136.200,   22.8249,   66.3082,    2.8489,    2.7366,
   136.303,   22.8315,   66.4560,    2.7759,    2.7271,
   136.400,   22.8499,   66.4411,    2.5862,    2.6824,
   136.500,   22.8620,   66.4219,    2.4489,    2.6482,
   136.600,   22.8687,   66.4084,    2.3585,    2.6248,
   136.706,   22.8763,   66.3708,    2.2551,    2.5968,
   136.800,   22.8838,   66.2894,    2.1502,    2.5652,
   136.900,   22.8918,   66.1369,    2.0340,    2.5258,
   137.000,   22.8935,   66.2063,    2.0012,    2.5193,
   137.100,   22.8991,   65.9324,    1.8911,    2.4728,
   137.200,   22.9085,   65.5494,    1.7305,    2.4083,
   137.302,   22.9161,   65.0654,    1.5811,    2.3393,
   137.400,   22.9190,   64.9738,    1.5200,    2.3159,
   137.500,   22.9265,   64.4212,    1.3733,    2.2418,
   137.600,   22.9305,   63.9365,    1.2700,    2.1823,
   137.700,   22.9321,   63.5275,    1.1964,    2.1350,
   137.802,   22.9281,   63.7473,    1.2133,    2.1494,
