$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:408.     

JDAY,     TSS,    TISS,
    78.000,    4.4010,    4.3993,
    78.100,    4.3713,    4.3695,
    78.204,    4.3413,    4.3409,
    78.306,    4.2882,    4.2872,
    78.400,    4.2565,    4.2551,
    78.500,    4.2262,    4.2249,
    78.600,    4.2359,    4.2346,
    78.704,    4.2034,    4.2025,
    78.806,    4.1737,    4.1728,
    78.900,    4.1449,    4.1430,
    79.000,    4.1118,    4.1099,
    79.100,    4.0779,    4.0757,
    79.205,    4.0580,    4.0557,
    79.307,    4.0442,    4.0416,
    79.400,    4.0220,    4.0193,
    79.500,    3.9381,    3.9353,
    79.600,    3.8439,    3.8384,
    79.704,    3.7757,    3.7754,
    79.803,    3.7173,    3.7174,
    79.900,    3.6678,    3.6687,
    80.000,    3.6305,    3.6284,
    80.100,    3.5938,    3.5921,
    80.204,    3.5565,    3.5532,
    80.306,    3.5303,    3.5266,
    80.400,    3.4898,    3.4855,
    80.500,    3.4301,    3.4251,
    80.600,    3.3603,    3.3520,
    80.704,    3.3766,    3.3753,
    80.806,    3.3151,    3.3139,
    80.900,    3.2542,    3.2499,
    81.000,    3.1812,    3.1765,
    81.100,    3.0940,    3.0888,
    81.206,    3.0025,    2.9972,
    81.302,    2.9640,    2.9618,
    81.400,    2.8700,    2.8646,
    81.500,    2.7867,    2.7813,
    81.600,    2.7586,    2.7527,
    81.703,    2.6893,    2.6878,
    81.805,    2.6301,    2.6288,
    81.900,    2.5780,    2.5758,
    82.000,    2.5359,    2.5323,
    82.100,    2.4976,    2.4942,
    82.206,    2.4673,    2.4644,
    82.308,    2.4733,    2.4706,
    82.400,    2.4545,    2.4524,
    82.500,    2.4434,    2.4403,
    82.600,    2.4354,    2.4325,
    82.704,    2.4302,    2.4302,
    82.806,    2.4046,    2.4047,
    82.900,    2.4051,    2.4057,
    83.000,    2.4050,    2.4045,
    83.100,    2.4053,    2.4048,
    83.204,    2.4060,    2.4055,
    83.306,    2.4074,    2.4072,
    83.400,    2.4100,    2.4099,
    83.500,    2.4139,    2.4144,
    83.600,    2.4251,    2.4271,
    83.704,    2.4467,    2.4470,
    83.806,    2.4694,    2.4697,
    83.900,    2.4930,    2.4930,
    84.000,    2.5078,    2.5086,
    84.100,    2.5175,    2.5180,
    84.203,    2.5232,    2.5233,
    84.306,    2.5249,    2.5248,
    84.400,    2.5258,    2.5261,
    84.500,    2.5314,    2.5322,
    84.600,    2.5411,    2.5427,
    84.704,    2.5267,    2.5270,
    84.804,    2.5413,    2.5421,
    84.900,    2.5527,    2.5529,
    85.000,    2.5585,    2.5589,
    85.100,    2.5597,    2.5597,
    85.203,    2.5578,    2.5576,
    85.305,    2.5521,    2.5516,
    85.400,    2.5452,    2.5445,
    85.500,    2.5373,    2.5366,
    85.600,    2.5308,    2.5304,
    85.700,    2.5276,    2.5274,
    85.804,    2.5291,    2.5289,
    85.900,    2.5324,    2.5321,
    86.000,    2.5354,    2.5359,
    86.100,    2.5404,    2.5407,
    86.202,    2.5468,    2.5474,
    86.304,    2.5537,    2.5541,
    86.400,    2.5597,    2.5602,
    86.500,    2.5672,    2.5678,
    86.600,    2.5738,    2.5750,
    86.704,    2.5492,    2.5493,
    86.802,    2.5553,    2.5558,
    86.900,    2.5617,    2.5617,
    87.000,    2.5683,    2.5685,
    87.100,    2.5736,    2.5736,
    87.202,    2.5407,    2.5407,
    87.304,    2.5382,    2.5382,
    87.400,    2.5417,    2.5416,
    87.500,    2.5456,    2.5455,
    87.600,    2.5482,    2.5481,
    87.703,    2.5505,    2.5503,
    87.806,    2.5554,    2.5552,
    87.900,    2.5209,    2.5207,
    88.000,    2.5241,    2.5238,
    88.100,    2.5239,    2.5235,
    88.203,    2.5232,    2.5227,
    88.305,    2.5260,    2.5255,
    88.400,    2.5309,    2.5302,
    88.500,    2.5371,    2.5363,
    88.600,    2.5437,    2.5423,
    88.704,    2.5487,    2.5485,
    88.806,    2.5550,    2.5548,
    88.900,    2.5561,    2.5562,
    89.000,    2.5431,    2.5423,
    89.100,    2.5259,    2.5249,
    89.202,    2.5064,    2.5050,
    89.304,    2.5015,    2.4998,
    89.400,    2.4621,    2.4596,
    89.500,    2.4486,    2.4458,
    89.600,    2.3947,    2.3891,
    89.704,    2.3775,    2.3766,
    89.806,    2.3632,    2.3624,
    89.900,    2.3521,    2.3508,
    90.000,    2.3094,    2.3064,
    90.100,    2.3062,    2.3031,
    90.202,    2.3084,    2.3054,
    90.304,    2.2447,    2.2414,
    90.400,    2.2176,    2.2159,
    90.500,    2.1376,    2.1337,
    90.600,    2.1437,    2.1404,
    90.702,    2.1098,    2.1078,
    90.808,    2.0905,    2.0890,
    90.900,    2.0816,    2.0817,
    91.000,    2.0828,    2.0833,
    91.100,    2.1018,    2.1031,
    91.201,    2.1418,    2.1436,
    91.303,    2.1439,    2.1461,
    91.400,    2.1952,    2.1959,
    91.500,    2.2366,    2.2403,
    91.600,    2.2295,    2.2364,
    91.703,    2.2306,    2.2316,
    91.806,    2.2729,    2.2750,
    91.900,    2.2554,    2.2555,
    92.000,    2.2813,    2.2818,
    92.100,    2.3181,    2.3182,
    92.205,    2.3203,    2.3202,
    92.302,    2.3213,    2.3212,
    92.400,    2.2661,    2.2659,
    92.500,    2.2644,    2.2639,
    92.600,    2.2601,    2.2591,
    92.701,    2.2485,    2.2483,
    92.805,    2.2265,    2.2256,
    92.900,    2.1983,    2.1968,
    93.000,    2.1634,    2.1624,
    93.100,    2.1307,    2.1299,
    93.204,    2.1681,    2.1674,
    93.301,    2.1513,    2.1506,
    93.400,    2.1360,    2.1357,
    93.500,    2.1196,    2.1185,
    93.600,    2.1039,    2.1024,
    93.708,    2.0889,    2.0878,
    93.804,    2.0808,    2.0803,
    93.900,    2.0768,    2.0764,
    94.000,    2.0708,    2.0703,
    94.100,    2.0598,    2.0592,
    94.204,    2.0426,    2.0418,
    94.300,    2.0225,    2.0218,
    94.400,    2.0034,    2.0030,
    94.500,    1.9942,    1.9936,
    94.600,    1.9927,    1.9921,
    94.708,    1.9950,    1.9947,
    94.802,    1.9964,    1.9963,
    94.900,    1.9977,    1.9976,
    95.000,    1.9586,    1.9584,
    95.100,    1.9574,    1.9571,
    95.201,    1.9510,    1.9506,
    95.303,    1.9401,    1.9395,
    95.400,    1.9554,    1.9548,
    95.500,    1.9386,    1.9373,
    95.600,    1.9211,    1.9192,
    95.701,    1.8967,    1.8957,
    95.801,    1.8740,    1.8728,
    95.900,    1.8473,    1.8460,
    96.000,    1.8152,    1.8139,
    96.100,    1.7797,    1.7783,
    96.201,    1.7806,    1.7794,
    96.303,    1.7362,    1.7349,
    96.400,    1.6921,    1.6902,
    96.500,    1.6496,    1.6462,
    96.600,    1.6006,    1.5975,
    96.708,    1.5899,    1.5870,
    96.802,    1.5478,    1.5470,
    96.900,    1.5136,    1.5128,
    97.000,    1.4872,    1.4864,
    97.100,    1.4600,    1.4600,
    97.201,    1.4339,    1.4331,
    97.304,    1.4052,    1.4044,
    97.400,    1.3777,    1.3776,
    97.500,    1.3515,    1.3512,
    97.600,    1.3519,    1.3517,
    97.700,    1.3291,    1.3288,
    97.801,    1.3110,    1.3107,
    97.900,    1.2957,    1.2956,
    98.000,    1.2842,    1.2840,
    98.100,    1.2763,    1.2764,
    98.202,    1.2679,    1.2677,
    98.303,    1.2572,    1.2569,
    98.400,    1.2459,    1.2458,
    98.500,    1.2402,    1.2401,
    98.600,    1.2438,    1.2438,
    98.701,    1.2596,    1.2601,
    98.804,    1.2886,    1.2894,
    98.900,    1.3212,    1.3215,
    99.000,    1.3496,    1.3499,
    99.100,    1.3758,    1.3761,
    99.204,    1.3989,    1.3998,
    99.302,    1.4219,    1.4228,
    99.400,    1.4445,    1.4444,
    99.500,    1.4683,    1.4685,
    99.600,    1.4637,    1.4647,
    99.700,    1.4978,    1.4993,
    99.801,    1.5375,    1.5390,
    99.900,    1.5441,    1.5442,
   100.000,    1.5822,    1.5822,
   100.100,    1.6155,    1.6160,
   100.200,    1.6066,    1.6072,
   100.303,    1.6317,    1.6321,
   100.400,    1.6489,    1.6492,
   100.500,    1.6599,    1.6600,
   100.600,    1.6392,    1.6393,
   100.700,    1.6466,    1.6466,
   100.801,    1.6500,    1.6501,
   100.900,    1.6592,    1.6593,
   101.000,    1.6764,    1.6769,
   101.100,    1.7040,    1.7046,
   101.200,    1.7302,    1.7309,
   101.303,    1.7676,    1.7678,
   101.400,    1.7659,    1.7658,
   101.500,    1.7407,    1.7404,
   101.600,    1.6982,    1.6980,
   101.700,    1.6961,    1.6957,
   101.803,    1.6669,    1.6668,
   101.900,    1.7078,    1.7079,
   102.000,    1.7085,    1.7099,
   102.100,    1.7063,    1.7069,
   102.200,    1.6999,    1.6998,
   102.302,    1.7173,    1.7171,
   102.400,    1.6975,    1.6972,
   102.500,    1.6812,    1.6809,
   102.600,    1.6722,    1.6721,
   102.700,    1.6613,    1.6613,
   102.801,    1.6433,    1.6434,
   102.900,    1.6511,    1.6513,
   103.000,    1.6746,    1.6749,
   103.100,    1.6971,    1.6972,
   103.200,    1.7161,    1.7162,
   103.302,    1.7091,    1.7092,
   103.400,    1.7243,    1.7244,
   103.500,    1.7377,    1.7378,
   103.600,    1.7505,    1.7505,
   103.700,    1.7601,    1.7602,
   103.801,    1.7696,    1.7696,
   103.900,    1.7554,    1.7555,
   104.000,    1.7771,    1.7771,
   104.100,    1.7767,    1.7774,
   104.202,    2.2181,    2.2390,
   104.301,    4.9370,    4.9876,
   104.400,    9.3563,    9.3867,
   104.500,   11.2042,   11.2137,
   104.600,   11.9559,   11.9566,
   104.700,   12.4951,   12.5038,
   104.802,   12.6803,   12.6896,
   104.900,   13.3402,   13.3461,
   105.000,   14.3081,   14.3156,
   105.100,   15.0651,   15.0790,
   105.200,   15.9962,   16.0301,
   105.300,   17.4649,   17.4984,
   105.400,   18.7171,   18.7483,
   105.500,   20.1547,   20.2203,
   105.600,   21.5127,   21.5313,
   105.700,   23.1157,   23.1467,
   105.803,   24.7327,   24.7766,
   105.900,   26.8902,   26.9175,
   106.000,   28.1981,   28.2559,
   106.100,   29.7037,   29.7283,
   106.200,   31.7209,   31.7722,
   106.301,   33.3246,   33.3454,
   106.400,   34.4222,   34.4509,
   106.500,   35.2717,   35.2762,
   106.600,   36.3441,   36.3926,
   106.700,   37.0592,   37.0710,
   106.801,   37.7566,   37.7649,
   106.900,   38.2030,   38.2107,
   107.000,   38.8742,   38.8791,
   107.100,   38.9743,   38.9780,
   107.200,   38.7509,   38.7531,
   107.301,   39.3185,   39.3198,
   107.400,   40.0828,   40.0799,
   107.500,   41.9128,   41.9197,
   107.600,   42.8192,   42.8190,
   107.700,   43.5379,   43.5524,
   107.801,   44.5416,   44.5563,
   107.900,   45.5441,   45.5550,
   108.000,   47.0278,   47.0412,
   108.100,   48.3347,   48.3448,
   108.200,   48.9976,   49.0181,
   108.301,   49.3406,   49.3688,
   108.400,   50.9457,   50.9478,
   108.500,   51.6300,   51.6959,
   108.600,   51.7346,   51.7701,
   108.700,   51.7938,   51.8021,
   108.801,   52.1272,   52.1305,
   108.900,   52.0839,   52.0820,
   109.000,   51.7220,   51.7118,
   109.100,   52.0598,   52.0500,
   109.200,   51.5062,   51.4898,
   109.302,   50.8485,   50.8211,
   109.400,   50.1525,   50.1619,
   109.500,   49.5939,   49.5366,
   109.600,   48.9767,   48.9373,
   109.700,   48.4514,   48.4344,
   109.802,   47.9099,   47.8947,
   109.900,   47.4227,   47.4146,
   110.000,   47.1423,   47.1403,
   110.100,   47.1169,   47.1223,
   110.200,   47.2110,   47.2238,
   110.302,   47.6579,   47.6873,
   110.400,   48.1082,   48.1096,
   110.500,   48.2372,   48.2736,
   110.600,   48.5513,   48.5569,
   110.700,   48.5615,   48.5581,
   110.802,   48.5105,   48.5029,
   110.900,   48.3105,   48.2979,
   111.000,   47.7627,   47.7366,
   111.100,   46.8129,   46.7817,
   111.200,   45.5114,   45.4635,
   111.302,   43.9933,   43.8869,
   111.400,   42.2813,   42.2752,
   111.500,   41.0737,   41.0217,
   111.600,   40.3158,   40.2442,
   111.700,   39.5444,   39.5181,
   111.800,   37.7558,   37.7321,
   111.900,   36.7414,   36.7192,
   112.000,   35.7172,   35.6878,
   112.100,   34.5773,   34.5521,
   112.200,   33.6009,   33.5794,
   112.302,   33.1090,   33.0721,
   112.400,   33.0789,   33.0777,
   112.500,   32.8989,   32.8706,
   112.600,   32.6011,   32.5835,
   112.700,   32.3862,   32.3833,
   112.802,   32.3539,   32.3561,
   112.900,   32.5342,   32.5391,
   113.000,   32.8478,   32.8546,
   113.100,   33.2841,   33.2926,
   113.200,   33.7493,   33.7532,
   113.303,   33.9343,   33.9266,
   113.400,   33.7897,   33.7882,
   113.500,   33.5539,   33.5288,
   113.600,   33.3502,   33.3126,
   113.700,   33.2304,   33.2212,
   113.800,   33.1416,   33.1338,
   113.900,   32.9209,   32.9131,
   114.000,   32.5055,   32.4940,
   114.100,   31.7592,   31.7477,
   114.200,   30.8339,   30.8179,
   114.300,   30.3453,   30.3480,
   114.400,   30.7245,   30.7380,
   114.500,   31.6028,   31.6121,
   114.600,   32.5579,   32.5894,
   114.700,   33.5809,   33.6446,
   114.800,   34.9865,   35.0070,
   114.900,   38.1725,   38.1909,
   115.000,   39.2482,   39.2627,
   115.100,   39.8041,   39.8097,
   115.200,   39.9437,   39.9451,
   115.302,   39.8597,   39.8566,
   115.400,   39.6719,   39.6709,
   115.500,   39.0783,   39.0731,
   115.600,   38.7923,   38.7896,
   115.700,   38.4034,   38.3755,
   115.800,   37.8431,   37.8301,
   115.900,   37.2681,   37.2538,
   116.000,   36.7191,   36.7051,
   116.100,   36.1414,   36.1279,
   116.200,   35.5100,   35.4830,
   116.303,   34.3028,   34.2531,
   116.400,   32.9912,   32.9870,
   116.500,   31.5361,   31.4126,
   116.600,   29.9536,   29.9344,
   116.700,   28.7286,   28.6525,
   116.800,   27.5226,   27.5050,
   116.902,   24.5647,   24.5515,
   117.000,   23.5397,   23.5293,
   117.100,   24.0418,   24.0301,
   117.200,   22.8771,   22.8626,
   117.302,   21.8942,   21.8762,
   117.400,   21.2063,   21.2051,
   117.500,   20.8348,   20.8159,
   117.600,   20.7288,   20.7359,
   117.700,   20.8051,   20.7995,
   117.800,   20.9220,   20.9223,
   117.900,   20.9504,   20.9498,
   118.000,   20.8046,   20.8029,
   118.100,   20.5293,   20.5268,
   118.200,   20.1925,   20.1868,
   118.303,   19.9349,   19.9296,
   118.400,   20.7579,   20.7597,
   118.500,   21.0134,   21.0203,
   118.600,   21.5107,   21.5398,
   118.700,   22.1957,   22.2234,
   118.801,   21.7174,   21.7281,
   118.900,   22.4312,   22.4403,
   119.000,   23.1848,   23.1920,
   119.100,   23.8780,   23.8832,
   119.200,   24.4684,   24.4721,
   119.303,   25.0325,   25.0372,
   119.400,   25.8484,   25.8488,
   119.500,   27.0522,   27.0729,
   119.600,   28.1713,   28.1785,
   119.700,   28.8373,   28.8385,
   119.801,   28.8857,   28.8836,
   119.900,   28.6572,   28.6542,
   120.000,   28.3370,   28.3319,
   120.100,   28.0125,   28.0058,
   120.200,   27.2283,   27.2188,
   120.300,   27.5893,   27.5800,
   120.400,   27.1297,   27.1285,
   120.500,   25.9766,   25.9360,
   120.600,   25.3273,   25.3036,
   120.700,   24.6619,   24.6355,
   120.800,   23.8767,   23.8652,
   120.900,   23.0667,   23.0566,
   121.000,   22.0087,   22.0004,
   121.100,   20.8646,   20.8515,
   121.200,   19.7589,   19.7416,
   121.300,   18.6282,   18.6112,
   121.400,   17.5175,   17.5154,
   121.500,   16.5628,   16.4829,
   121.600,   15.6394,   15.5995,
   121.700,   15.3025,   15.2413,
   121.800,   14.4720,   14.4540,
   121.900,   13.7537,   13.7390,
   122.000,   13.5299,   13.5105,
   122.100,   12.9581,   12.9431,
   122.200,   12.4348,   12.4219,
   122.302,   12.0209,   12.0132,
   122.400,   11.8030,   11.8022,
   122.500,   11.8546,   11.8594,
   122.600,   12.2708,   12.2885,
   122.700,   12.9469,   13.0138,
   122.802,   13.8779,   13.8971,
   122.900,   14.2641,   14.2784,
   123.000,   15.0513,   15.0666,
   123.100,   15.6181,   15.6275,
   123.200,   16.1901,   16.2007,
   123.301,   16.1290,   16.1357,
   123.400,   16.4078,   16.4080,
   123.500,   16.5256,   16.5259,
   123.600,   16.4871,   16.4793,
   123.700,   16.3050,   16.2997,
   123.801,   16.0119,   16.0047,
   123.900,   15.6060,   15.5978,
   124.000,   15.5125,   15.5025,
   124.100,   14.9158,   14.8972,
   124.200,   14.6585,   14.6417,
   124.302,   14.0387,   14.0080,
   124.400,   13.4446,   13.4432,
   124.500,   13.1246,   13.1275,
   124.600,   13.1618,   13.1722,
   124.700,   13.4679,   13.4757,
   124.802,   13.9660,   13.9765,
   124.900,   14.0387,   14.0469,
   125.000,   14.4588,   14.4676,
   125.100,   14.3680,   14.3722,
   125.200,   14.4389,   14.4408,
   125.302,   14.4761,   14.4754,
   125.400,   14.4064,   14.4060,
   125.500,   14.2505,   14.2507,
   125.600,   14.0546,   14.0444,
   125.700,   13.8082,   13.8021,
   125.802,   13.4454,   13.4374,
   125.900,   13.0547,   13.0467,
   126.000,   12.6202,   12.6092,
   126.100,   12.4125,   12.4024,
   126.200,   11.8317,   11.8179,
   126.302,   11.2044,   11.1903,
   126.400,   10.9257,   10.9239,
   126.500,   10.3592,   10.3330,
   126.600,    9.8227,    9.8168,
   126.700,    9.3981,    9.3905,
   126.800,    9.4399,    9.4354,
   126.900,    9.2647,    9.2637,
   127.000,    9.2619,    9.2638,
   127.100,    9.4322,    9.4361,
   127.200,    9.7155,    9.7227,
   127.303,   10.0464,   10.0572,
   127.400,   10.0022,   10.0030,
   127.500,   10.3341,   10.3431,
   127.600,   10.9404,   10.9499,
   127.700,   11.2208,   11.2263,
   127.801,   11.4840,   11.4885,
   127.900,   11.2959,   11.2987,
   128.000,   11.3516,   11.3523,
   128.100,   11.4944,   11.4924,
   128.204,   11.4071,   11.4016,
   128.305,   11.2378,   11.2254,
   128.402,   10.9975,   10.9932,
   128.500,   10.7842,   10.7804,
   128.600,   10.5808,   10.5722,
   128.700,   10.4034,   10.3811,
   128.801,   10.1844,   10.1789,
   128.900,    9.9975,    9.9937,
   129.000,    9.8712,    9.8684,
   129.100,    9.8196,    9.8183,
   129.204,    9.8108,    9.8099,
   129.302,    9.8360,    9.8366,
   129.400,    9.9365,    9.9399,
   129.500,   10.0834,   10.0852,
   129.600,   10.2193,   10.2216,
   129.700,   10.3266,   10.3282,
   129.802,   10.3650,   10.3648,
   129.900,   10.0457,   10.0448,
   130.000,    9.9717,    9.9695,
   130.100,   10.1131,   10.1097,
   130.204,    9.8631,    9.8564,
   130.303,    9.5885,    9.5743,
   130.400,    9.2629,    9.2659,
   130.500,    8.9191,    8.9220,
   130.600,    8.5310,    8.5222,
   130.700,    8.3785,    8.3398,
   130.802,    7.8976,    7.8881,
   130.900,    7.4849,    7.4781,
   131.000,    7.1349,    7.1302,
   131.100,    7.2509,    7.2478,
   131.204,    7.0704,    7.0696,
   131.302,    7.0632,    7.0678,
   131.400,    7.0872,    7.0861,
   131.500,    7.4812,    7.4885,
   131.600,    7.8607,    7.8755,
   131.700,    7.8924,    7.9164,
   131.802,    8.1610,    8.1648,
   131.900,    8.3525,    8.3539,
   132.000,    8.4486,    8.4486,
   132.100,    8.2072,    8.2061,
   132.204,    8.1466,    8.1435,
   132.302,    8.0562,    8.0525,
   132.400,    7.9379,    7.9379,
   132.500,    8.0937,    8.0803,
   132.600,    7.9653,    7.9593,
   132.700,    7.8524,    7.8496,
   132.801,    7.7049,    7.7012,
   132.902,    7.5377,    7.5348,
   133.000,    7.3464,    7.3434,
   133.100,    6.9724,    6.9692,
   133.200,    6.8700,    6.8659,
   133.301,    6.3183,    6.3148,
   133.400,    6.1589,    6.1557,
   133.500,    6.0439,    6.0423,
   133.600,    5.9374,    5.9345,
   133.700,    5.8219,    5.8193,
   133.801,    5.7406,    5.7386,
   133.900,    5.6387,    5.6375,
   134.000,    5.5119,    5.5106,
   134.100,    5.3576,    5.3564,
   134.203,    5.4780,    5.4766,
   134.303,    5.3885,    5.3855,
   134.400,    5.3212,    5.3210,
   134.500,    5.2610,    5.2651,
   134.600,    5.2591,    5.2658,
   134.700,    5.4990,    5.5098,
   134.800,    5.7479,    5.7510,
   134.902,    6.0558,    6.0583,
   135.000,    6.0903,    6.0928,
   135.100,    6.2712,    6.2721,
   135.203,    6.4021,    6.4031,
   135.302,    6.2560,    6.2568,
   135.400,    6.3051,    6.3051,
   135.500,    6.3538,    6.3537,
   135.600,    6.3122,    6.3116,
   135.700,    6.1665,    6.1669,
   135.800,    6.1441,    6.1422,
   135.900,    6.0738,    6.0717,
   136.000,    5.9779,    5.9766,
   136.100,    5.7891,    5.7859,
   136.200,    5.5894,    5.5855,
   136.303,    5.5086,    5.5031,
   136.400,    5.2691,    5.2686,
   136.500,    5.0995,    5.0972,
   136.600,    4.9844,    4.9833,
   136.706,    4.8566,    4.8519,
   136.800,    4.7184,    4.7154,
   136.900,    4.5625,    4.5598,
   137.000,    4.5227,    4.5205,
   137.100,    4.3658,    4.3638,
   137.200,    4.1427,    4.1388,
   137.302,    3.9261,    3.9204,
   137.400,    3.8364,    3.8359,
   137.500,    3.6196,    3.6152,
   137.600,    3.4523,    3.4523,
   137.700,    3.3359,    3.3314,
   137.802,    3.3642,    3.3627,
   137.902,    3.3108,    3.3104,
   138.000,    3.3837,    3.3862,
   138.100,    3.5728,    3.5775,
   138.200,    3.9209,    3.9274,
   138.302,    4.1790,    4.1850,
   138.400,    4.5441,    4.5447,
   138.500,    4.6791,    4.6892,
   138.600,    4.8577,    4.8628,
   138.700,    4.7979,    4.7993,
   138.802,    4.8423,    4.8423,
   138.900,    4.8209,    4.8201,
   139.000,    4.7699,    4.7681,
   139.100,    4.6927,    4.6910,
   139.200,    4.6107,    4.6083,
   139.302,    4.5008,    4.4982,
   139.405,    4.4755,    4.4707,
   139.500,    4.3261,    4.3246,
   139.600,    4.2480,    4.2429,
   139.700,    4.1829,    4.1772,
   139.802,    4.1255,    4.1242,
   139.902,    4.0572,    4.0569,
   140.000,    3.9763,    3.9753,
   140.100,    3.9203,    3.9193,
   140.202,    3.8656,    3.8640,
   140.303,    3.7943,    3.7906,
   140.400,    3.7145,    3.7143,
   140.500,    3.6635,    3.6625,
   140.600,    3.6649,    3.6628,
   140.700,    3.6486,    3.6451,
   140.802,    3.6174,    3.6163,
   140.900,    3.5703,    3.5692,
   141.000,    3.6258,    3.6243,
   141.100,    3.5551,    3.5541,
   141.200,    3.4937,    3.4926,
   141.302,    3.4284,    3.4265,
   141.400,    3.3871,    3.3870,
   141.500,    3.4143,    3.4149,
   141.600,    3.4719,    3.4750,
   141.700,    3.5371,    3.5394,
   141.802,    3.4670,    3.4674,
   141.900,    3.5006,    3.5008,
   142.000,    3.4948,    3.4950,
   142.100,    3.5263,    3.5262,
   142.200,    3.5208,    3.5202,
   142.302,    3.4728,    3.4718,
   142.405,    3.5168,    3.5146,
   142.500,    3.4542,    3.4541,
   142.600,    3.3861,    3.3823,
   142.700,    3.2988,    3.2972,
   142.802,    3.2250,    3.2232,
   142.900,    3.2500,    3.2487,
   143.000,    3.1809,    3.1798,
   143.100,    3.1324,    3.1322,
   143.203,    3.1423,    3.1426,
   143.304,    3.2010,    3.2038,
   143.400,    3.3206,    3.3209,
   143.500,    3.3425,    3.3436,
   143.600,    3.4504,    3.4552,
   143.706,    3.5526,    3.5544,
   143.800,    3.5237,    3.5249,
   143.900,    3.5711,    3.5717,
   144.000,    3.5881,    3.5880,
   144.100,    3.5803,    3.5802,
   144.200,    3.5430,    3.5426,
   144.303,    3.5057,    3.5036,
   144.400,    3.4292,    3.4290,
   144.500,    3.3576,    3.3552,
   144.600,    3.3005,    3.2983,
   144.708,    3.2472,    3.2462,
   144.800,    3.1938,    3.1925,
   144.900,    3.2110,    3.2095,
   145.000,    3.1167,    3.1155,
   145.100,    3.0196,    3.0183,
   145.200,    2.9167,    2.9144,
   145.300,    2.9095,    2.9077,
   145.405,    2.8319,    2.8297,
   145.500,    2.7784,    2.7774,
   145.600,    2.7411,    2.7384,
   145.704,    2.7056,    2.7050,
   145.800,    2.6875,    2.6872,
   145.900,    2.6813,    2.6812,
   146.000,    2.6823,    2.6822,
   146.100,    2.6941,    2.6937,
   146.203,    2.6744,    2.6740,
   146.302,    2.6756,    2.6758,
   146.400,    2.7131,    2.7131,
   146.500,    2.7881,    2.7895,
   146.600,    2.7885,    2.7940,
   146.700,    2.8788,    2.8807,
   146.802,    2.9527,    2.9540,
   146.902,    3.0021,    3.0022,
   147.000,    2.9470,    2.9471,
   147.100,    2.9649,    2.9646,
   147.200,    2.9516,    2.9508,
   147.301,    2.9066,    2.9042,
   147.400,    2.8338,    2.8337,
   147.500,    2.8587,    2.8575,
   147.600,    2.8134,    2.8116,
   147.700,    2.7847,    2.7848,
   147.801,    2.7850,    2.7853,
   147.900,    2.7964,    2.7966,
   148.000,    2.7236,    2.7239,
   148.100,    2.7503,    2.7505,
   148.202,    2.7506,    2.7506,
   148.304,    2.7351,    2.7339,
   148.404,    2.6976,    2.6962,
   148.500,    2.6643,    2.6642,
   148.600,    2.6463,    2.6447,
   148.700,    2.6198,    2.6185,
   148.803,    2.5847,    2.5832,
   148.900,    2.5536,    2.5530,
   149.000,    2.5223,    2.5214,
   149.100,    2.4381,    2.4374,
   149.200,    2.4429,    2.4409,
   149.302,    2.3799,    2.3778,
   149.400,    2.3057,    2.3034,
   149.500,    2.2249,    2.2236,
   149.600,    2.2104,    2.2100,
   149.700,    2.1437,    2.1428,
   149.801,    2.0993,    2.0989,
   149.900,    2.0882,    2.0883,
   150.000,    2.1050,    2.1054,
   150.100,    2.1343,    2.1351,
   150.200,    2.1877,    2.1886,
   150.303,    2.2501,    2.2516,
   150.400,    2.2967,    2.2968,
   150.500,    2.3288,    2.3283,
   150.600,    2.3539,    2.3544,
   150.704,    2.3218,    2.3227,
   150.801,    2.3586,    2.3592,
   150.900,    2.3958,    2.3962,
   151.000,    2.4237,    2.4240,
   151.100,    2.4382,    2.4383,
   151.200,    2.4289,    2.4287,
   151.303,    2.4071,    2.4058,
   151.400,    2.3591,    2.3589,
   151.500,    2.3007,    2.2997,
   151.600,    2.2994,    2.2979,
   151.700,    2.2363,    2.2355,
   151.800,    2.1933,    2.1928,
   151.900,    2.1703,    2.1702,
   152.000,    2.1803,    2.1806,
   152.100,    2.2055,    2.2060,
   152.200,    2.2394,    2.2398,
   152.300,    2.2636,    2.2643,
   152.400,    2.2752,    2.2753,
   152.500,    2.2643,    2.2641,
   152.600,    2.2188,    2.2186,
   152.700,    2.1378,    2.1362,
   152.801,    2.0361,    2.0345,
   152.900,    1.9690,    1.9676,
   153.000,    1.8976,    1.8961,
   153.100,    1.7798,    1.7793,
   153.200,    1.7244,    1.7241,
   153.301,    1.7190,    1.7199,
   153.405,    1.7952,    1.7985,
   153.500,    1.9432,    1.9437,
   153.600,    2.0484,    2.0550,
   153.700,    2.1820,    2.1854,
   153.801,    2.2046,    2.2055,
   153.900,    2.2492,    2.2496,
   154.000,    2.2581,    2.2581,
   154.100,    2.2375,    2.2373,
   154.200,    2.2165,    2.2162,
   154.302,    2.1988,    2.1981,
   154.400,    2.1763,    2.1763,
   154.500,    2.1509,    2.1509,
   154.600,    2.1084,    2.1079,
   154.708,    2.0329,    2.0322,
   154.802,    1.9841,    1.9823,
   154.900,    1.8705,    1.8689,
   155.000,    1.7499,    1.7482,
   155.100,    1.6503,    1.6486,
   155.200,    1.5289,    1.5277,
   155.303,    1.4309,    1.4289,
