JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),     TDS,    Gen1,    ISS1,    ISS2,     TSS,    TISS,TISSIN  (kg/d),TISSOUT (kg/d),
   151.900,   136.075,   476.569,    12.887,     0.051,   134.218,     0.000,     0.372,    89.169,   961.890,     1.000,     7.592,  -113.642,     0.000,   302.918,   368.851,    49.421,    -1.713,    22.041,    34.608,     0.669,     0.551,     1.219,     1.219, 0.000E+00, 0.000E+00,
   152.000,   112.532,   476.555,    12.772,     0.015,   138.770,     0.000,     0.373,    89.155,   961.890,     1.000,     7.524,  -130.332,     0.000,   288.712,   368.252,    44.164,     6.628,    22.016,    34.377,     0.666,     0.558,     1.224,     1.224, 0.000E+00, 0.000E+00,
   152.100,   220.660,   476.547,    12.707,    -0.012,   123.551,     0.000,     0.355,    89.147,   961.890,     1.000,     7.467,  -139.718,     0.000,   276.055,   367.921,    35.600,    12.253,    22.162,    35.090,     0.553,     0.489,     1.044,     1.044, 0.000E+00, 0.000E+00,
   152.200,   185.388,   476.539,    12.651,    -0.036,   122.335,     2.805,     0.345,    89.139,   961.890,     1.000,     7.426,  -154.983,     2.646,   265.632,   367.632,    37.082,    18.547,    22.227,    35.409,     0.488,     0.456,     0.945,     0.945, 0.000E+00, 0.000E+00,
   152.300,   410.211,   476.530,    12.625,    -0.054,   121.709,   196.633,     0.336,    89.130,   961.890,     1.000,     7.408,    48.324,   185.503,   274.214,   367.485,    32.349,    11.560,    22.293,    35.777,     0.426,     0.422,     0.852,     0.852, 0.000E+00, 0.000E+00,
   152.400,   384.822,   476.519,    12.830,    -0.056,   119.999,   640.403,     0.325,    89.119,   961.890,     1.000,     7.400,   492.752,   604.154,   289.339,   368.484,    38.015,    -5.757,    22.343,    36.148,     0.358,     0.389,     0.749,     0.749, 0.000E+00, 0.000E+00,
   152.500,   624.217,   476.509,    13.271,    -0.044,   127.128,   906.724,     0.319,    89.109,   961.890,     1.000,     7.406,   758.759,   855.400,   306.200,   370.820,    49.483,   -17.461,    22.390,    36.441,     0.311,     0.363,     0.674,     0.674, 0.000E+00, 0.000E+00,
   152.600,   556.720,   476.496,    13.699,    -0.047,   126.448,   868.653,     0.313,    89.096,   961.890,     1.000,     7.428,   744.044,   819.484,   321.544,   373.013,    53.340,   -29.369,    22.427,    36.635,     0.276,     0.344,     0.621,     0.621, 0.000E+00, 0.000E+00,
   152.700,   186.723,   476.483,    13.836,    -0.051,   122.574,   252.852,     0.308,    89.083,   961.890,     1.000,     7.447,   210.598,   238.540,   356.572,   373.773,    51.329,   -40.589,    22.466,    36.777,     0.250,     0.328,     0.578,     0.578, 0.000E+00, 0.000E+00,
   152.801,   196.045,   476.470,    13.562,    -0.057,   120.714,    48.981,     0.304,    89.070,   961.890,     1.000,     7.458,   -46.461,    46.208,   321.838,   372.361,    49.552,    -7.405,    22.506,    36.867,     0.225,     0.313,     0.539,     0.539, 0.000E+00, 0.000E+00,
   152.900,   120.839,   476.458,    13.295,    -0.045,   122.841,     0.000,     0.300,    89.058,   961.890,     1.000,     7.462,  -148.387,     0.000,   281.974,   370.962,    44.928,    14.471,    22.533,    36.960,     0.200,     0.300,     0.500,     0.500, 0.000E+00, 0.000E+00,
   153.000,   120.674,   476.446,    13.111,    -0.019,   123.126,     0.000,     0.301,    89.046,   961.890,     1.000,     7.474,  -187.285,     0.000,   255.022,   370.001,    44.083,    28.223,    22.549,    36.907,     0.205,     0.303,     0.508,     0.508, 0.000E+00, 0.000E+00,
   153.100,   237.513,   476.438,    12.995,    -0.002,   114.435,     0.000,     0.299,    89.038,   961.890,     1.000,     7.479,  -213.939,     0.000,   243.768,   369.411,    50.650,    37.647,    22.555,    37.057,     0.190,     0.295,     0.485,     0.485, 0.000E+00, 0.000E+00,
   153.200,   187.202,   476.431,    12.878,     0.006,   114.593,     5.009,     0.297,    89.031,   961.890,     1.000,     7.485,  -218.386,     4.725,   238.962,   368.802,    53.468,    39.803,    22.554,    37.201,     0.178,     0.289,     0.467,     0.467, 0.000E+00, 0.000E+00,
   153.301,   448.721,   476.422,    12.812,     0.006,   113.175,   278.625,     0.296,    89.022,   961.890,     1.000,     7.487,    89.887,   262.854,   255.320,   368.449,    38.655,    21.182,    22.551,    37.303,     0.168,     0.284,     0.453,     0.453, 0.000E+00, 0.000E+00,
   153.405,   465.831,   476.412,    13.006,    -0.018,   112.075,   619.735,     0.293,    89.012,   961.890,     1.000,     7.508,   449.307,   584.655,   282.016,   369.378,    44.760,     3.227,    22.547,    37.349,     0.150,     0.275,     0.427,     0.427, 0.000E+00, 0.000E+00,
   153.500,   728.931,   476.403,    13.437,    -0.031,   121.168,   931.510,     0.291,    89.003,   961.890,     1.000,     7.542,   749.082,   878.783,   296.270,   371.634,    65.299,   -10.963,    22.551,    37.437,     0.134,     0.265,     0.400,     0.400, 0.000E+00, 0.000E+00,
   153.600,   707.706,   476.391,    13.906,    -0.004,   119.858,   864.428,     0.289,    88.991,   961.890,     1.000,     7.590,   705.585,   815.498,   312.741,   374.100,    77.197,   -28.644,    22.553,    37.514,     0.125,     0.259,     0.384,     0.384, 0.000E+00, 0.000E+00,
   153.700,   130.510,   476.379,    14.174,     0.030,   116.192,   529.689,     0.288,    88.979,   961.890,     1.000,     7.653,   413.811,   499.706,   322.870,   375.525,    63.594,   -30.353,    22.531,    37.443,     0.123,     0.262,     0.385,     0.385, 0.000E+00, 0.000E+00,
   153.801,   207.384,   476.367,    14.155,     0.070,   111.989,   103.149,     0.289,    88.967,   961.890,     1.000,     7.690,    12.295,    97.310,   318.235,   375.443,    44.234,   -16.426,    22.494,    37.255,     0.125,     0.269,     0.393,     0.393, 0.000E+00, 0.000E+00,
   153.900,   127.474,   476.356,    13.970,     0.088,   113.662,     0.000,     0.293,    88.956,   961.890,     1.000,     7.664,  -136.435,     0.000,   286.552,   374.465,    43.018,     5.504,    22.454,    37.058,     0.141,     0.285,     0.426,     0.426, 0.000E+00, 0.000E+00,
   154.000,   127.971,   476.345,    13.807,     0.093,   115.364,     0.000,     0.294,    88.945,   961.890,     1.000,     7.597,  -168.669,     0.000,   267.468,   373.616,    43.281,    19.241,    22.416,    36.788,     0.148,     0.297,     0.445,     0.445, 0.000E+00, 0.000E+00,
   154.100,   129.445,   476.338,    13.628,     0.076,   108.966,     0.000,     0.296,    88.938,   961.890,     1.000,     7.541,  -184.494,     0.000,   258.618,   372.685,    44.879,    25.548,    22.383,    36.558,     0.153,     0.308,     0.461,     0.461, 0.000E+00, 0.000E+00,
   154.200,   130.288,   476.331,    13.439,     0.047,   106.152,     5.094,     0.297,    88.931,   961.890,     1.000,     7.530,  -203.411,     4.806,   248.011,   371.703,    50.535,    33.989,    22.409,    36.794,     0.155,     0.310,     0.465,     0.465, 0.000E+00, 0.000E+00,
   154.302,   497.672,   476.323,    13.366,     0.016,   104.802,   210.642,     0.297,    88.923,   961.890,     1.000,     7.562,    59.929,   198.719,   276.473,   371.324,    32.800,    11.139,    22.394,    36.711,     0.156,     0.313,     0.469,     0.469, 0.000E+00, 0.000E+00,
   154.400,   452.431,   476.315,    13.478,    -0.017,   103.947,   388.670,     0.295,    88.915,   961.890,     1.000,     7.610,   274.045,   366.670,   309.119,   371.864,    33.151,    -3.270,    22.396,    36.766,     0.138,     0.302,     0.441,     0.441, 0.000E+00, 0.000E+00,
   154.500,   651.996,   476.306,    13.790,    -0.039,   108.864,   802.506,     0.291,    88.906,   961.890,     1.000,     7.643,   697.772,   757.081,   323.324,   373.464,    30.217,   -21.048,    22.406,    36.906,     0.123,     0.290,     0.413,     0.413, 0.000E+00, 0.000E+00,
   154.600,   570.500,   476.296,    14.249,    -0.041,   107.362,   765.562,     0.289,    88.896,   961.890,     1.000,     7.658,   665.301,   722.228,   336.352,   375.892,    49.196,   -31.808,    22.421,    37.082,     0.113,     0.280,     0.393,     0.393, 0.000E+00, 0.000E+00,
   154.708,   748.645,   476.282,    14.409,    -0.055,   101.543,   425.508,     0.288,    88.882,   961.890,     1.000,     7.641,   347.576,   401.422,   344.158,   376.740,    51.876,   -30.612,    22.438,    37.261,     0.105,     0.273,     0.379,     0.379, 0.000E+00, 0.000E+00,
   154.802,   226.443,   476.273,    14.300,    -0.064,   103.554,    89.009,     0.286,    88.873,   961.890,     1.000,     7.604,    13.827,    83.970,   326.880,   376.214,    39.086,   -18.276,    22.454,    37.401,     0.098,     0.266,     0.364,     0.364, 0.000E+00, 0.000E+00,
   154.900,   139.287,   476.262,    14.028,    -0.069,   104.942,     0.000,     0.285,    88.862,   961.890,     1.000,     7.554,  -103.530,     0.000,   308.258,   374.765,    42.166,    -5.144,    22.471,    37.519,     0.092,     0.261,     0.352,     0.352, 0.000E+00, 0.000E+00,
   155.000,   139.826,   476.251,    13.783,    -0.060,   106.258,     0.000,     0.284,    88.851,   961.890,     1.000,     7.516,  -116.150,     0.000,   298.614,   373.489,    39.148,     2.127,    22.486,    37.581,     0.087,     0.256,     0.343,     0.343, 0.000E+00, 0.000E+00,
   155.100,   245.214,   476.243,    13.569,    -0.080,   100.551,     0.000,     0.287,    88.843,   961.890,     1.000,     7.509,  -154.507,     0.000,   285.861,   372.392,    49.648,    18.328,    22.484,    37.369,     0.098,     0.273,     0.371,     0.371, 0.000E+00, 0.000E+00,
   155.200,   140.712,   476.236,    13.401,    -0.047,    98.923,     1.492,     0.286,    88.836,   961.890,     1.000,     7.532,  -129.019,     1.407,   285.888,   371.501,    31.716,    13.098,    22.493,    37.391,     0.094,     0.270,     0.364,     0.364, 0.000E+00, 0.000E+00,
   155.303,   527.587,   476.227,    13.304,    -0.027,    99.251,   116.418,     0.285,    88.827,   961.890,     1.000,     7.575,     2.414,   109.828,   299.818,   371.008,    28.168,     8.057,    22.500,    37.455,     0.088,     0.266,     0.354,     0.354, 0.000E+00, 0.000E+00,
   155.405,   500.089,   476.219,    13.418,    -0.033,    98.362,   471.807,     0.284,    88.819,   961.890,     1.000,     7.627,   358.967,   445.101,   302.870,   371.524,    22.820,    -5.339,    22.503,    37.487,     0.078,     0.257,     0.336,     0.336, 0.000E+00, 0.000E+00,
   155.500,   775.727,   476.212,    13.731,    -0.039,   108.426,   872.883,     0.283,    88.812,   961.890,     1.000,     7.656,   763.607,   823.475,   312.094,   373.152,    17.113,   -18.303,    22.503,    37.479,     0.071,     0.252,     0.323,     0.323, 0.000E+00, 0.000E+00,
   155.600,   711.245,   476.203,    14.243,    -0.051,   105.162,   843.026,     0.282,    88.803,   961.890,     1.000,     7.670,   760.596,   795.307,   332.791,   375.852,    28.173,   -36.522,    22.506,    37.452,     0.067,     0.251,     0.318,     0.318, 0.000E+00, 0.000E+00,
   155.708,   734.557,   476.190,    14.449,    -0.060,    96.920,   516.167,     0.282,    88.790,   961.890,     1.000,     7.661,   457.308,   486.950,   344.385,   376.945,    33.268,   -36.186,    22.514,    37.394,     0.066,     0.251,     0.317,     0.317, 0.000E+00, 0.000E+00,
   155.802,   230.245,   476.184,    14.302,    -0.058,    98.833,   100.484,     0.282,    88.784,   961.890,     1.000,     7.647,    59.394,    94.796,   335.476,   376.233,    20.376,   -25.731,    22.517,    37.293,     0.065,     0.251,     0.317,     0.317, 0.000E+00, 0.000E+00,
   155.900,   138.437,   476.178,    13.946,    -0.048,   100.739,     0.000,     0.282,    88.778,   961.890,     1.000,     7.646,   -78.194,     0.000,   312.406,   374.340,    26.393,   -10.133,    22.518,    37.170,     0.063,     0.252,     0.315,     0.315, 0.000E+00, 0.000E+00,
   156.000,   267.974,   476.173,    13.679,    -0.031,   101.973,     0.000,     0.281,    88.773,   961.890,     1.000,     7.666,   -93.495,     0.000,   303.800,   372.952,    25.889,    -1.546,    22.506,    36.998,     0.072,     0.268,     0.310,     0.310, 0.000E+00, 0.000E+00,
   156.100,   242.374,   476.167,    13.600,    -0.011,   104.784,     0.000,     0.283,    88.767,   961.890,     1.000,     7.694,   -92.053,     0.000,   311.123,   372.541,    34.270,    -3.635,    22.507,    37.055,     0.067,     0.263,     0.331,     0.331, 0.000E+00, 0.000E+00,
   156.200,   137.132,   476.161,    13.535,     0.004,   102.872,     2.222,     0.282,    88.761,   961.890,     1.000,     7.701,   -94.465,     2.096,   311.670,   372.195,    33.078,     2.958,    22.501,    37.081,     0.064,     0.261,     0.324,     0.324, 0.000E+00, 0.000E+00,
   156.301,   462.151,   476.153,    13.475,     0.015,   102.591,    66.932,     0.282,    88.753,   961.890,     1.000,     7.678,   -15.651,    63.143,   316.295,   371.894,    18.915,     4.281,    22.488,    37.060,     0.061,     0.260,     0.322,     0.322, 0.000E+00, 0.000E+00,
   156.400,   421.160,   476.146,    13.481,     0.015,   101.510,   207.551,     0.282,    88.746,   961.890,     1.000,     7.656,   143.341,   195.803,   326.947,   371.896,    15.186,    -7.673,    22.472,    36.998,     0.059,     0.261,     0.320,     0.320, 0.000E+00, 0.000E+00,
   156.500,   510.555,   476.140,    13.686,     0.010,   106.106,   479.073,     0.281,    88.740,   961.890,     1.000,     7.650,   414.822,   451.955,   334.304,   372.945,    19.002,   -20.509,    22.454,    36.883,     0.053,     0.257,     0.311,     0.311, 0.000E+00, 0.000E+00,
   156.600,   653.966,   476.133,    14.159,    -0.050,   111.713,   807.201,     0.280,    88.733,   961.890,     1.000,     7.677,   723.138,   761.510,   327.830,   375.407,    31.785,   -40.990,    22.447,    36.848,     0.051,     0.254,     0.305,     0.305, 0.000E+00, 0.000E+00,
   156.700,   672.756,   476.125,    14.181,    -0.069,   109.963,   537.510,     0.283,    88.725,   961.890,     1.000,     7.717,   423.705,   507.084,   317.257,   375.557,    54.815,   -29.736,    22.414,    36.488,     0.057,     0.271,     0.328,     0.328, 0.000E+00, 0.000E+00,
   156.802,   220.206,   476.119,    13.956,    -0.089,   102.451,   118.894,     0.283,    88.719,   961.890,     1.000,     7.756,   -42.526,   112.164,   288.664,   374.433,    65.447,     3.474,    22.397,    36.217,     0.057,     0.275,     0.332,     0.332, 0.000E+00, 0.000E+00,
   156.900,   134.347,   476.114,    13.689,    -0.066,   104.362,     0.000,     0.285,    88.714,   961.890,     1.000,     7.804,  -165.021,     0.000,   269.115,   372.999,    44.399,    16.737,    22.374,    36.003,     0.062,     0.288,     0.351,     0.351, 0.000E+00, 0.000E+00,
   157.000,   133.024,   476.110,    13.513,    -0.031,   108.550,     0.000,     0.284,    88.710,   961.890,     1.000,     7.831,  -170.513,     0.000,   265.209,   372.086,    44.945,    18.691,    22.378,    36.053,     0.059,     0.284,     0.344,     0.344, 0.000E+00, 0.000E+00,
   157.100,   133.823,   476.107,    13.388,     0.006,   106.049,     0.000,     0.283,    88.707,   961.890,     1.000,     7.817,  -182.681,     0.000,   258.225,   371.434,    45.915,    23.557,    22.381,    36.171,     0.056,     0.278,     0.333,     0.333, 0.000E+00, 0.000E+00,
   157.202,   148.497,   476.103,    13.276,     0.032,   103.681,     5.977,     0.282,    88.703,   961.890,     1.000,     7.773,  -191.641,     5.639,   249.489,   370.861,    46.818,    29.090,    22.382,    36.310,     0.052,     0.270,     0.323,     0.323, 0.000E+00, 0.000E+00,
   157.301,   457.045,   476.098,    13.286,     0.052,   101.235,   269.440,     0.287,    88.698,   961.890,     1.000,     7.749,    84.098,   254.189,   271.900,   370.880,    57.139,    13.972,    22.273,    35.389,     0.063,     0.305,     0.368,     0.368, 0.000E+00, 0.000E+00,
   157.400,   427.340,   476.092,    13.492,     0.059,    99.780,   678.485,     0.285,    88.692,   961.890,     1.000,     7.773,   460.833,   640.080,   284.926,   371.889,    91.334,     0.950,    22.285,    35.684,     0.056,     0.290,     0.347,     0.347, 0.000E+00, 0.000E+00,
   157.500,   627.982,   476.086,    13.995,     0.072,   105.012,   936.541,     0.282,    88.686,   961.890,     1.000,     7.851,   671.948,   883.529,   292.021,   374.543,   134.669,    -5.610,    22.294,    35.922,     0.049,     0.272,     0.321,     0.321, 0.000E+00, 0.000E+00,
   157.600,   612.181,   476.078,    14.319,     0.119,   110.152,   773.355,     0.282,    88.678,   961.890,     1.000,     7.957,   522.895,   729.580,   302.941,   376.263,   142.643,    -9.279,    22.292,    35.961,     0.048,     0.267,     0.315,     0.315, 0.000E+00, 0.000E+00,
   157.700,   212.066,   476.068,    14.454,     0.130,   100.288,   546.420,     0.282,    88.668,   961.890,     1.000,     8.044,   315.606,   515.491,   300.294,   376.992,   132.341,    -9.155,    22.269,    35.704,     0.049,     0.268,     0.318,     0.318, 0.000E+00, 0.000E+00,
   157.802,   232.852,   476.057,    14.319,     0.100,    99.891,   106.742,     0.284,    88.657,   961.890,     1.000,     8.054,   -61.305,   100.700,   297.382,   376.300,    83.112,    -0.025,    22.226,    35.280,     0.057,     0.280,     0.337,     0.337, 0.000E+00, 0.000E+00,
   157.900,   144.860,   476.047,    14.150,     0.057,   100.900,     0.000,     0.284,    88.647,   961.890,     1.000,     7.991,  -196.490,     0.000,   269.426,   375.404,    68.198,    22.315,    22.195,    34.948,     0.059,     0.284,     0.343,     0.343, 0.000E+00, 0.000E+00,
   158.000,   282.849,   476.035,    13.972,     0.036,   101.004,     0.000,     0.284,    88.635,   961.890,     1.000,     7.913,  -216.592,     0.000,   255.654,   374.488,    65.189,    32.570,    22.182,    34.819,     0.058,     0.284,     0.342,     0.342, 0.000E+00, 0.000E+00,
   158.100,   260.886,   476.029,    13.816,     0.011,    91.566,     0.000,     0.285,    88.629,   961.890,     1.000,     7.863,  -246.781,     0.000,   250.335,   373.672,    78.927,    44.517,    22.175,    34.758,     0.059,     0.294,     0.353,     0.353, 0.000E+00, 0.000E+00,
   158.200,   216.921,   476.024,    13.693,    -0.001,    90.744,     5.573,     0.285,    88.624,   961.890,     1.000,     7.845,  -231.898,     5.257,   242.780,   373.030,    64.980,    41.924,    22.173,    34.798,     0.057,     0.293,     0.350,     0.350, 0.000E+00, 0.000E+00,
   158.302,   517.663,   476.017,    13.613,     0.001,    90.556,   192.184,     0.285,    88.617,   961.890,     1.000,     7.847,    -1.909,   181.306,   266.900,   372.607,    53.923,    23.584,    22.173,    34.857,     0.055,     0.291,     0.346,     0.346, 0.000E+00, 0.000E+00,
   158.406,   531.956,   476.009,    13.666,     0.029,    89.524,   647.614,     0.284,    88.609,   961.890,     1.000,     7.873,   401.585,   610.957,   272.358,   372.812,    90.397,    18.520,    22.166,    34.806,     0.052,     0.287,     0.340,     0.340, 0.000E+00, 0.000E+00,
   158.500,   603.988,   476.003,    13.955,     0.030,    94.000,   718.956,     0.283,    88.603,   961.890,     1.000,     7.913,   514.316,   678.260,   293.989,   374.348,    78.203,     5.382,    22.153,    34.573,     0.047,     0.281,     0.329,     0.329, 0.000E+00, 0.000E+00,
   158.600,   586.764,   475.994,    14.228,     0.045,    95.818,   731.859,     0.283,    88.594,   961.890,     1.000,     7.942,   515.675,   690.433,   294.068,   375.785,    89.280,     3.760,    22.130,    34.185,     0.046,     0.282,     0.327,     0.327, 0.000E+00, 0.000E+00,
   158.700,   221.776,   475.985,    14.123,    -0.015,    90.742,   470.067,     0.284,    88.585,   961.890,     1.000,     7.958,   214.456,   443.460,   294.820,   375.264,   147.958,     0.601,    22.107,    33.784,     0.048,     0.289,     0.338,     0.338, 0.000E+00, 0.000E+00,
   158.800,   230.727,   475.974,    14.045,    -0.074,    89.471,   117.999,     0.284,    88.574,   961.890,     1.000,     7.934,  -133.313,   111.320,   274.325,   374.867,   116.756,    27.335,    22.119,    34.125,     0.050,     0.291,     0.342,     0.342, 0.000E+00, 0.000E+00,
   158.900,   174.203,   475.964,    13.905,    -0.082,    89.866,     0.000,     0.283,    88.564,   961.890,     1.000,     7.902,  -216.725,     0.000,   255.585,   374.136,    65.350,    32.824,    22.138,    34.478,     0.046,     0.282,     0.327,     0.327, 0.000E+00, 0.000E+00,
   159.000,   160.636,   475.953,    13.758,    -0.056,    92.084,     0.000,     0.284,    88.553,   961.890,     1.000,     7.868,  -228.254,     0.000,   248.143,   373.356,    59.910,    43.131,    22.142,    34.761,     0.048,     0.289,     0.336,     0.336, 0.000E+00, 0.000E+00,
   159.100,   162.591,   475.947,    13.636,    -0.044,    82.947,     0.000,     0.283,    88.547,   961.890,     1.000,     7.824,  -222.098,     0.000,   250.405,   372.723,    57.467,    42.314,    22.146,    34.909,     0.046,     0.287,     0.332,     0.332, 0.000E+00, 0.000E+00,
   159.202,   193.693,   475.941,    13.501,    -0.033,    81.075,     3.736,     0.283,    88.541,   961.890,     1.000,     7.801,  -210.985,     3.524,   254.594,   372.034,    56.237,    40.832,    22.145,    34.993,     0.044,     0.287,     0.332,     0.332, 0.000E+00, 0.000E+00,
   159.306,   689.098,   475.934,    13.397,    -0.036,    80.787,   193.539,     0.283,    88.534,   961.890,     1.000,     7.818,   -19.958,   182.584,   256.062,   371.504,    53.691,    33.408,    22.144,    35.060,     0.043,     0.288,     0.331,     0.331, 0.000E+00, 0.000E+00,
   159.407,   645.212,   475.927,    13.360,    -0.030,    79.010,   257.058,     0.283,    88.527,   961.890,     1.000,     7.860,    69.149,   242.507,   283.075,   371.297,    57.659,    27.477,    22.143,    35.133,     0.041,     0.285,     0.326,     0.326, 0.000E+00, 0.000E+00,
   159.500,   719.274,   475.922,    13.413,    -0.025,    82.940,   689.912,     0.283,    88.522,   961.890,     1.000,     7.893,   480.139,   650.861,   273.288,   371.542,    52.294,    20.173,    22.140,    35.163,     0.040,     0.285,     0.325,     0.325, 0.000E+00, 0.000E+00,
   159.600,   291.467,   475.914,    13.588,    -0.017,    84.010,   723.774,     0.283,    88.514,   961.890,     1.000,     7.916,   539.088,   682.806,   292.296,   372.451,    61.123,     2.439,    22.133,    35.141,     0.039,     0.288,     0.327,     0.327, 0.000E+00, 0.000E+00,
   159.700,   170.261,   475.906,    13.610,    -0.018,    81.753,   331.257,     0.283,    88.506,   961.890,     1.000,     7.917,   125.692,   312.507,   294.694,   372.591,    92.384,    16.534,    22.121,    35.053,     0.039,     0.293,     0.332,     0.332, 0.000E+00, 0.000E+00,
   159.801,   250.986,   475.897,    13.510,     0.001,    79.864,   118.089,     0.283,    88.497,   961.890,     1.000,     7.914,   -52.514,   111.405,   277.678,   372.078,    56.282,    13.237,    22.113,    35.017,     0.038,     0.294,     0.332,     0.332, 0.000E+00, 0.000E+00,
   159.900,   189.355,   475.889,    13.400,     0.005,    81.156,     0.000,     0.283,    88.489,   961.890,     1.000,     7.907,  -158.731,     0.000,   275.759,   371.499,    42.121,    20.869,    22.100,    34.948,     0.039,     0.300,     0.339,     0.339, 0.000E+00, 0.000E+00,
   160.000,   291.822,   475.880,    13.328,     0.022,    81.202,     0.000,     0.283,    88.480,   961.890,     1.000,     7.878,  -181.555,     0.000,   263.410,   371.132,    45.041,    28.792,    22.101,    35.045,     0.037,     0.296,     0.333,     0.333, 0.000E+00, 0.000E+00,
   160.100,   281.084,   475.875,    13.242,     0.028,    75.200,     0.000,     0.283,    88.475,   961.890,     1.000,     7.839,  -191.891,     0.000,   259.297,   370.688,    48.237,    32.263,    22.094,    35.103,     0.036,     0.292,     0.328,     0.328, 0.000E+00, 0.000E+00,
   160.200,   338.357,   475.871,    13.154,     0.028,    74.741,     4.674,     0.282,    88.471,   961.890,     1.000,     7.830,  -198.446,     4.409,   253.853,   370.237,    51.441,    35.031,    22.087,    35.163,     0.034,     0.289,     0.323,     0.323, 0.000E+00, 0.000E+00,
   160.307,   665.350,   475.866,    13.095,     0.018,    74.559,   166.114,     0.282,    88.466,   961.890,     1.000,     7.869,    -3.811,   156.711,   276.405,   369.921,    44.342,    22.665,    22.081,    35.261,     0.033,     0.284,     0.318,     0.318, 0.000E+00, 0.000E+00,
   160.408,   720.780,   475.861,    13.126,    -0.000,    72.380,   305.373,     0.281,    88.461,   961.890,     1.000,     7.920,   151.141,   288.088,   298.421,   370.056,    53.214,    12.098,    22.075,    35.325,     0.031,     0.281,     0.313,     0.313, 0.000E+00, 0.000E+00,
   160.500,   687.603,   475.857,    13.260,    -0.019,    77.475,   576.716,     0.281,    88.457,   961.890,     1.000,     7.942,   430.714,   544.072,   313.970,   370.757,    70.327,   -13.756,    22.069,    35.380,     0.030,     0.277,     0.307,     0.307, 0.000E+00, 0.000E+00,
   160.600,   693.028,   475.851,    13.392,    -0.021,    78.501,   690.259,     0.282,    88.451,   961.890,     1.000,     7.929,   566.676,   651.188,   315.019,   371.431,    45.483,   -17.384,    22.036,    35.010,     0.031,     0.290,     0.321,     0.321, 0.000E+00, 0.000E+00,
   160.700,   352.914,   475.844,    13.502,    -0.025,    74.302,   355.343,     0.282,    88.444,   961.890,     1.000,     7.889,   278.281,   335.229,   330.540,   372.023,    36.158,   -20.693,    22.019,    34.900,     0.031,     0.293,     0.324,     0.324, 0.000E+00, 0.000E+00,
   160.802,   269.179,   475.837,    13.450,    -0.042,    73.249,   107.333,     0.283,    88.437,   961.890,     1.000,     7.846,    -1.909,   101.258,   299.756,   371.777,    35.479,    -4.333,    22.001,    34.749,     0.031,     0.298,     0.329,     0.329, 0.000E+00, 0.000E+00,
   160.902,   222.319,   475.830,    13.269,    -0.048,    73.254,     0.000,     0.283,    88.430,   961.890,     1.000,     7.827,  -154.093,     0.000,   268.971,   370.835,    36.341,    15.888,    21.989,    34.671,     0.031,     0.301,     0.332,     0.332, 0.000E+00, 0.000E+00,
   161.000,   185.449,   475.824,    13.116,    -0.028,    74.499,     0.000,     0.283,    88.424,   961.890,     1.000,     7.842,  -183.559,     0.000,   255.343,   370.030,    43.110,    25.762,    21.982,    34.701,     0.030,     0.299,     0.329,     0.329, 0.000E+00, 0.000E+00,
   161.100,   293.921,   475.818,    13.030,    -0.010,    70.115,     0.000,     0.284,    88.418,   961.890,     1.000,     7.878,  -204.309,     0.000,   244.579,   369.585,    47.228,    32.074,    21.982,    34.686,     0.031,     0.305,     0.336,     0.336, 0.000E+00, 0.000E+00,
   161.204,   389.045,   475.812,    12.957,     0.009,    68.706,     6.724,     0.283,    88.412,   961.890,     1.000,     7.918,  -209.920,     6.343,   241.750,   369.219,    51.708,    37.086,    21.991,    34.920,     0.029,     0.297,     0.327,     0.327, 0.000E+00, 0.000E+00,
   161.307,   654.290,   475.806,    12.925,     0.018,    69.739,   257.464,     0.282,    88.406,   961.890,     1.000,     7.941,    83.615,   242.891,   262.092,   369.026,    35.039,    17.303,    21.993,    35.046,     0.028,     0.292,     0.320,     0.320, 0.000E+00, 0.000E+00,
   161.408,   686.747,   475.800,    13.090,     0.020,    67.744,   662.079,     0.281,    88.400,   961.890,     1.000,     7.951,   521.300,   624.603,   289.984,   369.784,    28.693,    -5.190,    21.991,    35.088,     0.026,     0.286,     0.313,     0.313, 0.000E+00, 0.000E+00,
   161.500,   672.433,   475.795,    13.401,     0.002,    71.140,   917.461,     0.281,    88.395,   961.890,     1.000,     7.950,   804.147,   865.529,   315.722,   371.461,    29.568,   -23.924,    21.990,    35.138,     0.025,     0.282,     0.307,     0.307, 0.000E+00, 0.000E+00,
   161.600,   654.431,   475.789,    13.757,    -0.018,    73.450,   852.682,     0.280,    88.389,   961.890,     1.000,     7.949,   753.830,   804.417,   340.434,   373.320,    64.440,   -46.739,    21.990,    35.198,     0.023,     0.279,     0.302,     0.302, 0.000E+00, 0.000E+00,
   161.700,   257.187,   475.783,    13.951,    -0.017,    75.637,   469.931,     0.280,    88.383,   961.890,     1.000,     7.951,   411.663,   443.332,   348.605,   374.352,    56.299,   -50.378,    21.989,    35.224,     0.023,     0.278,     0.300,     0.300, 0.000E+00, 0.000E+00,
