$WITHDRAWAL AT SEG11                                         ELEV OF WITHDRAWAL CENTERLINE:428.     

JDAY,     TSS,    TISS,
   154.708,    1.1831,    1.1827,
   154.802,    1.1380,    1.1368,
   154.900,    1.0923,    1.0913,
   155.000,    1.0623,    1.0613,
   155.100,    1.0216,    1.0206,
   155.200,    0.9992,    0.9986,
   155.303,    0.9954,    0.9941,
   155.405,    0.9726,    0.9721,
   155.500,    0.9667,    0.9668,
   155.600,    0.9787,    0.9804,
   155.708,    1.0143,    1.0148,
   155.802,    1.0448,    1.0458,
   155.900,    1.0685,    1.0692,
   156.000,    1.0996,    1.1007,
   156.100,    1.1260,    1.1266,
   156.200,    1.1382,    1.1384,
   156.301,    1.1436,    1.1436,
   156.400,    1.1442,    1.1442,
   156.500,    1.1365,    1.1360,
   156.600,    1.1328,    1.1330,
   156.700,    1.1426,    1.1438,
   156.802,    1.1586,    1.1588,
   156.900,    1.1435,    1.1434,
   157.000,    1.1534,    1.1530,
   157.100,    1.1276,    1.1269,
   157.202,    1.0919,    1.0918,
   157.301,    1.0612,    1.0602,
   157.400,    1.0481,    1.0480,
   157.500,    1.0411,    1.0410,
   157.600,    1.0420,    1.0422,
   157.700,    1.0488,    1.0490,
   157.802,    1.0559,    1.0560,
   157.900,    1.0632,    1.0634,
   158.000,    1.0768,    1.0771,
   158.100,    1.0877,    1.0880,
   158.200,    1.1084,    1.1088,
   158.302,    1.1221,    1.1225,
   158.406,    1.1307,    1.1304,
   158.500,    1.1259,    1.1256,
   158.600,    1.1100,    1.1099,
   158.700,    1.1063,    1.1066,
   158.800,    1.1111,    1.1115,
   158.900,    1.1287,    1.1292,
   159.000,    1.1470,    1.1473,
   159.100,    1.1594,    1.1596,
   159.202,    1.1661,    1.1661,
   159.306,    1.1656,    1.1653,
   159.407,    1.1636,    1.1635,
   159.500,    1.1726,    1.1729,
   159.600,    1.1858,    1.1863,
   159.700,    1.1958,    1.1960,
   159.801,    1.2038,    1.2039,
   159.900,    1.2102,    1.2104,
   160.000,    1.2174,    1.2176,
   160.100,    1.2211,    1.2213,
   160.200,    1.2274,    1.2275,
   160.307,    1.2368,    1.2369,
   160.408,    1.2428,    1.2428,
   160.500,    1.2437,    1.2438,
   160.600,    1.2422,    1.2421,
   160.700,    1.2404,    1.2402,
   160.802,    1.2341,    1.2339,
   160.902,    1.2298,    1.2298,
   161.000,    1.2339,    1.2340,
   161.100,    1.2371,    1.2372,
   161.204,    1.2498,    1.2502,
   161.307,    1.2522,    1.2541,
   161.408,    1.2735,    1.2743,
   161.500,    1.2920,    1.2925,
   161.600,    1.3013,    1.3017,
   161.700,    1.3038,    1.3038,
   161.802,    1.3030,    1.3030,
   161.900,    1.3103,    1.3103,
   162.000,    1.3112,    1.3111,
   162.100,    1.3179,    1.3180,
   162.200,    1.3231,    1.3233,
   162.303,    1.3251,    1.3253,
   162.400,    1.3304,    1.3304,
   162.500,    1.3368,    1.3369,
   162.600,    1.3455,    1.3460,
   162.700,    1.3513,    1.3517,
   162.802,    1.3557,    1.3559,
   162.900,    1.3645,    1.3647,
   163.000,    1.3695,    1.3696,
   163.100,    1.3716,    1.3716,
   163.200,    1.3724,    1.3725,
   163.304,    1.3752,    1.3754,
   163.400,    1.3806,    1.3806,
   163.500,    1.3849,    1.3849,
   163.600,    1.3899,    1.3901,
   163.700,    1.3912,    1.3912,
   163.801,    1.3933,    1.3932,
   163.900,    1.3879,    1.3879,
   164.000,    1.3851,    1.3850,
   164.100,    1.3781,    1.3781,
   164.200,    1.3841,    1.3845,
   164.302,    1.3976,    1.3984,
   164.400,    1.4100,    1.4100,
   164.500,    1.4227,    1.4233,
   164.600,    1.4304,    1.4305,
   164.702,    1.4299,    1.4298,
   164.800,    1.4268,    1.4267,
   164.900,    1.4183,    1.4179,
   165.000,    1.3965,    1.3959,
   165.100,    1.3699,    1.3695,
   165.200,    1.3629,    1.3625,
   165.302,    1.3464,    1.3464,
   165.400,    1.3672,    1.3673,
   165.500,    1.4033,    1.4044,
   165.600,    1.4581,    1.4586,
   165.700,    1.4818,    1.4825,
   165.800,    1.5039,    1.5041,
   165.900,    1.5061,    1.5059,
   166.000,    1.4908,    1.4903,
   166.100,    1.4761,    1.4755,
   166.200,    1.4316,    1.4305,
   166.302,    1.3899,    1.3884,
   166.405,    1.3781,    1.3784,
   166.500,    1.3983,    1.3987,
   166.600,    1.4316,    1.4324,
   166.700,    1.4641,    1.4646,
   166.801,    1.4776,    1.4777,
   166.900,    1.4712,    1.4709,
   167.000,    1.4491,    1.4486,
   167.100,    1.4174,    1.4168,
   167.200,    1.3871,    1.3863,
   167.303,    1.3556,    1.3537,
   167.400,    1.3216,    1.3215,
   167.500,    1.3137,    1.3137,
   167.600,    1.3397,    1.3398,
   167.702,    1.3861,    1.3866,
   167.801,    1.4351,    1.4361,
   167.900,    1.4650,    1.4654,
   168.000,    1.4696,    1.4694,
   168.100,    1.4714,    1.4704,
   168.200,    1.4353,    1.4343,
   168.305,    1.4047,    1.4038,
   168.406,    1.4072,    1.4084,
   168.500,    1.4544,    1.4573,
   168.600,    1.4860,    1.4870,
   168.700,    1.5176,    1.5191,
   168.803,    1.5265,    1.5260,
   168.900,    1.5095,    1.5095,
   169.000,    1.4649,    1.4631,
   169.100,    1.3763,    1.3754,
   169.200,    1.3178,    1.3145,
   169.303,    1.2439,    1.2420,
   169.400,    1.2096,    1.2090,
   169.500,    1.2154,    1.2157,
   169.600,    1.2611,    1.2621,
   169.700,    1.3312,    1.3329,
   169.802,    1.3914,    1.3926,
   169.900,    1.4267,    1.4271,
   170.000,    1.4241,    1.4231,
   170.100,    1.3877,    1.3872,
   170.200,    1.3577,    1.3558,
   170.304,    1.3119,    1.3106,
   170.400,    1.3117,    1.3117,
   170.500,    1.3214,    1.3223,
   170.600,    1.3588,    1.3608,
   170.700,    1.3730,    1.3727,
   170.801,    1.3530,    1.3523,
   170.902,    1.3198,    1.3194,
   171.000,    1.2996,    1.2991,
   171.100,    1.2958,    1.2958,
   171.202,    1.2948,    1.2947,
   171.303,    1.2802,    1.2785,
   171.407,    1.2348,    1.2328,
   171.500,    1.2005,    1.1979,
   171.600,    1.1510,    1.1504,
   171.700,    1.1179,    1.1169,
   171.802,    1.0891,    1.0890,
   171.900,    1.0927,    1.0931,
   172.000,    1.1255,    1.1265,
   172.100,    1.1655,    1.1670,
   172.203,    1.2223,    1.2239,
   172.303,    1.2809,    1.2831,
   172.400,    1.3102,    1.3100,
   172.500,    1.3245,    1.3247,
   172.600,    1.3290,    1.3283,
   172.700,    1.3328,    1.3333,
   172.801,    1.3582,    1.3588,
   172.902,    1.3772,    1.3776,
   173.000,    1.3889,    1.3889,
   173.100,    1.3741,    1.3731,
   173.200,    1.3240,    1.3224,
   173.303,    1.2801,    1.2771,
   173.406,    1.2354,    1.2335,
   173.500,    1.1965,    1.1960,
   173.600,    1.1519,    1.1499,
   173.708,    1.1224,    1.1221,
   173.802,    1.0985,    1.0979,
   173.900,    1.0798,    1.0794,
   174.000,    1.0672,    1.0670,
   174.100,    1.0594,    1.0593,
   174.200,    1.0556,    1.0556,
   174.305,    1.0549,    1.0553,
   174.407,    1.0631,    1.0637,
   174.500,    1.0800,    1.0824,
   174.600,    1.1069,    1.1088,
   174.700,    1.1369,    1.1381,
   174.802,    1.1597,    1.1601,
   174.900,    1.1773,    1.1772,
   175.000,    1.1527,    1.1523,
   175.100,    1.1272,    1.1266,
   175.200,    1.1066,    1.1060,
   175.303,    1.0975,    1.0975,
   175.400,    1.1036,    1.1039,
   175.500,    1.1172,    1.1175,
   175.600,    1.1210,    1.1209,
   175.700,    1.1149,    1.1144,
   175.803,    1.0925,    1.0917,
   175.900,    1.0632,    1.0625,
   176.000,    1.0285,    1.0281,
   176.100,    1.0122,    1.0120,
   176.204,    1.0053,    1.0054,
   176.303,    1.0171,    1.0178,
   176.400,    1.0512,    1.0513,
   176.500,    1.0741,    1.0746,
   176.600,    1.0906,    1.0904,
   176.705,    1.0934,    1.0933,
   176.803,    1.0846,    1.0841,
   176.900,    1.0652,    1.0645,
   177.000,    1.0393,    1.0388,
   177.100,    1.0205,    1.0202,
   177.200,    1.0002,    1.0000,
   177.305,    0.9981,    0.9982,
   177.408,    1.0080,    1.0084,
   177.500,    1.0172,    1.0175,
   177.600,    1.0249,    1.0250,
   177.700,    1.0281,    1.0280,
   177.803,    1.0233,    1.0230,
   177.900,    1.0120,    1.0117,
   178.000,    0.9969,    0.9969,
   178.100,    0.9915,    0.9915,
   178.200,    0.9879,    0.9878,
   178.303,    0.9881,    0.9883,
   178.400,    0.9936,    0.9936,
   178.500,    1.0008,    1.0010,
   178.600,    1.0133,    1.0138,
   178.700,    1.0170,    1.0170,
   178.803,    1.0159,    1.0158,
   178.902,    1.0061,    1.0061,
   179.000,    1.0016,    1.0016,
   179.100,    0.9950,    0.9950,
   179.200,    0.9889,    0.9888,
   179.307,    0.9902,    0.9907,
   179.400,    0.9989,    0.9989,
   179.500,    1.0091,    1.0093,
   179.600,    1.0246,    1.0246,
   179.700,    1.0278,    1.0276,
   179.800,    1.0239,    1.0237,
   179.900,    1.0107,    1.0106,
   180.000,    1.0043,    1.0041,
   180.100,    1.0002,    1.0001,
   180.203,    0.9927,    0.9926,
   180.305,    0.9909,    0.9909,
   180.406,    0.9923,    0.9924,
   180.500,    0.9953,    0.9955,
   180.600,    1.0023,    1.0024,
   180.702,    1.0058,    1.0060,
   180.802,    1.0087,    1.0088,
   180.900,    1.0100,    1.0100,
   181.000,    1.0100,    1.0100,
   181.100,    1.0100,    1.0099,
   181.202,    1.0065,    1.0063,
   181.308,    1.0008,    1.0007,
   181.400,    1.0008,    1.0008,
   181.500,    1.0034,    1.0035,
   181.600,    1.0042,    1.0046,
   181.700,    1.0083,    1.0084,
   181.803,    1.0109,    1.0110,
   181.902,    1.0114,    1.0114,
   182.000,    1.0089,    1.0088,
   182.100,    1.0122,    1.0122,
   182.201,    1.0119,    1.0119,
   182.301,    1.0156,    1.0157,
   182.406,    1.0201,    1.0202,
   182.500,    1.0212,    1.0212,
   182.600,    1.0208,    1.0207,
   182.700,    1.0202,    1.0202,
   182.800,    1.0204,    1.0204,
   182.900,    1.0213,    1.0213,
   183.000,    1.0223,    1.0223,
   183.100,    1.0226,    1.0226,
   183.201,    1.0222,    1.0222,
   183.304,    1.0201,    1.0198,
   183.400,    1.0164,    1.0165,
   183.500,    1.0106,    1.0105,
   183.600,    1.0058,    1.0057,
   183.707,    1.0023,    1.0022,
   183.801,    1.0010,    1.0010,
   183.900,    1.0027,    1.0029,
   184.000,    1.0092,    1.0093,
   184.100,    1.0148,    1.0150,
   184.200,    1.0223,    1.0226,
   184.304,    1.0268,    1.0269,
   184.400,    1.0271,    1.0272,
   184.500,    1.0256,    1.0255,
   184.600,    1.0239,    1.0239,
   184.700,    1.0253,    1.0254,
   184.801,    1.0256,    1.0256,
   184.900,    1.0264,    1.0264,
   185.000,    1.0247,    1.0246,
   185.100,    1.0190,    1.0189,
   185.200,    1.0151,    1.0151,
   185.305,    1.0171,    1.0174,
   185.400,    1.0249,    1.0250,
   185.500,    1.0332,    1.0333,
   185.600,    1.0365,    1.0365,
   185.704,    1.0352,    1.0350,
   185.801,    1.0285,    1.0282,
   185.903,    1.0187,    1.0187,
   186.000,    1.0087,    1.0086,
   186.100,    1.0008,    1.0008,
   186.200,    0.9993,    0.9992,
   186.307,    0.9991,    0.9993,
   186.408,    1.0043,    1.0045,
   186.500,    1.0084,    1.0085,
   186.600,    1.0098,    1.0099,
   186.700,    1.0078,    1.0074,
   186.802,    0.9993,    0.9989,
   186.900,    0.9884,    0.9881,
   187.000,    0.9780,    0.9779,
   187.100,    0.9735,    0.9735,
   187.204,    0.9755,    0.9757,
   187.307,    0.9944,    0.9949,
   187.400,    1.0009,    1.0008,
   187.500,    1.0072,    1.0075,
   187.600,    1.0004,    1.0004,
   187.704,    1.0055,    1.0057,
   187.802,    1.0067,    1.0066,
   187.900,    0.9992,    0.9989,
   188.000,    0.9908,    0.9907,
   188.100,    0.9873,    0.9873,
   188.200,    0.9945,    0.9949,
   188.305,    1.0066,    1.0073,
   188.400,    1.0159,    1.0159,
   188.500,    1.0175,    1.0173,
   188.600,    1.0087,    1.0086,
   188.700,    0.9970,    0.9965,
   188.802,    0.9809,    0.9804,
   188.903,    0.9684,    0.9684,
   189.000,    0.9578,    0.9577,
   189.100,    0.9522,    0.9522,
   189.200,    0.9529,    0.9531,
   189.308,    0.9599,    0.9608,
   189.400,    0.9733,    0.9732,
   189.500,    0.9822,    0.9825,
   189.600,    0.9853,    0.9852,
   189.700,    0.9796,    0.9793,
   189.801,    0.9709,    0.9705,
   189.900,    0.9572,    0.9570,
   190.000,    0.9547,    0.9548,
   190.100,    0.9605,    0.9604,
   190.200,    0.9768,    0.9769,
   190.304,    0.9893,    0.9894,
   190.400,    0.9915,    0.9913,
   190.500,    0.9743,    0.9738,
   190.600,    0.9468,    0.9455,
   190.700,    0.9095,    0.9092,
   190.801,    0.8929,    0.8927,
   190.900,    0.8921,    0.8923,
   191.000,    0.9135,    0.9145,
   191.100,    0.9518,    0.9531,
   191.203,    0.9795,    0.9799,
   191.302,    0.9855,    0.9855,
   191.400,    0.9727,    0.9724,
   191.500,    0.9484,    0.9474,
   191.600,    0.9350,    0.9344,
   191.700,    0.9277,    0.9278,
   191.801,    0.9419,    0.9425,
   191.903,    0.9542,    0.9546,
   192.000,    0.9690,    0.9693,
   192.100,    0.9757,    0.9758,
   192.200,    0.9764,    0.9765,
   192.302,    0.9735,    0.9734,
   192.400,    0.9709,    0.9709,
   192.500,    0.9687,    0.9685,
   192.600,    0.9658,    0.9658,
   192.706,    0.9612,    0.9608,
   192.802,    0.9539,    0.9537,
   192.900,    0.9525,    0.9525,
   193.000,    0.9546,    0.9547,
   193.100,    0.9525,    0.9525,
   193.200,    0.9445,    0.9442,
   193.301,    0.9350,    0.9346,
   193.400,    0.9252,    0.9252,
   193.500,    0.9158,    0.9158,
   193.600,    0.9197,    0.9200,
   193.700,    0.9378,    0.9385,
   193.802,    0.9571,    0.9577,
   193.903,    0.9752,    0.9753,
   194.000,    0.9891,    0.9896,
   194.100,    1.0011,    1.0013,
   194.204,    1.0051,    1.0051,
   194.304,    1.0027,    1.0024,
   194.400,    0.9941,    0.9941,
   194.500,    0.9886,    0.9887,
   194.600,    0.9847,    0.9845,
   194.700,    0.9812,    0.9811,
   194.802,    0.9735,    0.9734,
   194.903,    0.9695,    0.9694,
   195.000,    0.9660,    0.9659,
   195.100,    0.9703,    0.9704,
   195.200,    0.9784,    0.9787,
   195.301,    0.9865,    0.9867,
   195.400,    0.9890,    0.9889,
   195.500,    0.9879,    0.9878,
   195.600,    0.9860,    0.9860,
   195.700,    0.9834,    0.9833,
   195.802,    0.9824,    0.9825,
   195.900,    0.9853,    0.9854,
   196.000,    0.9877,    0.9878,
   196.100,    0.9942,    0.9942,
   196.200,    0.9873,    0.9870,
   196.302,    0.9717,    0.9707,
   196.400,    0.9470,    0.9468,
   196.500,    0.9306,    0.9305,
   196.600,    0.9345,    0.9349,
   196.700,    0.9524,    0.9535,
   196.803,    0.9802,    0.9811,
   196.900,    1.0049,    1.0055,
   197.000,    1.0165,    1.0166,
   197.100,    1.0191,    1.0192,
   197.200,    1.0168,    1.0165,
   197.304,    1.0097,    1.0092,
   197.400,    1.0034,    1.0034,
   197.500,    1.0037,    1.0038,
   197.600,    0.9953,    0.9953,
   197.700,    0.9925,    0.9922,
   197.803,    0.9807,    0.9802,
   197.900,    0.9665,    0.9659,
   198.000,    0.9467,    0.9464,
   198.100,    0.9578,    0.9579,
   198.204,    0.9668,    0.9672,
   198.304,    0.9830,    0.9842,
   198.400,    0.9966,    0.9965,
   198.500,    1.0034,    1.0034,
   198.600,    1.0003,    1.0001,
   198.700,    0.9920,    0.9910,
   198.803,    0.9742,    0.9736,
   198.903,    0.9576,    0.9574,
   199.000,    0.9427,    0.9425,
   199.100,    0.9348,    0.9345,
   199.200,    0.9359,    0.9364,
   199.304,    0.9491,    0.9501,
   199.400,    0.9651,    0.9653,
   199.500,    0.9739,    0.9738,
   199.600,    0.9748,    0.9751,
   199.700,    0.9778,    0.9777,
   199.803,    0.9802,    0.9804,
   199.900,    0.9787,    0.9785,
   200.000,    0.9733,    0.9732,
   200.100,    0.9578,    0.9571,
   200.204,    0.9422,    0.9419,
   200.304,    0.9311,    0.9309,
   200.400,    0.9343,    0.9343,
   200.500,    0.9305,    0.9301,
   200.600,    0.9307,    0.9307,
   200.700,    0.9298,    0.9300,
   200.804,    0.9400,    0.9403,
   200.900,    0.9433,    0.9436,
   201.000,    0.9527,    0.9528,
   201.100,    0.9526,    0.9527,
   201.200,    0.9554,    0.9552,
   201.301,    0.9528,    0.9527,
   201.406,    0.9399,    0.9390,
   201.500,    0.9133,    0.9134,
   201.600,    0.8843,    0.8837,
   201.700,    0.8681,    0.8674,
   201.804,    0.8639,    0.8644,
   201.901,    0.8899,    0.8897,
   202.000,    0.9256,    0.9263,
   202.100,    0.9425,    0.9425,
   202.200,    0.9331,    0.9321,
   202.302,    0.8983,    0.8961,
   202.400,    0.8611,    0.8610,
   202.500,    0.8470,    0.8471,
   202.600,    0.8568,    0.8573,
   202.700,    0.8828,    0.8842,
   202.804,    0.9108,    0.9117,
   202.904,    0.9298,    0.9302,
   203.000,    0.9324,    0.9323,
   203.100,    0.9261,    0.9260,
   203.200,    0.9259,    0.9261,
   203.302,    0.9377,    0.9382,
   203.400,    0.9426,    0.9426,
   203.500,    0.9377,    0.9376,
   203.600,    0.9203,    0.9205,
   203.700,    0.8993,    0.8980,
   203.804,    0.8789,    0.8784,
   203.900,    0.8718,    0.8718,
   204.000,    0.8736,    0.8736,
   204.100,    0.8811,    0.8813,
   204.200,    0.8930,    0.8935,
   204.304,    0.9031,    0.9037,
   204.400,    0.9105,    0.9104,
   204.500,    0.9170,    0.9172,
   204.600,    0.9264,    0.9267,
   204.700,    0.9326,    0.9327,
   204.804,    0.9292,    0.9290,
   204.900,    0.9220,    0.9220,
   205.000,    0.9145,    0.9144,
   205.100,    0.9116,    0.9116,
   205.200,    0.9116,    0.9116,
   205.304,    0.9115,    0.9116,
   205.400,    0.9118,    0.9117,
   205.500,    0.9137,    0.9137,
   205.600,    0.9173,    0.9175,
   205.700,    0.9215,    0.9217,
   205.805,    0.9254,    0.9255,
   205.900,    0.9274,    0.9274,
   206.000,    0.9284,    0.9284,
   206.100,    0.9293,    0.9293,
   206.200,    0.9307,    0.9308,
   206.303,    0.9324,    0.9326,
   206.406,    0.9354,    0.9356,
   206.500,    0.9388,    0.9390,
   206.600,    0.9433,    0.9434,
   206.700,    0.9471,    0.9473,
   206.800,    0.9510,    0.9512,
   206.900,    0.9564,    0.9564,
   207.000,    0.9599,    0.9600,
   207.100,    0.9623,    0.9623,
   207.200,    0.9633,    0.9634,
   207.303,    0.9658,    0.9660,
   207.400,    0.9692,    0.9692,
   207.500,    0.9724,    0.9727,
   207.600,    0.9779,    0.9780,
   207.704,    0.9833,    0.9834,
   207.800,    0.9870,    0.9871,
   207.904,    0.9874,    0.9874,
   208.000,    0.9881,    0.9881,
   208.100,    0.9907,    0.9908,
   208.204,    0.9952,    0.9954,
   208.304,    1.0008,    1.0012,
   208.400,    1.0068,    1.0069,
   208.500,    1.0145,    1.0146,
   208.600,    1.0238,    1.0242,
   208.700,    1.0366,    1.0373,
   208.800,    1.0512,    1.0517,
   208.900,    1.0621,    1.0621,
   209.000,    1.0679,    1.0678,
   209.100,    1.0686,    1.0685,
   209.200,    1.0637,    1.0635,
   209.304,    1.0582,    1.0578,
   209.400,    1.0545,    1.0545,
   209.500,    1.0536,    1.0536,
   209.600,    1.0575,    1.0576,
   209.700,    1.0598,    1.0599,
   209.800,    1.0613,    1.0613,
   209.904,    1.0619,    1.0620,
   210.000,    1.0653,    1.0654,
   210.100,    1.0763,    1.0765,
   210.200,    1.0862,    1.0867,
   210.303,    1.0975,    1.0982,
   210.400,    1.1051,    1.1051,
   210.500,    1.1068,    1.1067,
   210.600,    1.1079,    1.1079,
   210.704,    1.1097,    1.1098,
   210.800,    1.1161,    1.1163,
   210.904,    1.1198,    1.1200,
   211.000,    1.1246,    1.1246,
   211.100,    1.1275,    1.1275,
   211.204,    1.1292,    1.1293,
   211.302,    1.1363,    1.1367,
   211.400,    1.1431,    1.1431,
   211.500,    1.1423,    1.1422,
   211.600,    1.1382,    1.1380,
   211.700,    1.1359,    1.1359,
   211.800,    1.1403,    1.1406,
   211.904,    1.1450,    1.1451,
   212.000,    1.1465,    1.1465,
   212.100,    1.1482,    1.1482,
   212.200,    1.1509,    1.1512,
   212.303,    1.1588,    1.1593,
   212.400,    1.1691,    1.1691,
   212.500,    1.1779,    1.1782,
   212.600,    1.1851,    1.1852,
   212.700,    1.1827,    1.1825,
   212.800,    1.1808,    1.1808,
   212.904,    1.1847,    1.1849,
   213.000,    1.1880,    1.1880,
   213.100,    1.1894,    1.1893,
   213.200,    1.1861,    1.1859,
   213.303,    1.1778,    1.1771,
   213.400,    1.1682,    1.1682,
   213.500,    1.1697,    1.1699,
   213.600,    1.1863,    1.1862,
   213.700,    1.2024,    1.2031,
   213.800,    1.2112,    1.2114,
   213.900,    1.2146,    1.2146,
   214.000,    1.2076,    1.2076,
   214.100,    1.2109,    1.2110,
   214.200,    1.2210,    1.2215,
   214.303,    1.2330,    1.2337,
   214.400,    1.2461,    1.2460,
   214.500,    1.2459,    1.2460,
   214.600,    1.2347,    1.2340,
   214.704,    1.2152,    1.2150,
   214.801,    1.2071,    1.2074,
   214.900,    1.2264,    1.2264,
   215.000,    1.2422,    1.2428,
   215.100,    1.2395,    1.2393,
   215.200,    1.2198,    1.2184,
   215.303,    1.1740,    1.1718,
   215.400,    1.1658,    1.1658,
   215.500,    1.1793,    1.1797,
   215.600,    1.2244,    1.2257,
   215.700,    1.2650,    1.2665,
   215.801,    1.2654,    1.2661,
   215.904,    1.2687,    1.2681,
   216.000,    1.2488,    1.2480,
   216.100,    1.2429,    1.2429,
   216.200,    1.2688,    1.2702,
   216.301,    1.2921,    1.2926,
   216.406,    1.2927,    1.2921,
   216.500,    1.2702,    1.2700,
   216.600,    1.2452,    1.2445,
   216.700,    1.2227,    1.2216,
   216.801,    1.1936,    1.1924,
   216.900,    1.1700,    1.1699,
   217.000,    1.1720,    1.1726,
   217.100,    1.1912,    1.1913,
   217.200,    1.2067,    1.2072,
   217.305,    1.2161,    1.2167,
   217.400,    1.2244,    1.2244,
   217.500,    1.2323,    1.2328,
   217.600,    1.2372,    1.2371,
   217.700,    1.2602,    1.2599,
   217.801,    1.2456,    1.2447,
   217.900,    1.2067,    1.2066,
   218.000,    1.1736,    1.1722,
   218.100,    1.1479,    1.1478,
   218.200,    1.1483,    1.1489,
   218.305,    1.1454,    1.1480,
   218.400,    1.2007,    1.2006,
   218.500,    1.2275,    1.2283,
   218.600,    1.2281,    1.2277,
   218.705,    1.2119,    1.2119,
   218.801,    1.2045,    1.2046,
   218.900,    1.2124,    1.2124,
   219.000,    1.2112,    1.2111,
   219.100,    1.2007,    1.2005,
   219.200,    1.1779,    1.1766,
   219.304,    1.1449,    1.1430,
   219.406,    1.1209,    1.1202,
   219.500,    1.1100,    1.1100,
   219.600,    1.0922,    1.0923,
   219.700,    1.0993,    1.0998,
   219.801,    1.1070,    1.1076,
   219.900,    1.1459,    1.1458,
   220.000,    1.1713,    1.1715,
   220.100,    1.2040,    1.2043,
   220.204,    1.2323,    1.2321,
   220.302,    1.1896,    1.1872,
   220.400,    1.1512,    1.1512,
   220.500,    1.1224,    1.1220,
   220.600,    1.0940,    1.0935,
   220.700,    1.0863,    1.0861,
   220.801,    1.0845,    1.0847,
   220.900,    1.1122,    1.1122,
   221.000,    1.1340,    1.1340,
   221.100,    1.1598,    1.1600,
   221.200,    1.1670,    1.1667,
   221.302,    1.1451,    1.1431,
   221.400,    1.1146,    1.1145,
   221.500,    1.0963,    1.0962,
   221.600,    1.0869,    1.0864,
   221.700,    1.0798,    1.0798,
   221.801,    1.0782,    1.0783,
   221.900,    1.0691,    1.0692,
   222.000,    1.0893,    1.0899,
   222.100,    1.1338,    1.1339,
   222.200,    1.1386,    1.1383,
   222.302,    1.1023,    1.1019,
   222.400,    1.0808,    1.0805,
   222.500,    1.0668,    1.0666,
   222.600,    1.0612,    1.0610,
   222.704,    1.0569,    1.0569,
   222.802,    1.0574,    1.0574,
   222.904,    1.0875,    1.0878,
   223.000,    1.1048,    1.1052,
   223.100,    1.1176,    1.1176,
   223.200,    1.1094,    1.1086,
   223.302,    1.0799,    1.0795,
   223.400,    1.0443,    1.0441,
   223.500,    1.0370,    1.0370,
   223.600,    1.0379,    1.0380,
   223.704,    1.0439,    1.0440,
   223.801,    1.0572,    1.0582,
   223.905,    1.1026,    1.1036,
   224.000,    1.1133,    1.1138,
   224.100,    1.1331,    1.1332,
   224.200,    1.1440,    1.1441,
   224.302,    1.1291,    1.1274,
   224.400,    1.0987,    1.0987,
   224.500,    1.0751,    1.0746,
   224.600,    1.0631,    1.0626,
   224.700,    1.0568,    1.0567,
   224.801,    1.0468,    1.0469,
   224.905,    1.0472,    1.0473,
   225.000,    1.0508,    1.0508,
   225.100,    1.0753,    1.0755,
   225.200,    1.0945,    1.0950,
   225.302,    1.0937,    1.0931,
   225.400,    1.0637,    1.0636,
   225.500,    1.0511,    1.0509,
   225.600,    1.0493,    1.0494,
   225.700,    1.0515,    1.0515,
   225.801,    1.0579,    1.0585,
   225.905,    1.0822,    1.0835,
   226.000,    1.1255,    1.1256,
   226.100,    1.1392,    1.1392,
   226.204,    1.1111,    1.1104,
   226.302,    1.0717,    1.0707,
   226.400,    1.0602,    1.0602,
   226.500,    1.0618,    1.0620,
   226.600,    1.0687,    1.0690,
   226.704,    1.0780,    1.0781,
   226.801,    1.0777,    1.0776,
   226.900,    1.0762,    1.0762,
   227.000,    1.0788,    1.0788,
   227.100,    1.0912,    1.0913,
   227.200,    1.1089,    1.1094,
   227.302,    1.1173,    1.1171,
   227.400,    1.1088,    1.1088,
   227.500,    1.0962,    1.0957,
   227.600,    1.0881,    1.0879,
   227.700,    1.0831,    1.0831,
   227.801,    1.0829,    1.0829,
   227.900,    1.0815,    1.0815,
   228.000,    1.0789,    1.0789,
   228.100,    1.0784,    1.0783,
   228.200,    1.0780,    1.0781,
   228.302,    1.0830,    1.0835,
   228.400,    1.0961,    1.0960,
   228.500,    1.1113,    1.1117,
   228.600,    1.1323,    1.1324,
   228.700,    1.1292,    1.1289,
   228.801,    1.1079,    1.1073,
   228.900,    1.0977,    1.0977,
   229.000,    1.0974,    1.0974,
   229.100,    1.1014,    1.1014,
   229.204,    1.1044,    1.1045,
   229.302,    1.1027,    1.1024,
   229.400,    1.0956,    1.0955,
   229.500,    1.0928,    1.0928,
   229.600,    1.0974,    1.0977,
   229.700,    1.0965,    1.0967,
   229.801,    1.0994,    1.0995,
   229.900,    1.1046,    1.1046,
   230.000,    1.0993,    1.0992,
   230.100,    1.0985,    1.0986,
   230.200,    1.0995,    1.0995,
   230.302,    1.0954,    1.0951,
   230.406,    1.0892,    1.0889,
   230.500,    1.0810,    1.0807,
   230.600,    1.0699,    1.0692,
   230.700,    1.0565,    1.0562,
   230.801,    1.0500,    1.0499,
   230.900,    1.0506,    1.0506,
   231.000,    1.0513,    1.0513,
   231.100,    1.0512,    1.0511,
   231.204,    1.0514,    1.0515,
   231.302,    1.0568,    1.0574,
   231.400,    1.0686,    1.0687,
   231.500,    1.0748,    1.0748,
   231.600,    1.0751,    1.0749,
   231.700,    1.0710,    1.0710,
   231.801,    1.0685,    1.0684,
   231.900,    1.0669,    1.0669,
   232.000,    1.0750,    1.0751,
