$Concentration file for segment 11

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
   176.204,   22.4731,   64.2497,    0.2733,    0.6217,
   176.303,   22.4879,   65.6120,    0.2846,    0.6216,
   176.400,   22.4939,   67.5352,    0.3105,    0.6263,
   176.500,   22.4948,   68.5717,    0.3220,    0.6374,
   176.600,   22.4954,   69.7213,    0.3325,    0.6543,
   176.705,   22.4966,   70.0873,    0.3345,    0.6594,
   176.803,   22.4994,   69.8000,    0.3292,    0.6549,
   176.900,   22.5029,   68.9395,    0.3122,    0.6326,
   177.000,   22.4989,   68.1265,    0.2959,    0.6261,
   177.100,   22.5030,   67.2391,    0.2718,    0.6132,
   177.200,   22.5017,   66.3364,    0.2520,    0.6062,
   177.305,   22.5048,   66.4162,    0.2468,    0.6027,
   177.408,   22.5021,   67.0039,    0.2543,    0.6059,
   177.500,   22.5071,   67.9915,    0.2658,    0.6155,
   177.600,   22.5080,   68.6923,    0.2751,    0.6256,
   177.700,   22.5106,   68.6755,    0.2707,    0.6298,
   177.803,   22.5083,   68.6890,    0.2717,    0.6367,
   177.900,   22.5093,   67.6595,    0.2538,    0.6343,
   178.000,   22.5083,   66.2369,    0.2312,    0.6298,
   178.100,   22.5030,   65.0973,    0.2140,    0.6233,
   178.200,   22.4964,   64.4225,    0.2036,    0.6166,
   178.303,   22.4968,   64.6584,    0.2038,    0.6152,
   178.400,   22.5031,   65.7891,    0.2145,    0.6206,
   178.500,   22.5087,   67.3244,    0.2312,    0.6321,
   178.600,   22.5085,   68.5749,    0.2468,    0.6446,
   178.700,   22.5076,   69.0023,    0.2518,    0.6521,
   178.803,   22.5075,   68.7195,    0.2483,    0.6561,
   178.902,   22.5083,   67.5179,    0.2338,    0.6536,
   179.000,   22.5056,   65.9300,    0.2162,    0.6453,
   179.100,   22.4921,   64.6920,    0.2057,    0.6341,
   179.200,   22.4840,   63.9516,    0.1968,    0.6250,
   179.307,   22.4895,   64.8354,    0.2028,    0.6263,
   179.400,   22.5056,   66.3819,    0.2126,    0.6343,
   179.500,   22.5147,   68.6814,    0.2335,    0.6487,
   179.600,   22.5137,   70.3054,    0.2503,    0.6664,
   179.700,   22.5133,   70.8327,    0.2531,    0.6694,
   179.800,   22.5170,   70.3566,    0.2418,    0.6495,
   179.900,   22.5199,   68.9168,    0.2236,    0.6381,
   180.000,   22.5168,   67.1063,    0.2049,    0.6276,
   180.100,   22.5085,   65.7104,    0.1919,    0.6204,
   180.203,   22.5011,   64.4082,    0.1823,    0.6196,
   180.305,   22.5018,   64.2532,    0.1815,    0.6234,
   180.406,   22.5069,   64.9335,    0.1865,    0.6294,
   180.500,   22.5146,   66.1633,    0.1950,    0.6351,
   180.600,   22.5227,   67.7466,    0.2058,    0.6398,
   180.702,   22.5320,   68.4363,    0.2068,    0.6403,
   180.802,   22.5356,   69.3791,    0.2147,    0.6487,
   180.900,   22.5397,   69.7459,    0.2170,    0.6513,
   181.000,   22.5440,   69.6609,    0.2142,    0.6469,
   181.100,   22.5537,   70.0090,    0.2130,    0.6408,
   181.202,   22.5555,   69.3054,    0.2041,    0.6346,
   181.308,   22.5558,   68.1794,    0.1925,    0.6288,
   181.400,   22.5569,   67.5218,    0.1853,    0.6260,
   181.500,   22.5605,   67.4181,    0.1818,    0.6260,
   181.600,   22.5548,   67.2746,    0.1810,    0.6275,
   181.700,   22.5572,   67.4994,    0.1809,    0.6307,
   181.803,   22.5581,   67.4992,    0.1799,    0.6330,
   181.902,   22.5575,   67.0096,    0.1764,    0.6314,
   182.000,   22.5549,   66.1811,    0.1712,    0.6259,
   182.100,   22.5635,   65.8914,    0.1672,    0.6226,
   182.201,   22.5591,   66.1650,    0.1666,    0.6179,
   182.301,   22.5638,   66.5459,    0.1664,    0.6181,
   182.406,   22.5665,   67.7857,    0.1715,    0.6197,
   182.500,   22.5656,   68.6740,    0.1747,    0.6201,
   182.600,   22.5625,   69.1423,    0.1751,    0.6176,
   182.700,   22.5579,   69.4314,    0.1728,    0.6090,
   182.800,   22.5555,   69.6600,    0.1724,    0.6072,
   182.900,   22.5535,   69.9552,    0.1727,    0.6061,
   183.000,   22.5529,   70.3599,    0.1742,    0.6067,
   183.100,   22.5509,   70.4406,    0.1743,    0.6066,
   183.201,   22.5454,   70.6636,    0.1760,    0.6076,
   183.304,   22.5406,   70.0237,    0.1722,    0.6049,
   183.400,   22.5330,   68.9839,    0.1678,    0.6028,
   183.500,   22.5247,   68.2704,    0.1643,    0.6012,
   183.600,   22.5185,   67.9705,    0.1626,    0.6013,
   183.707,   22.5141,   68.1183,    0.1627,    0.6030,
   183.801,   22.5128,   68.6903,    0.1643,    0.6053,
   183.900,   22.5156,   69.6304,    0.1671,    0.6080,
   184.000,   22.5244,   71.1143,    0.1722,    0.6123,
   184.100,   22.5301,   72.1311,    0.1764,    0.6163,
   184.200,   22.5398,   72.7476,    0.1782,    0.6167,
   184.304,   22.5428,   73.2726,    0.1795,    0.6162,
   184.400,   22.5441,   73.1378,    0.1773,    0.6130,
   184.500,   22.5447,   72.4679,    0.1735,    0.6096,
   184.600,   22.5420,   72.0678,    0.1716,    0.6088,
   184.700,   22.5442,   71.3056,    0.1697,    0.6103,
   184.801,   22.5458,   70.7208,    0.1686,    0.6132,
   184.900,   22.5479,   70.2330,    0.1686,    0.6177,
   185.000,   22.5485,   69.7265,    0.1673,    0.6187,
   185.100,   22.5453,   69.0969,    0.1642,    0.6148,
   185.200,   22.5442,   68.7758,    0.1620,    0.6107,
   185.305,   22.5477,   68.9986,    0.1622,    0.6091,
   185.400,   22.5547,   69.7415,    0.1647,    0.6108,
   185.500,   22.5630,   70.6475,    0.1685,    0.6161,
   185.600,   22.5687,   71.1194,    0.1712,    0.6216,
   185.704,   22.5719,   71.1248,    0.1719,    0.6254,
   185.801,   22.5696,   70.6384,    0.1700,    0.6245,
   185.903,   22.5652,   70.0322,    0.1677,    0.6235,
   186.000,   22.5574,   69.5987,    0.1647,    0.6198,
   186.100,   22.5499,   69.4880,    0.1622,    0.6158,
   186.200,   22.5472,   69.8974,    0.1613,    0.6128,
   186.307,   22.5447,   70.4983,    0.1607,    0.6090,
   186.408,   22.5490,   71.3233,    0.1622,    0.6100,
   186.500,   22.5530,   71.9758,    0.1637,    0.6123,
   186.600,   22.5554,   72.4105,    0.1643,    0.6138,
   186.700,   22.5550,   72.5072,    0.1635,    0.6138,
   186.802,   22.5500,   72.1475,    0.1608,    0.6108,
   186.900,   22.5435,   71.6575,    0.1578,    0.6076,
   187.000,   22.5361,   71.3151,    0.1552,    0.6043,
   187.100,   22.5324,   71.4128,    0.1540,    0.6021,
   187.204,   22.5337,   71.8491,    0.1546,    0.6010,
   187.307,   22.5522,   72.8212,    0.1575,    0.6023,
   187.400,   22.5577,   73.2783,    0.1585,    0.6018,
   187.500,   22.5648,   73.6501,    0.1599,    0.6033,
   187.600,   22.5601,   73.4705,    0.1593,    0.6041,
   187.704,   22.5681,   73.6304,    0.1609,    0.6084,
   187.802,   22.5726,   73.5546,    0.1610,    0.6107,
   187.900,   22.5704,   72.9702,    0.1584,    0.6074,
   188.000,   22.5681,   72.3336,    0.1557,    0.6037,
   188.100,   22.5668,   72.0069,    0.1538,    0.5989,
   188.200,   22.5733,   72.2688,    0.1548,    0.5979,
   188.305,   22.5822,   72.7814,    0.1575,    0.5999,
   188.400,   22.5890,   73.0672,    0.1595,    0.6030,
   188.500,   22.5932,   72.8755,    0.1599,    0.6056,
   188.600,   22.5930,   72.1633,    0.1578,    0.6054,
   188.700,   22.5920,   71.3205,    0.1551,    0.6058,
   188.802,   22.5879,   70.3266,    0.1517,    0.6060,
   188.903,   22.5894,   69.5720,    0.1497,    0.6096,
   189.000,   22.5901,   69.0280,    0.1478,    0.6108,
   189.100,   22.5952,   68.8705,    0.1470,    0.6121,
   189.200,   22.6031,   69.2266,    0.1477,    0.6138,
   189.308,   22.6145,   70.1387,    0.1504,    0.6173,
   189.400,   22.6282,   71.3433,    0.1544,    0.6227,
   189.500,   22.6385,   72.3898,    0.1577,    0.6271,
   189.600,   22.6459,   72.9868,    0.1591,    0.6287,
   189.700,   22.6457,   73.0705,    0.1579,    0.6249,
   189.801,   22.6397,   73.0034,    0.1556,    0.6183,
   189.900,   22.6108,   72.8966,    0.1520,    0.6043,
   190.000,   22.5936,   73.3814,    0.1509,    0.5959,
   190.100,   22.5884,   74.1513,    0.1518,    0.5926,
   190.200,   22.5997,   75.3304,    0.1554,    0.5962,
   190.304,   22.6081,   76.1657,    0.1583,    0.5991,
   190.400,   22.6106,   76.2564,    0.1583,    0.5986,
   190.500,   22.6008,   75.0533,    0.1536,    0.5915,
   190.600,   22.5803,   73.1541,    0.1468,    0.5822,
   190.700,   22.5381,   71.4210,    0.1412,    0.5683,
   190.801,   22.5110,   70.3935,    0.1383,    0.5593,
   190.900,   22.5081,   70.5709,    0.1386,    0.5575,
   191.000,   22.5409,   72.4556,    0.1430,    0.5681,
   191.100,   22.5852,   74.6338,    0.1494,    0.5841,
   191.203,   22.6073,   76.4391,    0.1558,    0.5955,
   191.302,   22.6120,   76.8189,    0.1563,    0.5900,
   191.400,   22.6112,   75.7767,    0.1528,    0.5884,
   191.500,   22.5941,   73.9746,    0.1471,    0.5791,
   191.600,   22.5904,   72.8065,    0.1424,    0.5757,
   191.700,   22.5880,   72.2500,    0.1410,    0.5768,
   191.801,   22.6153,   73.1782,    0.1438,    0.5896,
   191.903,   22.6328,   74.0915,    0.1482,    0.6020,
   192.000,   22.6567,   75.0220,    0.1508,    0.6107,
   192.100,   22.6678,   75.4667,    0.1514,    0.6099,
   192.200,   22.6674,   75.6261,    0.1505,    0.6027,
   192.302,   22.6633,   75.5049,    0.1488,    0.5959,
   192.400,   22.6620,   75.2770,    0.1474,    0.5920,
   192.500,   22.6564,   74.9967,    0.1460,    0.5871,
   192.600,   22.6488,   74.7414,    0.1443,    0.5818,
   192.706,   22.6420,   74.3136,    0.1421,    0.5769,
   192.802,   22.6335,   73.5928,    0.1400,    0.5726,
   192.900,   22.6311,   73.7656,    0.1413,    0.5715,
   193.000,   22.6327,   73.9052,    0.1421,    0.5720,
   193.100,   22.6218,   73.7181,    0.1421,    0.5664,
   193.200,   22.6034,   72.6496,    0.1418,    0.5610,
   193.301,   22.5776,   71.5057,    0.1418,    0.5539,
   193.400,   22.5501,   70.6233,    0.1426,    0.5473,
   193.500,   22.5283,   70.3623,    0.1447,    0.5446,
   193.600,   22.5393,   71.7615,    0.1480,    0.5522,
   193.700,   22.5808,   74.4490,    0.1514,    0.5682,
   193.802,   22.6096,   76.5030,    0.1537,    0.5794,
   193.903,   22.6309,   78.6190,    0.1576,    0.5892,
   194.000,   22.6453,   80.0244,    0.1604,    0.5937,
   194.100,   22.6566,   80.9975,    0.1625,    0.5952,
   194.204,   22.6626,   81.2215,    0.1632,    0.5922,
   194.304,   22.6654,   80.8202,    0.1617,    0.5872,
   194.400,   22.6639,   79.7428,    0.1593,    0.5807,
   194.500,   22.6687,   78.6866,    0.1583,    0.5791,
   194.600,   22.6895,   77.3182,    0.1595,    0.5868,
   194.700,   22.7017,   76.0059,    0.1615,    0.5906,
   194.802,   22.6900,   74.3316,    0.1637,    0.5870,
   194.903,   22.6830,   73.2575,    0.1635,    0.5818,
   195.000,   22.6683,   72.5384,    0.1640,    0.5743,
   195.100,   22.6721,   73.0530,    0.1661,    0.5740,
   195.200,   22.6807,   73.4154,    0.1658,    0.5746,
   195.301,   22.6893,   74.3921,    0.1659,    0.5763,
   195.400,   22.6827,   74.9520,    0.1641,    0.5728,
   195.500,   22.6694,   75.2487,    0.1618,    0.5665,
   195.600,   22.6589,   75.8825,    0.1615,    0.5628,
   195.700,   22.6507,   76.0498,    0.1608,    0.5595,
   195.802,   22.6484,   76.4642,    0.1607,    0.5581,
   195.900,   22.6570,   77.1824,    0.1613,    0.5603,
   196.000,   22.6692,   77.2500,    0.1616,    0.5628,
   196.100,   22.6744,   78.4539,    0.1621,    0.5633,
   196.200,   22.6659,   77.8715,    0.1632,    0.5614,
   196.302,   22.6423,   76.7351,    0.1625,    0.5547,
   196.400,   22.6126,   75.3871,    0.1602,    0.5468,
   196.500,   22.5956,   74.8658,    0.1584,    0.5434,
   196.600,   22.6061,   75.7183,    0.1593,    0.5485,
   196.700,   22.6325,   77.4681,    0.1625,    0.5587,
   196.803,   22.6715,   79.2117,    0.1654,    0.5708,
   196.900,   22.7011,   81.3218,    0.1680,    0.5815,
   197.000,   22.7163,   82.1014,    0.1690,    0.5842,
   197.100,   22.7208,   82.0565,    0.1686,    0.5801,
   197.200,   22.7199,   81.4447,    0.1677,    0.5730,
   197.304,   22.7130,   80.6190,    0.1680,    0.5665,
   197.400,   22.7104,   79.3492,    0.1681,    0.5621,
   197.500,   22.7175,   78.4503,    0.1699,    0.5628,
   197.600,   22.7161,   77.3191,    0.1715,    0.5636,
   197.700,   22.7262,   76.3058,    0.1744,    0.5671,
   197.803,   22.7247,   75.0454,    0.1762,    0.5667,
   197.900,   22.7479,   73.6858,    0.1836,    0.5780,
   198.000,   22.7331,   72.8064,    0.1817,    0.5724,
   198.100,   22.7510,   73.3424,    0.1833,    0.5745,
   198.204,   22.7648,   74.4967,    0.1842,    0.5784,
   198.304,   22.7869,   76.1541,    0.1863,    0.5863,
   198.400,   22.8005,   77.5610,    0.1872,    0.5916,
   198.500,   22.8101,   78.5582,    0.1877,    0.5955,
   198.600,   22.8089,   78.8402,    0.1861,    0.5945,
   198.700,   22.8063,   78.6900,    0.1841,    0.5926,
   198.803,   22.8015,   78.0600,    0.1815,    0.5899,
   198.903,   22.8085,   77.3831,    0.1807,    0.5921,
   199.000,   22.8111,   76.8768,    0.1791,    0.5929,
   199.100,   22.8159,   76.7537,    0.1782,    0.5940,
   199.200,   22.8261,   77.0854,    0.1786,    0.5962,
   199.304,   22.8435,   77.9561,    0.1807,    0.6008,
   199.400,   22.8570,   78.9138,    0.1822,    0.6034,
   199.500,   22.8582,   79.5852,    0.1816,    0.6009,
   199.600,   22.8523,   79.8531,    0.1799,    0.5954,
   199.700,   22.8525,   80.0211,    0.1795,    0.5922,
   199.803,   22.8581,   79.9930,    0.1803,    0.5917,
   199.900,   22.8495,   79.8518,    0.1787,    0.5837,
   200.000,   22.8549,   79.3262,    0.1791,    0.5834,
   200.100,   22.8449,   78.4717,    0.1773,    0.5778,
   200.204,   22.8378,   77.6347,    0.1758,    0.5736,
   200.304,   22.8306,   77.0581,    0.1745,    0.5699,
   200.400,   22.8402,   77.0966,    0.1756,    0.5717,
   200.500,   22.8364,   77.0179,    0.1746,    0.5690,
   200.600,   22.8402,   77.1893,    0.1743,    0.5686,
   200.700,   22.8464,   77.3351,    0.1740,    0.5690,
   200.804,   22.8481,   78.1216,    0.1747,    0.5688,
   200.900,   22.8409,   78.7399,    0.1739,    0.5651,
   201.000,   22.8437,   79.4848,    0.1743,    0.5644,
   201.100,   22.8403,   79.8205,    0.1736,    0.5622,
   201.200,   22.8431,   80.1412,    0.1738,    0.5627,
   201.301,   22.8413,   80.2810,    0.1732,    0.5620,
   201.406,   22.8320,   79.9377,    0.1709,    0.5590,
   201.500,   22.8122,   79.0714,    0.1669,    0.5532,
   201.600,   22.7803,   78.1153,    0.1620,    0.5432,
   201.700,   22.7616,   77.7352,    0.1596,    0.5372,
   201.804,   22.7560,   78.0126,    0.1595,    0.5361,
   201.901,   22.7828,   79.7282,    0.1635,    0.5443,
   202.000,   22.8164,   81.7583,    0.1694,    0.5562,
   202.100,   22.8309,   82.6483,    0.1726,    0.5622,
   202.200,   22.8261,   82.3394,    0.1711,    0.5593,
   202.302,   22.7981,   80.7880,    0.1658,    0.5475,
   202.400,   22.7621,   78.9336,    0.1611,    0.5365,
   202.500,   22.7435,   77.9860,    0.1596,    0.5329,
   202.600,   22.7672,   78.7606,    0.1616,    0.5425,
   202.700,   22.8085,   80.3989,    0.1667,    0.5580,
   202.804,   22.8397,   81.8735,    0.1717,    0.5683,
   202.904,   22.8556,   82.8382,    0.1745,    0.5685,
   203.000,   22.8569,   82.9878,    0.1746,    0.5620,
   203.100,   22.8551,   82.6345,    0.1741,    0.5564,
   203.200,   22.8581,   82.5204,    0.1744,    0.5540,
   203.302,   22.8717,   82.7902,    0.1768,    0.5568,
   203.400,   22.8827,   82.5900,    0.1787,    0.5601,
   203.500,   22.8874,   81.9348,    0.1789,    0.5621,
   203.600,   22.8779,   80.7251,    0.1766,    0.5587,
   203.700,   22.8561,   79.1891,    0.1726,    0.5515,
   203.804,   22.8265,   77.6201,    0.1690,    0.5424,
   203.900,   22.8113,   76.9014,    0.1679,    0.5378,
   204.000,   22.8232,   77.2141,    0.1687,    0.5409,
   204.100,   22.8496,   78.2832,    0.1713,    0.5492,
   204.200,   22.8779,   79.7221,    0.1744,    0.5577,
   204.304,   22.8843,   80.9548,    0.1759,    0.5585,
   204.400,   22.8957,   81.6841,    0.1774,    0.5614,
   204.500,   22.9092,   82.3405,    0.1790,    0.5650,
   204.600,   22.9295,   83.1184,    0.1812,    0.5708,
   204.700,   22.9471,   83.5431,    0.1830,    0.5751,
   204.804,   22.9467,   83.2663,    0.1833,    0.5728,
   204.900,   22.9393,   82.6760,    0.1830,    0.5683,
   205.000,   22.9218,   81.8385,    0.1826,    0.5615,
   205.100,   22.9198,   81.2248,    0.1829,    0.5590,
   205.200,   22.9203,   80.8371,    0.1835,    0.5575,
   205.304,   22.9229,   80.6210,    0.1836,    0.5565,
   205.400,   22.9346,   80.4773,    0.1836,    0.5573,
   205.500,   22.9561,   80.7504,    0.1835,    0.5605,
   205.600,   22.9835,   81.3159,    0.1836,    0.5652,
   205.700,   23.0069,   81.8005,    0.1839,    0.5685,
   205.805,   23.0289,   82.1505,    0.1843,    0.5710,
   205.900,   23.0382,   82.2088,    0.1845,    0.5705,
   206.000,   23.0501,   82.0473,    0.1845,    0.5703,
   206.100,   23.0588,   81.7648,    0.1848,    0.5696,
   206.200,   23.0595,   81.5420,    0.1850,    0.5677,
   206.303,   23.0665,   81.1931,    0.1858,    0.5669,
   206.406,   23.0664,   80.8012,    0.1869,    0.5642,
   206.500,   23.0833,   80.6668,    0.1879,    0.5659,
   206.600,   23.0974,   80.5463,    0.1895,    0.5675,
   206.700,   23.1066,   80.4449,    0.1909,    0.5682,
   206.800,   23.0907,   80.2179,    0.1922,    0.5628,
   206.900,   23.0630,   79.9979,    0.1939,    0.5550,
   207.000,   23.0505,   80.1726,    0.1951,    0.5520,
   207.100,   23.0535,   80.7253,    0.1959,    0.5532,
   207.200,   23.0587,   81.5394,    0.1959,    0.5554,
   207.303,   23.0543,   82.0056,    0.1966,    0.5548,
   207.400,   23.0475,   82.2504,    0.1979,    0.5535,
   207.500,   23.0523,   82.5674,    0.1994,    0.5551,
   207.600,   23.0527,   82.7149,    0.2017,    0.5553,
   207.704,   23.0532,   82.6948,    0.2042,    0.5552,
   207.800,   23.0536,   82.8332,    0.2054,    0.5548,
   207.904,   23.0648,   83.4112,    0.2046,    0.5574,
   208.000,   23.0737,   83.9953,    0.2036,    0.5591,
   208.100,   23.0841,   84.3478,    0.2034,    0.5593,
   208.204,   23.0917,   84.6213,    0.2035,    0.5579,
   208.304,   23.0851,   84.4608,    0.2047,    0.5531,
   208.400,   23.0859,   84.3338,    0.2057,    0.5508,
   208.500,   23.0919,   84.0938,    0.2077,    0.5502,
   208.600,   23.0899,   83.5416,    0.2111,    0.5480,
   208.700,   23.0790,   82.5352,    0.2167,    0.5436,
   208.800,   23.0585,   81.4313,    0.2236,    0.5372,
   208.900,   23.0366,   81.0805,    0.2287,    0.5323,
   209.000,   23.0200,   80.7220,    0.2317,    0.5271,
   209.100,   23.0215,   81.0428,    0.2318,    0.5268,
   209.200,   23.0395,   82.2235,    0.2288,    0.5315,
   209.304,   23.0592,   83.1414,    0.2255,    0.5353,
   209.400,   23.0753,   84.2544,    0.2230,    0.5401,
   209.500,   23.0878,   84.9135,    0.2220,    0.5434,
   209.600,   23.0802,   84.9068,    0.2238,    0.5401,
   209.700,   23.0784,   84.9565,    0.2248,    0.5384,
   209.800,   23.0829,   85.1616,    0.2251,    0.5389,
   209.904,   23.0950,   85.4593,    0.2247,    0.5417,
   210.000,   23.1042,   85.5344,    0.2258,    0.5435,
   210.100,   23.0898,   84.9714,    0.2313,    0.5380,
   210.200,   23.0805,   84.1895,    0.2372,    0.5336,
   210.303,   23.0624,   83.3400,    0.2446,    0.5270,
   210.400,   23.0613,   83.0539,    0.2485,    0.5252,
   210.500,   23.0893,   83.5108,    0.2478,    0.5310,
   210.600,   23.1077,   84.0222,    0.2470,    0.5348,
   210.704,   23.1153,   84.3855,    0.2469,    0.5354,
   210.800,   23.0926,   84.1885,    0.2505,    0.5267,
   210.904,   23.0733,   84.1468,    0.2531,    0.5198,
   211.000,   23.0766,   84.5331,    0.2545,    0.5198,
   211.100,   23.0913,   85.2064,    0.2545,    0.5238,
   211.204,   23.1025,   85.6167,    0.2545,    0.5274,
   211.302,   23.0870,   84.8793,    0.2610,    0.5236,
   211.400,   23.0593,   84.0543,    0.2676,    0.5191,
   211.500,   23.0481,   83.2979,    0.2719,    0.5180,
   211.600,   23.0396,   82.8929,    0.2737,    0.5170,
   211.700,   23.0503,   83.4690,    0.2721,    0.5204,
   211.800,   23.0854,   85.3288,    0.2682,    0.5299,
   211.904,   23.1312,   86.9084,    0.2661,    0.5401,
   212.000,   23.1503,   88.0593,    0.2639,    0.5437,
   212.100,   23.1453,   88.1507,    0.2650,    0.5373,
   212.200,   23.1299,   87.6293,    0.2692,    0.5286,
   212.303,   23.1302,   87.3473,    0.2740,    0.5260,
   212.400,   23.1437,   87.5130,    0.2772,    0.5281,
   212.500,   23.1400,   86.8782,    0.2841,    0.5249,
   212.600,   23.1046,   85.6326,    0.2936,    0.5145,
   212.700,   23.0657,   84.0347,    0.3034,    0.5024,
   212.800,   23.0533,   83.5132,    0.3077,    0.4986,
   212.904,   23.0631,   83.9114,    0.3086,    0.5011,
   213.000,   23.0781,   84.6433,    0.3076,    0.5054,
   213.100,   23.0938,   85.3101,    0.3064,    0.5106,
   213.200,   23.0944,   85.6460,    0.3055,    0.5117,
   213.303,   23.0867,   85.7401,    0.3037,    0.5101,
   213.400,   23.0841,   86.0182,    0.3008,    0.5098,
   213.500,   23.0986,   86.9284,    0.2989,    0.5147,
   213.600,   23.1383,   88.0238,    0.3022,    0.5249,
   213.700,   23.1768,   89.6680,    0.3023,    0.5377,
   213.800,   23.1945,   90.2835,    0.3047,    0.5421,
   213.900,   23.1942,   89.9171,    0.3097,    0.5382,
   214.000,   23.1713,   88.3971,    0.3180,    0.5268,
   214.100,   23.1569,   87.2138,    0.3282,    0.5197,
   214.200,   23.1556,   87.0425,    0.3337,    0.5191,
   214.303,   23.1609,   86.7622,    0.3419,    0.5185,
   214.400,   23.1695,   86.5724,    0.3494,    0.5193,
   214.500,   23.1561,   85.9009,    0.3558,    0.5139,
   214.600,   23.1337,   85.1855,    0.3584,    0.5051,
   214.704,   23.1095,   84.5604,    0.3585,    0.4966,
   214.801,   23.1218,   84.4418,    0.3579,    0.4998,
   214.900,   23.1506,   85.8203,    0.3585,    0.5073,
   215.000,   23.1604,   87.4382,    0.3578,    0.5084,
   215.100,   23.1649,   87.9135,    0.3560,    0.5108,
   215.200,   23.1528,   87.5628,    0.3527,    0.5078,
   215.303,   23.1128,   86.2904,    0.3462,    0.4996,
   215.400,   23.1134,   86.2581,    0.3466,    0.4992,
   215.500,   23.1412,   87.3406,    0.3470,    0.5084,
   215.600,   23.1993,   89.5308,    0.3540,    0.5263,
   215.700,   23.2444,   90.8007,    0.3673,    0.5399,
   215.801,   23.2483,   91.1161,    0.3699,    0.5434,
   215.904,   23.2536,   90.9239,    0.3751,    0.5407,
   216.000,   23.2426,   89.8193,    0.3778,    0.5323,
   216.100,   23.2418,   89.0144,    0.3842,    0.5280,
   216.200,   23.2634,   89.0680,    0.3970,    0.5308,
   216.301,   23.2796,   89.5230,    0.4032,    0.5349,
   216.406,   23.2792,   88.7618,    0.4112,    0.5315,
   216.500,   23.2615,   87.4345,    0.4155,    0.5237,
   216.600,   23.2437,   86.1012,    0.4178,    0.5181,
   216.700,   23.2334,   85.1443,    0.4174,    0.5156,
   216.801,   23.2242,   84.3625,    0.4130,    0.5132,
   216.900,   23.2217,   84.0329,    0.4078,    0.5119,
   217.000,   23.2424,   84.7615,    0.4057,    0.5160,
   217.100,   23.2721,   86.1712,    0.4062,    0.5228,
   217.200,   23.3392,   87.1638,    0.4095,    0.5435,
   217.305,   23.3559,   88.2868,    0.4083,    0.5457,
   217.400,   23.3660,   89.2319,    0.4079,    0.5465,
   217.500,   23.3784,   90.0575,    0.4083,    0.5490,
   217.600,   23.3899,   90.0344,    0.4138,    0.5487,
   217.700,   23.4177,   90.6543,    0.4212,    0.5526,
   217.801,   23.3779,   90.7238,    0.4175,    0.5375,
   217.900,   23.3755,   89.6176,    0.4122,    0.5357,
   218.000,   23.3751,   89.0702,    0.4054,    0.5356,
   218.100,   23.4129,   87.8976,    0.4063,    0.5490,
   218.200,   23.4293,   87.7467,    0.4098,    0.5505,
   218.305,   23.4378,   87.7750,    0.4120,    0.5531,
   218.400,   23.4776,   88.9356,    0.4278,    0.5601,
   218.500,   23.5064,   88.9107,    0.4407,    0.5621,
   218.600,   23.4873,   89.3756,    0.4388,    0.5442,
   218.705,   23.5028,   88.5663,    0.4397,    0.5478,
   218.801,   23.4845,   88.2368,    0.4397,    0.5375,
   218.900,   23.4896,   88.1220,    0.4442,    0.5362,
   219.000,   23.4880,   87.9393,    0.4455,    0.5345,
   219.100,   23.4804,   87.7352,    0.4433,    0.5319,
   219.200,   23.4634,   87.2706,    0.4372,    0.5271,
   219.304,   23.4345,   86.6232,    0.4282,    0.5199,
   219.406,   23.4178,   86.3508,    0.4214,    0.5164,
   219.500,   23.4154,   86.5254,    0.4179,    0.5176,
   219.600,   23.4109,   86.8717,    0.4123,    0.5212,
   219.700,   23.4165,   87.8290,    0.4138,    0.5248,
   219.801,   23.4116,   88.8353,    0.4148,    0.5228,
   219.900,   23.4325,   90.3901,    0.4253,    0.5231,
   220.000,   23.4464,   91.6065,    0.4326,    0.5256,
   220.100,   23.4668,   92.2786,    0.4433,    0.5274,
   220.204,   23.4830,   93.1502,    0.4513,    0.5302,
   220.302,   23.4606,   92.7366,    0.4402,    0.5266,
   220.400,   23.4417,   91.8212,    0.4327,    0.5214,
   220.500,   23.4256,   90.9466,    0.4264,    0.5188,
   220.600,   23.3865,   90.2626,    0.4185,    0.5070,
   220.700,   23.3854,   89.8445,    0.4167,    0.5060,
   220.801,   23.3808,   89.6273,    0.4161,    0.5013,
   220.900,   23.3952,   90.1018,    0.4244,    0.4989,
   221.000,   23.4244,   90.4894,    0.4334,    0.5076,
   221.100,   23.4403,   91.2428,    0.4430,    0.5092,
   221.200,   23.4445,   91.4389,    0.4453,    0.5085,
   221.302,   23.4308,   90.7982,    0.4381,    0.5038,
   221.400,   23.4133,   90.0070,    0.4286,    0.5001,
   221.500,   23.4036,   89.5367,    0.4220,    0.5015,
   221.600,   23.3906,   89.5197,    0.4179,    0.4943,
   221.700,   23.3901,   89.5062,    0.4154,    0.4969,
   221.801,   23.3898,   89.8094,    0.4150,    0.4960,
   221.900,   23.3873,   90.3151,    0.4149,    0.4948,
   222.000,   23.4064,   91.5647,    0.4256,    0.4976,
   222.100,   23.4377,   93.1428,    0.4417,    0.5029,
   222.200,   23.4430,   93.6263,    0.4441,    0.5036,
   222.302,   23.4235,   92.9532,    0.4336,    0.4997,
   222.400,   23.4092,   92.3475,    0.4263,    0.4967,
   222.500,   23.3991,   91.8765,    0.4207,    0.4951,
   222.600,   23.3972,   91.7012,    0.4178,    0.4948,
