$STR WITHDRAWAL AT SEG11                                     ELEV OF WITHDRAWAL CENTERLINE:470.     

JDAY,T(C)
   263.302,   17.01
   263.403,   17.01
   263.500,   17.07
   263.600,   17.21
   263.700,   17.27
   263.801,   17.21
   263.902,   17.20
   264.000,   17.16
   264.100,   17.12
   264.200,   17.07
   264.300,   16.99
   264.402,   16.99
   264.500,   17.09
   264.600,   17.17
   264.700,   17.21
   264.802,   17.21
   264.900,   17.19
   265.000,   17.15
   265.100,   17.10
   265.200,   17.04
   265.302,   16.96
   265.406,   16.96
   265.500,   17.06
   265.600,   17.19
   265.700,   17.22
   265.802,   17.15
   265.906,   17.05
   266.000,   16.97
   266.100,   16.91
   266.200,   16.86
   266.300,   16.81
   266.406,   16.75
   266.500,   16.91
   266.600,   17.05
   266.700,   17.15
   266.801,   17.16
   266.906,   17.05
   267.000,   17.01
   267.100,   16.96
   267.200,   16.92
   267.302,   16.88
   267.406,   16.89
   267.500,   17.01
   267.600,   17.22
   267.700,   17.28
   267.802,   17.31
   267.900,   17.21
   268.000,   17.11
   268.100,   17.03
   268.200,   16.95
   268.302,  -99.00
   268.400,  -99.00
   268.500,  -99.00
   268.600,  -99.00
   268.700,  -99.00
   268.802,  -99.00
   268.906,  -99.00
   269.000,  -99.00
   269.100,  -99.00
   269.200,  -99.00
   269.302,  -99.00
   269.400,  -99.00
   269.500,  -99.00
   269.600,  -99.00
   269.700,  -99.00
   269.802,  -99.00
   269.900,  -99.00
   270.000,  -99.00
   270.100,  -99.00
   270.200,  -99.00
   270.302,  -99.00
   270.406,  -99.00
   270.500,  -99.00
   270.600,  -99.00
   270.700,  -99.00
   270.802,  -99.00
   270.906,  -99.00
   271.000,  -99.00
   271.100,  -99.00
   271.200,  -99.00
   271.300,  -99.00
   271.406,  -99.00
   271.500,  -99.00
   271.600,  -99.00
   271.700,  -99.00
   271.802,  -99.00
   271.900,  -99.00
   272.000,  -99.00
   272.100,  -99.00
   272.200,  -99.00
   272.302,  -99.00
   272.406,  -99.00
   272.500,  -99.00
   272.600,  -99.00
   272.700,  -99.00
   272.802,  -99.00
   272.900,  -99.00
   273.000,  -99.00
   273.100,  -99.00
   273.200,  -99.00
   273.302,  -99.00
   273.400,  -99.00
   273.500,  -99.00
   273.600,  -99.00
   273.700,  -99.00
   273.802,  -99.00
   273.905,  -99.00
   274.000,  -99.00
   274.100,  -99.00
   274.200,  -99.00
   274.302,  -99.00
   274.400,  -99.00
   274.500,  -99.00
   274.600,  -99.00
   274.700,  -99.00
   274.802,  -99.00
   274.905,  -99.00
   275.000,  -99.00
   275.100,  -99.00
   275.200,  -99.00
   275.302,  -99.00
   275.405,  -99.00
   275.500,  -99.00
   275.600,  -99.00
   275.700,  -99.00
   275.802,  -99.00
   275.900,  -99.00
   276.000,  -99.00
   276.100,  -99.00
   276.200,  -99.00
   276.302,  -99.00
   276.406,  -99.00
   276.500,  -99.00
   276.600,  -99.00
   276.700,  -99.00
   276.802,  -99.00
   276.906,  -99.00
   277.000,  -99.00
   277.100,  -99.00
   277.200,  -99.00
   277.302,  -99.00
   277.405,  -99.00
   277.500,  -99.00
   277.600,  -99.00
   277.700,  -99.00
   277.802,  -99.00
   277.906,  -99.00
   278.000,  -99.00
   278.100,  -99.00
   278.200,  -99.00
   278.302,  -99.00
   278.400,  -99.00
   278.500,  -99.00
   278.600,  -99.00
   278.700,  -99.00
   278.802,  -99.00
   278.900,  -99.00
   279.000,  -99.00
   279.100,  -99.00
   279.200,  -99.00
   279.302,  -99.00
   279.406,  -99.00
   279.500,  -99.00
   279.600,  -99.00
   279.700,  -99.00
   279.802,  -99.00
   279.906,  -99.00
   280.000,  -99.00
   280.100,  -99.00
   280.200,  -99.00
   280.302,  -99.00
   280.405,  -99.00
   280.500,  -99.00
   280.600,  -99.00
   280.700,  -99.00
   280.802,  -99.00
   280.900,  -99.00
   281.000,  -99.00
   281.100,  -99.00
   281.200,  -99.00
   281.302,  -99.00
   281.405,  -99.00
   281.500,  -99.00
   281.600,  -99.00
   281.700,  -99.00
   281.802,  -99.00
   281.906,  -99.00
   282.000,  -99.00
   282.100,  -99.00
   282.200,  -99.00
   282.302,  -99.00
   282.400,  -99.00
   282.500,  -99.00
   282.600,  -99.00
   282.700,  -99.00
   282.802,  -99.00
   282.906,  -99.00
   283.000,  -99.00
   283.100,  -99.00
   283.200,  -99.00
   283.302,  -99.00
   283.400,  -99.00
   283.500,  -99.00
   283.600,  -99.00
   283.700,  -99.00
   283.802,  -99.00
   283.906,  -99.00
   284.000,  -99.00
   284.100,  -99.00
   284.200,  -99.00
   284.302,  -99.00
   284.405,  -99.00
   284.500,  -99.00
   284.600,  -99.00
   284.700,  -99.00
   284.801,  -99.00
   284.900,  -99.00
   285.000,  -99.00
   285.100,  -99.00
   285.200,  -99.00
   285.302,  -99.00
   285.405,  -99.00
   285.500,  -99.00
   285.600,  -99.00
   285.700,  -99.00
   285.802,  -99.00
   285.905,  -99.00
   286.000,  -99.00
   286.100,  -99.00
   286.200,  -99.00
   286.302,  -99.00
   286.400,  -99.00
   286.500,  -99.00
   286.600,  -99.00
   286.700,  -99.00
   286.802,  -99.00
   286.900,  -99.00
   287.000,  -99.00
   287.100,  -99.00
   287.200,  -99.00
   287.302,  -99.00
   287.406,  -99.00
   287.500,  -99.00
   287.600,  -99.00
   287.700,  -99.00
   287.802,  -99.00
   287.900,  -99.00
   288.000,  -99.00
   288.100,  -99.00
   288.200,  -99.00
   288.302,  -99.00
   288.400,  -99.00
   288.500,  -99.00
   288.600,  -99.00
   288.700,  -99.00
   288.802,  -99.00
   288.906,  -99.00
   289.000,  -99.00
   289.100,  -99.00
   289.200,  -99.00
   289.302,  -99.00
   289.405,  -99.00
   289.500,  -99.00
   289.600,  -99.00
   289.700,  -99.00
   289.802,  -99.00
   289.900,  -99.00
   290.000,  -99.00
   290.100,  -99.00
   290.200,  -99.00
   290.302,  -99.00
   290.406,  -99.00
   290.500,  -99.00
   290.600,  -99.00
   290.700,  -99.00
   290.802,  -99.00
   290.900,  -99.00
   291.000,  -99.00
   291.100,  -99.00
   291.200,  -99.00
   291.302,  -99.00
   291.406,  -99.00
   291.500,  -99.00
   291.600,  -99.00
   291.700,  -99.00
   291.802,  -99.00
   291.906,  -99.00
   292.000,  -99.00
   292.100,  -99.00
   292.200,  -99.00
   292.302,  -99.00
   292.406,  -99.00
   292.500,  -99.00
   292.600,  -99.00
   292.700,  -99.00
   292.802,  -99.00
   292.900,  -99.00
   293.000,  -99.00
   293.100,  -99.00
   293.200,  -99.00
   293.302,  -99.00
   293.405,  -99.00
   293.500,  -99.00
   293.600,  -99.00
   293.700,  -99.00
   293.800,  -99.00
   293.906,  -99.00
   294.000,  -99.00
   294.100,  -99.00
   294.200,  -99.00
   294.302,  -99.00
   294.406,  -99.00
   294.500,  -99.00
   294.600,  -99.00
   294.700,  -99.00
   294.802,  -99.00
   294.900,  -99.00
   295.000,  -99.00
   295.100,  -99.00
   295.200,  -99.00
   295.300,  -99.00
   295.406,  -99.00
   295.500,  -99.00
   295.600,  -99.00
   295.700,  -99.00
   295.802,  -99.00
   295.900,  -99.00
   296.000,  -99.00
   296.100,  -99.00
   296.200,  -99.00
   296.301,  -99.00
   296.400,  -99.00
   296.500,  -99.00
   296.600,  -99.00
   296.700,  -99.00
   296.802,  -99.00
   296.906,  -99.00
   297.000,  -99.00
   297.100,  -99.00
   297.200,  -99.00
   297.301,  -99.00
   297.400,  -99.00
   297.500,  -99.00
   297.600,  -99.00
   297.700,  -99.00
   297.802,  -99.00
   297.906,  -99.00
   298.000,  -99.00
   298.100,  -99.00
   298.200,  -99.00
   298.302,  -99.00
   298.406,  -99.00
   298.500,  -99.00
   298.600,  -99.00
   298.700,  -99.00
   298.802,  -99.00
   298.900,  -99.00
   299.000,  -99.00
   299.100,  -99.00
   299.200,  -99.00
   299.302,  -99.00
   299.404,  -99.00
   299.500,  -99.00
   299.600,  -99.00
   299.700,  -99.00
   299.802,  -99.00
   299.903,  -99.00
   300.003,  -99.00
   300.100,  -99.00
   300.200,  -99.00
   300.302,  -99.00
   300.406,  -99.00
   300.505,  -99.00
   300.600,  -99.00
   300.700,  -99.00
   300.801,  -99.00
   300.900,  -99.00
   301.006,  -99.00
   301.100,  -99.00
   301.200,  -99.00
   301.302,  -99.00
   301.400,  -99.00
   301.506,  -99.00
   301.600,  -99.00
   301.700,  -99.00
   301.802,  -99.00
   301.903,  -99.00
   302.003,  -99.00
   302.100,  -99.00
   302.200,  -99.00
   302.302,  -99.00
   302.404,  -99.00
   302.507,  -99.00
   302.600,  -99.00
   302.700,  -99.00
   302.802,  -99.00
   302.903,  -99.00
   303.003,  -99.00
   303.100,  -99.00
   303.200,  -99.00
   303.302,  -99.00
   303.400,  -99.00
   303.500,  -99.00
   303.600,  -99.00
   303.700,  -99.00
   303.802,  -99.00
   303.903,  -99.00
   304.000,  -99.00
   304.100,  -99.00
   304.200,  -99.00
   304.302,  -99.00
   304.403,  -99.00
   304.503,  -99.00
   304.600,  -99.00
   304.700,  -99.00
   304.802,  -99.00
   304.900,  -99.00
   305.000,  -99.00
   305.100,  -99.00
   305.200,  -99.00
   305.302,  -99.00
   305.400,  -99.00
   305.503,  -99.00
   305.600,  -99.00
   305.700,  -99.00
   305.802,  -99.00
   305.900,  -99.00
   306.007,  -99.00
   306.100,  -99.00
   306.200,  -99.00
   306.302,  -99.00
   306.403,  -99.00
   306.503,  -99.00
   306.600,  -99.00
   306.700,  -99.00
   306.802,  -99.00
   306.903,  -99.00
   307.000,  -99.00
   307.100,  -99.00
   307.200,  -99.00
   307.302,  -99.00
   307.403,  -99.00
   307.503,  -99.00
   307.600,  -99.00
   307.700,  -99.00
   307.802,  -99.00
   307.900,  -99.00
   308.003,  -99.00
   308.100,  -99.00
   308.200,  -99.00
   308.302,  -99.00
   308.403,  -99.00
   308.503,  -99.00
   308.600,  -99.00
   308.700,  -99.00
   308.802,  -99.00
   308.906,  -99.00
   309.000,  -99.00
   309.100,  -99.00
   309.200,  -99.00
   309.302,  -99.00
   309.406,  -99.00
   309.506,  -99.00
   309.600,  -99.00
   309.700,  -99.00
   309.802,  -99.00
   309.906,  -99.00
   310.005,  -99.00
   310.100,  -99.00
   310.200,  -99.00
   310.302,  -99.00
   310.406,  -99.00
   310.500,  -99.00
   310.600,  -99.00
   310.700,  -99.00
   310.802,  -99.00
   310.900,  -99.00
   311.000,  -99.00
   311.100,  -99.00
   311.200,  -99.00
   311.302,  -99.00
   311.405,  -99.00
   311.500,  -99.00
   311.600,  -99.00
   311.700,  -99.00
   311.801,  -99.00
   311.904,  -99.00
   312.000,  -99.00
   312.100,  -99.00
   312.200,  -99.00
   312.302,  -99.00
   312.403,  -99.00
   312.503,  -99.00
   312.600,  -99.00
   312.700,  -99.00
   312.802,  -99.00
   312.902,  -99.00
   313.002,  -99.00
   313.100,  -99.00
   313.200,  -99.00
   313.300,  -99.00
   313.400,  -99.00
   313.502,  -99.00
   313.600,  -99.00
   313.700,  -99.00
   313.802,  -99.00
   313.902,  -99.00
   314.002,  -99.00
   314.100,  -99.00
   314.200,  -99.00
   314.300,  -99.00
   314.402,  -99.00
   314.502,  -99.00
   314.600,  -99.00
   314.700,  -99.00
   314.802,  -99.00
   314.900,  -99.00
   315.005,  -99.00
   315.100,  -99.00
   315.200,  -99.00
   315.300,  -99.00
   315.406,  -99.00
   315.509,  -99.00
   315.600,  -99.00
   315.700,  -99.00
   315.802,  -99.00
   315.906,  -99.00
   316.008,  -99.00
   316.100,  -99.00
   316.200,  -99.00
   316.302,  -99.00
   316.400,  -99.00
   316.506,  -99.00
   316.600,  -99.00
   316.700,  -99.00
   316.802,  -99.00
   316.900,  -99.00
   317.004,  -99.00
   317.100,  -99.00
   317.200,  -99.00
   317.302,  -99.00
   317.400,  -99.00
   317.504,  -99.00
   317.600,  -99.00
   317.700,  -99.00
   317.802,  -99.00
   317.900,  -99.00
   318.004,  -99.00
   318.100,  -99.00
   318.200,  -99.00
   318.301,  -99.00
   318.400,  -99.00
   318.500,  -99.00
   318.600,  -99.00
   318.700,  -99.00
   318.801,  -99.00
   318.903,  -99.00
   319.003,  -99.00
   319.100,  -99.00
   319.200,  -99.00
   319.302,  -99.00
   319.403,  -99.00
   319.502,  -99.00
   319.600,  -99.00
   319.700,  -99.00
   319.800,  -99.00
   319.900,  -99.00
   320.004,  -99.00
   320.100,  -99.00
   320.200,  -99.00
   320.300,  -99.00
   320.400,  -99.00
   320.500,  -99.00
   320.600,  -99.00
   320.700,  -99.00
   320.802,  -99.00
   320.900,  -99.00
   321.000,  -99.00
   321.100,  -99.00
   321.200,  -99.00
   321.302,  -99.00
   321.400,  -99.00
   321.504,  -99.00
   321.600,  -99.00
   321.700,  -99.00
   321.802,  -99.00
   321.900,  -99.00
   322.003,  -99.00
   322.100,  -99.00
   322.200,  -99.00
   322.302,  -99.00
   322.404,  -99.00
   322.507,  -99.00
   322.600,  -99.00
   322.700,  -99.00
   322.802,  -99.00
   322.906,  -99.00
   323.000,  -99.00
   323.100,  -99.00
   323.200,  -99.00
   323.300,  -99.00
   323.400,  -99.00
   323.508,  -99.00
   323.600,  -99.00
   323.700,  -99.00
   323.802,  -99.00
   323.906,  -99.00
   324.004,  -99.00
   324.100,  -99.00
   324.200,  -99.00
   324.302,  -99.00
   324.404,  -99.00
   324.504,  -99.00
   324.600,  -99.00
   324.700,  -99.00
   324.802,  -99.00
   324.906,  -99.00
   325.004,  -99.00
   325.100,  -99.00
   325.200,  -99.00
   325.302,  -99.00
   325.406,  -99.00
   325.509,  -99.00
   325.600,  -99.00
   325.700,  -99.00
   325.802,  -99.00
   325.900,  -99.00
   326.000,  -99.00
   326.100,  -99.00
   326.200,  -99.00
   326.300,  -99.00
   326.404,  -99.00
   326.509,  -99.00
   326.600,  -99.00
   326.700,  -99.00
   326.801,  -99.00
   326.904,  -99.00
   327.010,  -99.00
   327.100,  -99.00
   327.200,  -99.00
   327.300,  -99.00
   327.404,  -99.00
   327.500,  -99.00
   327.600,  -99.00
   327.700,  -99.00
   327.802,  -99.00
   327.906,  -99.00
   328.000,  -99.00
   328.100,  -99.00
   328.200,  -99.00
   328.302,  -99.00
   328.400,  -99.00
   328.506,  -99.00
   328.600,  -99.00
   328.700,  -99.00
   328.800,  -99.00
   328.900,  -99.00
   329.000,  -99.00
   329.100,  -99.00
   329.200,  -99.00
   329.302,  -99.00
   329.400,  -99.00
   329.506,  -99.00
   329.600,  -99.00
   329.700,  -99.00
   329.802,  -99.00
   329.905,  -99.00
   330.004,  -99.00
   330.100,  -99.00
   330.200,  -99.00
   330.302,  -99.00
   330.404,  -99.00
   330.500,  -99.00
   330.600,  -99.00
   330.700,  -99.00
   330.801,  -99.00
   330.900,  -99.00
   331.000,  -99.00
   331.100,  -99.00
   331.200,  -99.00
   331.302,  -99.00
   331.402,  -99.00
   331.500,  -99.00
   331.600,  -99.00
   331.700,  -99.00
   331.800,  -99.00
   331.900,  -99.00
   332.000,  -99.00
   332.100,  -99.00
   332.200,  -99.00
   332.301,  -99.00
   332.406,  -99.00
   332.500,  -99.00
   332.600,  -99.00
   332.700,  -99.00
   332.800,  -99.00
   332.904,  -99.00
   333.004,  -99.00
   333.100,  -99.00
   333.200,  -99.00
   333.301,  -99.00
   333.406,  -99.00
   333.500,  -99.00
   333.600,  -99.00
   333.700,  -99.00
   333.800,  -99.00
   333.904,  -99.00
   334.004,  -99.00
   334.100,  -99.00
   334.200,  -99.00
   334.302,  -99.00
   334.406,  -99.00
   334.506,  -99.00
   334.600,  -99.00
   334.700,  -99.00
   334.800,  -99.00
   334.904,  -99.00
   335.004,  -99.00
   335.100,  -99.00
   335.200,  -99.00
   335.300,  -99.00
   335.406,  -99.00
   335.505,  -99.00
   335.600,  -99.00
   335.700,  -99.00
   335.800,  -99.00
   335.900,  -99.00
   336.006,  -99.00
   336.100,  -99.00
   336.200,  -99.00
   336.301,  -99.00
   336.400,  -99.00
   336.500,  -99.00
   336.600,  -99.00
   336.700,  -99.00
   336.801,  -99.00
   336.906,  -99.00
   337.010,  -99.00
   337.100,  -99.00
   337.200,  -99.00
   337.302,  -99.00
   337.406,  -99.00
   337.500,  -99.00
   337.600,  -99.00
   337.700,  -99.00
   337.802,  -99.00
   337.900,  -99.00
   338.000,  -99.00
   338.100,  -99.00
   338.200,  -99.00
   338.301,  -99.00
   338.400,  -99.00
   338.504,  -99.00
   338.600,  -99.00
   338.700,  -99.00
   338.802,  -99.00
   338.900,  -99.00
   339.000,  -99.00
   339.100,  -99.00
   339.200,  -99.00
   339.300,  -99.00
   339.400,  -99.00
   339.509,  -99.00
   339.600,  -99.00
   339.700,  -99.00
   339.800,  -99.00
   339.906,  -99.00
   340.000,  -99.00
   340.100,  -99.00
   340.200,  -99.00
   340.300,  -99.00
   340.400,  -99.00
   340.510,  -99.00
   340.600,  -99.00
   340.700,  -99.00
   340.802,  -99.00
   340.906,  -99.00
   341.004,  -99.00
   341.100,  -99.00
   341.200,  -99.00
   341.302,  -99.00
   341.400,  -99.00
   341.505,  -99.00
   341.600,  -99.00
   341.700,  -99.00
   341.801,  -99.00
   341.904,  -99.00
   342.000,  -99.00
   342.100,  -99.00
   342.200,  -99.00
   342.301,  -99.00
   342.404,  -99.00
   342.504,  -99.00
   342.600,  -99.00
   342.700,  -99.00
   342.801,  -99.00
   342.905,  -99.00
   343.004,  -99.00
   343.100,  -99.00
   343.200,  -99.00
   343.301,  -99.00
   343.406,  -99.00
   343.504,  -99.00
   343.600,  -99.00
   343.700,  -99.00
   343.802,  -99.00
   343.906,  -99.00
   344.010,  -99.00
   344.100,  -99.00
   344.200,  -99.00
   344.300,  -99.00
   344.405,  -99.00
   344.506,  -99.00
   344.600,  -99.00
   344.700,  -99.00
   344.802,  -99.00
   344.900,  -99.00
   345.000,  -99.00
   345.100,  -99.00
   345.200,  -99.00
   345.302,  -99.00
   345.400,  -99.00
   345.503,  -99.00
   345.600,  -99.00
   345.700,  -99.00
   345.802,  -99.00
   345.905,  -99.00
   346.006,  -99.00
   346.100,  -99.00
   346.200,  -99.00
   346.302,  -99.00
   346.406,  -99.00
   346.506,  -99.00
   346.600,  -99.00
   346.700,  -99.00
   346.802,  -99.00
   346.900,  -99.00
   347.007,  -99.00
   347.100,  -99.00
   347.200,  -99.00
   347.302,  -99.00
   347.404,  -99.00
   347.506,  -99.00
   347.600,  -99.00
   347.700,  -99.00
   347.802,  -99.00
   347.906,  -99.00
   348.010,  -99.00
   348.100,  -99.00
   348.200,  -99.00
   348.302,  -99.00
   348.400,  -99.00
   348.505,  -99.00
   348.600,  -99.00
   348.700,  -99.00
   348.802,  -99.00
   348.906,  -99.00
   349.000,  -99.00
   349.100,  -99.00
   349.200,  -99.00
   349.301,  -99.00
   349.402,  -99.00
   349.500,  -99.00
   349.600,  -99.00
   349.700,  -99.00
   349.802,  -99.00
   349.904,  -99.00
   350.000,  -99.00
   350.100,  -99.00
   350.200,  -99.00
   350.302,  -99.00
   350.400,  -99.00
   350.505,  -99.00
   350.600,  -99.00
   350.700,  -99.00
   350.800,  -99.00
   350.900,  -99.00
   351.000,  -99.00
   351.100,  -99.00
   351.200,  -99.00
   351.301,  -99.00
   351.406,  -99.00
   351.504,  -99.00
   351.600,  -99.00
   351.700,  -99.00
   351.801,  -99.00
   351.902,  -99.00
   352.002,  -99.00
   352.100,  -99.00
   352.200,  -99.00
   352.302,  -99.00
   352.406,  -99.00
   352.507,  -99.00
   352.600,  -99.00
   352.700,  -99.00
   352.802,  -99.00
   352.902,  -99.00
   353.000,  -99.00
   353.100,  -99.00
   353.200,  -99.00
   353.302,  -99.00
   353.406,  -99.00
   353.500,  -99.00
   353.600,  -99.00
   353.700,  -99.00
   353.802,  -99.00
   353.900,  -99.00
   354.004,  -99.00
   354.100,  -99.00
   354.200,  -99.00
   354.302,  -99.00
   354.403,  -99.00
   354.503,  -99.00
   354.600,  -99.00
   354.700,  -99.00
   354.801,  -99.00
   354.900,  -99.00
   355.000,  -99.00
   355.100,  -99.00
   355.200,  -99.00
   355.302,  -99.00
   355.402,  -99.00
   355.503,  -99.00
   355.600,  -99.00
   355.700,  -99.00
   355.802,  -99.00
   355.900,  -99.00
   356.000,  -99.00
   356.100,  -99.00
   356.200,  -99.00
   356.301,  -99.00
   356.403,  -99.00
   356.503,  -99.00
   356.600,  -99.00
   356.700,  -99.00
   356.801,  -99.00
   356.903,  -99.00
   357.000,  -99.00
   357.100,  -99.00
   357.200,  -99.00
   357.302,  -99.00
   357.403,  -99.00
   357.504,  -99.00
   357.600,  -99.00
   357.700,  -99.00
   357.802,  -99.00
   357.904,  -99.00
   358.004,  -99.00
   358.100,  -99.00
   358.200,  -99.00
   358.300,  -99.00
   358.400,  -99.00
   358.500,  -99.00
   358.600,  -99.00
   358.700,  -99.00
   358.801,  -99.00
   358.904,  -99.00
   359.000,  -99.00
   359.100,  -99.00
   359.200,  -99.00
   359.301,  -99.00
   359.400,  -99.00
   359.500,  -99.00
   359.600,  -99.00
   359.700,  -99.00
   359.802,  -99.00
   359.905,  -99.00
   360.000,  -99.00
   360.100,  -99.00
   360.200,  -99.00
   360.302,  -99.00
   360.400,  -99.00
   360.500,  -99.00
   360.600,  -99.00
   360.700,  -99.00
   360.801,  -99.00
   360.905,  -99.00
   361.000,  -99.00
   361.100,  -99.00
   361.200,  -99.00
   361.302,  -99.00
   361.400,  -99.00
   361.504,  -99.00
   361.600,  -99.00
   361.700,  -99.00
   361.802,  -99.00
   361.904,  -99.00
   362.000,  -99.00
   362.100,  -99.00
   362.200,  -99.00
   362.301,  -99.00
   362.405,  -99.00
   362.505,  -99.00
   362.600,  -99.00
   362.700,  -99.00
   362.802,  -99.00
   362.900,  -99.00
   363.005,  -99.00
   363.100,  -99.00
   363.200,  -99.00
   363.302,  -99.00
   363.406,  -99.00
   363.506,  -99.00
   363.600,  -99.00
   363.700,  -99.00
   363.802,  -99.00
   363.900,  -99.00
   364.007,  -99.00
   364.100,  -99.00
   364.200,  -99.00
   364.302,  -99.00
   364.406,  -99.00
   364.506,  -99.00
   364.600,  -99.00
   364.700,  -99.00
   364.802,  -99.00
   364.901,  -99.00
   365.000,  -99.00
